id,user_id,vin,plate_number,vehicle_model,vehicle_year,mileage,vehicle_type
674,873,SA80A9EFD37001873,PHB-1747,Toyota Fortuner,2013,134743.01,Sedan
675,874,SAA35D11C2F001874,QHB-1749,Nissan Patrol,2016,60317.46,Sedan
676,875,SA5C48FF18E001875,RHB-1751,Mitsubishi Pajero,2011,105259.55,SUV
677,876,SA7690DD4DB001876,SHB-1753,Honda CR-V,2011,107589.33,Pickup
678,877,SA575AFBDCA001877,THB-1755,Nissan Patrol,2015,96193.84,Hatchback
679,878,SAB3DDB7C5B001878,UHB-1757,Chevrolet Trailblazer,2013,130215.43,SUV
680,879,SAC9BC734C0001879,VHB-1759,Isuzu D-Max,2015,84594.37,SUV
681,880,SA97EA3CFB6001880,WHB-1761,Honda CR-V,2014,105945.24,Crossover
682,881,SA3F9E3767E001881,XHB-1763,Isuzu D-Max,2016,140986.32,Sedan
683,882,SA709D00F20001882,YHB-1765,Toyota Land Cruiser,2015,54862.71,Crossover
684,883,SABF4334A24001883,ZHB-1767,Mitsubishi Pajero,2014,148078.41,Pickup
685,884,SA6E88EC145001884,AIB-1769,Nissan Patrol,2012,50985.36,Crossover
686,885,SAADB0E2C46001885,BIB-1771,Toyota Fortuner,2011,63742.32,Crossover
687,886,SAB4B758962001886,CIB-1773,Ford Expedition,2010,65680.61,Van
688,887,SA222AFBE0D001887,DIB-1775,Ford Expedition,2010,136051.71,Hatchback
689,888,SA76BBA5EE2001888,EIB-1777,Toyota Land Cruiser,2010,124342.98,SUV
690,889,SA5747A0021001889,FIB-1779,Mazda CX-5,2015,54409.22,Crossover
691,890,SAF4D87ED3B001890,GIB-1781,Honda CR-V,2011,143322.51,SUV
692,891,SAFED537780001891,HIB-1783,Honda CR-V,2013,76623.11,SUV
693,892,SA610190314001892,IIB-1785,Isuzu D-Max,2011,146535.15,Sedan
694,893,SA32B8923DC001893,JIB-1787,Ford Ranger,2011,114172.64,Van
695,894,SA09AB23B6B001894,KIB-1789,Hyundai Tucson,2013,146447.85,SUV
696,895,SA1AE5168B1001895,LIB-1791,Ford Expedition,2016,88584.96,Sedan
697,896,SA9523147E5001896,MIB-1793,Mazda CX-5,2011,83627.80,Van
698,897,SA6E839DD93001897,NIB-1795,Honda CR-V,2014,73046.74,Van
699,898,SA7B647A7D8001898,OIB-1797,Nissan Patrol,2016,96554.72,SUV
700,899,SA2AAC0E275001899,PIB-1799,Mazda CX-5,2010,56627.83,Hatchback
701,900,SAC3DABA8BA001900,QIB-1801,Ford Ranger,2013,52966.43,Pickup
702,901,SA840C3EDA3001901,RIB-1803,Ford Expedition,2016,64222.77,Sedan
703,902,SAD846E38F1001902,SIB-1805,Mitsubishi Pajero,2013,130844.23,Van
704,903,SAE2E142353001903,TIB-1807,Nissan Patrol,2012,146986.05,Van
705,904,SA70D355680001904,UIB-1809,Mazda CX-5,2013,73695.44,Sedan
706,905,SAF9209B786001905,VIB-1811,Hyundai Tucson,2012,113796.53,Pickup
707,906,SA4D7E0D728001906,WIB-1813,Honda CR-V,2010,126759.43,Crossover
708,907,SA427184662001907,XIB-1815,Honda CR-V,2012,146468.84,Hatchback
709,908,SAB367E525A001908,YIB-1817,Kia Sorento,2010,60976.28,Pickup
710,909,SA0A7D7A81E001909,ZIB-1819,Honda CR-V,2015,146627.90,Van
711,910,SAABCEEDF50001910,AJB-1821,Ford Expedition,2015,70833.53,Van
712,911,SA81D7118D8001911,BJB-1823,Nissan Patrol,2015,58955.59,Pickup
713,912,SA94FEE470B001912,CJB-1825,Ford Expedition,2015,129145.02,Crossover
714,913,SA5C9452254001913,DJB-1827,Isuzu D-Max,2011,86085.99,Van
715,914,SA3677481DC001914,EJB-1829,Toyota Fortuner,2012,140051.89,SUV
716,915,SAB1B14F09E001915,FJB-1831,Hyundai Tucson,2015,143882.49,Crossover
717,916,SA97737A793001916,GJB-1833,Ford Ranger,2011,141415.23,Van
718,917,SA9DC603EAD001917,HJB-1835,Mazda CX-5,2015,116725.54,Crossover
719,918,SA4D215AB75001918,IJB-1837,Ford Expedition,2015,108866.37,Crossover
720,919,SADFC7DEFAC001919,JJB-1839,Toyota Fortuner,2016,145641.27,Crossover
721,920,SAEBF99BB5D001920,KJB-1841,Hyundai Tucson,2013,124544.29,Sedan
722,921,SABD6226970001921,LJB-1843,Kia Sorento,2014,58694.25,Van
723,922,SABC45EE460001922,MJB-1845,Honda CR-V,2012,132075.98,Hatchback
724,923,SABC2BA6BFF001923,NJB-1847,Ford Expedition,2016,141725.35,SUV
725,924,SA30F607DCA001924,OJB-1849,Ford Expedition,2012,74514.10,SUV
726,925,SAA2CE8F170001925,PJB-1851,Toyota Land Cruiser,2012,148904.75,SUV
727,926,SA43F8E83D1001926,QJB-1853,Mitsubishi Pajero,2016,112255.88,Hatchback
728,927,SA146F7DD4C001927,RJB-1855,Hyundai Tucson,2010,50886.89,Van
729,928,SA85554F207001928,SJB-1857,Isuzu D-Max,2016,113594.40,SUV
730,929,SA14C4F3614001929,TJB-1859,Mazda CX-5,2016,105946.66,SUV
731,930,SA42BA513C4001930,UJB-1861,Kia Sorento,2010,103721.90,Sedan
732,931,SA37F76C6FE001931,VJB-1863,Toyota Fortuner,2014,82145.91,Pickup
733,932,SA7B780BE82001932,WJB-1865,Nissan Patrol,2011,142808.18,Van
734,933,SABD9D03102001933,XJB-1867,Toyota Fortuner,2013,100504.54,Pickup
735,934,SA8F187F643001934,YJB-1869,Chevrolet Trailblazer,2015,75909.46,Sedan
736,935,SA0DC11DC17001935,ZJB-1871,Kia Sorento,2013,62252.05,SUV
737,936,SA0BC10D8A7001936,AKB-1873,Kia Sorento,2011,64857.65,Crossover
738,937,SA9C7AA2E1F001937,BKB-1875,Toyota Land Cruiser,2013,64226.63,Crossover
739,938,SA49F85A9ED001938,CKB-1877,Mitsubishi Pajero,2014,54713.27,Crossover
740,939,SA7D128C1D4001939,DKB-1879,Honda CR-V,2014,127516.17,Pickup
741,940,SA9F067D8D6001940,EKB-1881,Kia Sorento,2016,142043.34,SUV
742,941,SAE3844E186001941,FKB-1883,Nissan Patrol,2016,125861.87,Hatchback
743,942,SAE9074DF9D001942,GKB-1885,Toyota Land Cruiser,2013,59381.80,Van
744,943,SA7F9BCC339001943,HKB-1887,Ford Ranger,2012,59604.25,Van
745,944,SA2222F99FE001944,IKB-1889,Toyota Land Cruiser,2011,125890.80,Hatchback
746,945,SABD5B4F9A5001945,JKB-1891,Mitsubishi Pajero,2013,78300.24,SUV
747,946,SAB6F76D7DB001946,KKB-1893,Chevrolet Trailblazer,2013,70951.36,Pickup
748,947,SA3142C42CA001947,LKB-1895,Mitsubishi Pajero,2011,58902.58,Sedan
749,948,SA689016F6E001948,MKB-1897,Mitsubishi Pajero,2015,83409.14,Sedan
750,949,SA003DD617C001949,NKB-1899,Kia Sorento,2011,118511.71,Van
751,950,SAB950EA26C001950,OKB-1901,Kia Sorento,2014,84998.96,Hatchback
752,951,SA58D2F9253001951,PKB-1903,Toyota Land Cruiser,2010,139748.57,Van
753,952,SA97F832F6F001952,QKB-1905,Honda CR-V,2010,128153.12,Hatchback
754,953,SA576E5EFFA001953,RKB-1907,Toyota Land Cruiser,2012,110307.10,SUV
755,954,SA0EBEFBE6A001954,SKB-1909,Ford Expedition,2015,148810.82,Van
756,955,SA67AD4113A001955,TKB-1911,Ford Expedition,2010,132929.22,Sedan
757,956,SA2D13D9019001956,UKB-1913,Toyota Fortuner,2015,78740.95,SUV
758,957,SA4F649B16C001957,VKB-1915,Toyota Fortuner,2015,78149.21,Crossover
759,958,SA123650DD0001958,WKB-1917,Nissan Patrol,2011,107096.85,Crossover
760,959,SAA6D8ECC0B001959,XKB-1919,Kia Sorento,2013,110597.46,Hatchback
761,960,SAA01F3CA6E001960,YKB-1921,Chevrolet Trailblazer,2013,142492.63,Van
762,961,SAB02D46E8A001961,ZKB-1923,Chevrolet Trailblazer,2014,133957.01,Hatchback
763,962,SA9F975093D001962,ALB-1925,Honda CR-V,2010,103411.83,Sedan
764,963,SAF6BC7E9DC001963,BLB-1927,Hyundai Tucson,2010,80552.97,Hatchback
765,964,SA39D4B545F001964,CLB-1929,Mazda CX-5,2010,144059.37,Van
766,965,SAC21387742001965,DLB-1931,Ford Ranger,2014,141127.37,SUV
767,966,SA953ECC4B2001966,ELB-1933,Chevrolet Trailblazer,2010,82885.48,Van
768,967,SA4572101F5001967,FLB-1935,Hyundai Tucson,2015,64267.94,Van
769,968,SA68CFB8F8A001968,GLB-1937,Honda CR-V,2012,119964.99,Hatchback
770,969,SA5D3145E12001969,HLB-1939,Nissan Patrol,2012,75862.04,Sedan
771,970,SACD163419A001970,ILB-1941,Isuzu D-Max,2010,129000.29,Pickup
772,971,SA5E632913B001971,JLB-1943,Ford Ranger,2012,67251.36,SUV
773,972,SA3D98B79AC001972,KLB-1945,Isuzu D-Max,2011,76858.75,Hatchback
774,973,SA535B8A7C2001973,LLB-1947,Toyota Fortuner,2011,107164.63,SUV
775,974,SA69DB61CE3001974,MLB-1949,Isuzu D-Max,2013,107753.04,Sedan
776,975,SA46AAC8E8C001975,NLB-1951,Hyundai Tucson,2010,95821.54,Crossover
777,976,SA4B3ACF483001976,OLB-1953,Toyota Land Cruiser,2010,79095.78,Van
778,977,SA07470878B001977,PLB-1955,Mitsubishi Pajero,2010,60049.72,Sedan
779,978,SA9D3D9B886001978,QLB-1957,Ford Expedition,2010,125791.62,Sedan
780,979,SA44089D5F7001979,RLB-1959,Mitsubishi Pajero,2014,75532.02,Van
781,980,SAB7B58836D001980,SLB-1961,Ford Expedition,2012,85083.45,Pickup
782,981,SA0383314BF001981,TLB-1963,Honda CR-V,2010,119717.67,Van
783,982,SA0A30A980E001982,ULB-1965,Isuzu D-Max,2014,137819.16,Crossover
784,983,SAA62DD1EB9001983,VLB-1967,Toyota Fortuner,2014,147235.23,Sedan
785,984,SA300BEDD5A001984,WLB-1969,Ford Ranger,2012,110421.73,Crossover
786,985,SAD35BF56AC001985,XLB-1971,Honda CR-V,2012,143697.29,Van
787,986,SA5B9373FC1001986,YLB-1973,Nissan Patrol,2012,115274.54,Hatchback
788,987,SA4BD6A600D001987,ZLB-1975,Chevrolet Trailblazer,2016,113043.51,SUV
789,988,SA4BA929900001988,AMB-1977,Mitsubishi Pajero,2012,84332.35,Hatchback
790,989,SAED1D136FF001989,BMB-1979,Chevrolet Trailblazer,2013,70261.29,Hatchback
791,990,SAFA60438AC001990,CMB-1981,Ford Expedition,2012,120109.02,Van
792,991,SAA02EF8389001991,DMB-1983,Nissan Patrol,2015,107187.28,Crossover
793,992,SA79A988726001992,EMB-1985,Isuzu D-Max,2011,128650.68,SUV
794,993,SA6591D327F001993,FMB-1987,Mitsubishi Pajero,2011,81095.09,SUV
795,994,SAF228BDA69001994,GMB-1989,Toyota Fortuner,2015,111864.56,Van
796,995,SAFB6C84779001995,HMB-1991,Chevrolet Trailblazer,2012,52898.49,Pickup
797,996,SAF2876DF2A001996,IMB-1993,Toyota Fortuner,2013,85289.89,Van
798,997,SA90DD303AB001997,JMB-1995,Kia Sorento,2010,75500.54,Sedan
799,998,SA05D8CCCB5001998,KMB-1997,Toyota Fortuner,2010,69304.95,Sedan
800,999,SAD005CE7AE001999,LMB-1999,Honda CR-V,2010,94401.98,Van
801,1000,SAD89F3A359002000,MMB-2001,Toyota Fortuner,2010,55599.28,Van
802,1001,SAA2369958A002001,NMB-2003,Honda CR-V,2016,87980.03,Crossover
803,1002,SAF702DEFBC002002,OMB-2005,Ford Expedition,2015,59641.59,Hatchback
804,1003,SAD2CB583F4002003,PMB-2007,Mitsubishi Pajero,2013,70813.65,Crossover
805,1004,SA6D38B80C1002004,QMB-2009,Mazda CX-5,2013,65007.91,Pickup
806,1005,SAA536FB548002005,RMB-2011,Nissan Patrol,2013,86338.42,Pickup
807,1006,SA7FE3D16A8002006,SMB-2013,Toyota Land Cruiser,2015,59268.99,Hatchback
808,1007,SA4910FCDAE002007,TMB-2015,Toyota Fortuner,2013,147927.44,Hatchback
809,1008,SA725215ED8002008,UMB-2017,Mitsubishi Pajero,2013,67605.04,SUV
810,1009,SAB219F59C2002009,VMB-2019,Hyundai Tucson,2013,137614.88,SUV
811,1010,SA6DFC35C47002010,WMB-2021,Ford Ranger,2013,105243.69,Hatchback
812,1011,SA70BB83C92002011,XMB-2023,Toyota Land Cruiser,2012,135586.58,Pickup
813,1012,SA17DF67628002012,YMB-2025,Honda CR-V,2015,78030.08,Sedan
814,1013,SA50D2E70CD002013,ZMB-2027,Ford Expedition,2016,107569.84,SUV
815,1014,SA5C12A4BCA002014,ANB-2029,Chevrolet Trailblazer,2015,73470.67,Hatchback
816,1015,SA6375F3472002015,BNB-2031,Hyundai Tucson,2010,100169.36,SUV
817,1016,SAB569502F4002016,CNB-2033,Ford Expedition,2011,83279.21,Sedan
818,1017,SAA6A71CB59002017,DNB-2035,Nissan Patrol,2014,118650.64,Pickup
819,1018,SAAC457BA97002018,ENB-2037,Hyundai Tucson,2011,128900.73,Sedan
820,1019,SA6B8027F8D002019,FNB-2039,Mazda CX-5,2016,83928.65,Pickup
821,1020,SA7FD3B80FB002020,GNB-2041,Toyota Land Cruiser,2013,59650.10,Hatchback
822,1021,SA115C51EB3002021,HNB-2043,Toyota Land Cruiser,2011,85223.64,Pickup
823,1022,SAA59AFB1B7002022,INB-2045,Ford Ranger,2016,129079.90,Van
824,1023,SAD36CAD380002023,JNB-2047,Toyota Fortuner,2016,69476.63,Van
825,1024,SA137971982002024,KNB-2049,Kia Sorento,2011,102143.32,Pickup
826,1025,SA5802616AB002025,LNB-2051,Ford Ranger,2016,131151.94,Van
827,1026,SA784A9C5BC002026,MNB-2053,Mitsubishi Pajero,2012,59299.84,Pickup
828,1027,SA1B5959F90002027,NNB-2055,Ford Expedition,2015,98220.69,SUV
829,1028,SA6356D91DC002028,ONB-2057,Kia Sorento,2015,96254.44,Hatchback
830,1029,SAEF1890585002029,PNB-2059,Mazda CX-5,2016,95774.75,Pickup
831,1030,SAB1F130B49002030,QNB-2061,Chevrolet Trailblazer,2016,58491.75,Sedan
832,1031,SA65A5E7764002031,RNB-2063,Ford Ranger,2013,77377.38,SUV
833,1032,SA7684E5225002032,SNB-2065,Toyota Fortuner,2013,102248.53,Hatchback
834,1033,SA6E71D53B8002033,TNB-2067,Honda CR-V,2014,136717.91,Van
835,1034,SA859B75556002034,UNB-2069,Toyota Land Cruiser,2013,144141.35,Sedan
836,1035,SAB34517C68002035,VNB-2071,Hyundai Tucson,2012,106158.52,SUV
837,1036,SA015389E74002036,WNB-2073,Hyundai Tucson,2012,68373.50,Pickup
838,1037,SA0DECD736E002037,XNB-2075,Chevrolet Trailblazer,2015,73263.06,Van
839,1038,SA691F73FDF002038,YNB-2077,Mazda CX-5,2010,147304.45,Van
840,1039,SA5DFD38837002039,ZNB-2079,Kia Sorento,2010,122222.09,SUV
841,1040,SA071F8A367002040,AOB-2081,Nissan Patrol,2012,119849.28,Van
842,1041,SA2D5B53F80002041,BOB-2083,Kia Sorento,2013,127615.87,SUV
843,1042,SA8493EEACC002042,COB-2085,Toyota Land Cruiser,2016,55857.84,Pickup
844,1043,SA5CC33DFE7002043,DOB-2087,Kia Sorento,2016,69255.52,Hatchback
845,1044,SA293835C2C002044,EOB-2089,Kia Sorento,2014,124673.73,Sedan
846,1045,SA4B730BB36002045,FOB-2091,Isuzu D-Max,2010,125169.70,Van
847,1046,SA8A2D33453002046,GOB-2093,Hyundai Tucson,2010,91949.46,Pickup
848,1047,SAE6D76B264002047,HOB-2095,Nissan Patrol,2016,92169.56,Crossover
849,1048,SA3BB39BAF4002048,IOB-2097,Ford Expedition,2011,95422.39,Van
850,1049,SAB62682B1A002049,JOB-2099,Honda CR-V,2013,74631.82,SUV
851,1050,SA08FA43588002050,KOB-2101,Hyundai Tucson,2016,114507.33,SUV
852,1051,SA99113167F002051,LOB-2103,Kia Sorento,2015,62055.84,SUV
853,1052,SA3FAF3B08D002052,MOB-2105,Ford Expedition,2016,81304.71,Van
854,1053,SAB84A25D15002053,NOB-2107,Honda CR-V,2011,67110.22,Crossover
855,1054,SA274895FD4002054,OOB-2109,Mitsubishi Pajero,2014,124159.22,SUV
856,1055,SA3804BFF92002055,POB-2111,Isuzu D-Max,2015,141898.03,Hatchback
857,1056,SA69C418C33002056,QOB-2113,Mitsubishi Pajero,2014,117517.53,SUV
858,1057,SA447664A31002057,ROB-2115,Toyota Land Cruiser,2012,131272.76,Pickup
859,1058,SA73601BC3B002058,SOB-2117,Mazda CX-5,2013,116011.11,Van
860,1059,SADD4729902002059,TOB-2119,Hyundai Tucson,2015,93816.13,SUV
861,1060,SA1AA4DE654002060,UOB-2121,Mazda CX-5,2013,59442.99,Sedan
862,1061,SA101345BA7002061,VOB-2123,Honda CR-V,2012,104263.86,Pickup
863,1062,SAEB76C4A54002062,WOB-2125,Mitsubishi Pajero,2012,64795.56,SUV
864,1063,SA7E8C3B367002063,XOB-2127,Chevrolet Trailblazer,2013,63504.82,Crossover
865,1064,SAC95D62C68002064,YOB-2129,Mitsubishi Pajero,2010,57983.20,Sedan
866,1065,SA747653395002065,ZOB-2131,Kia Sorento,2016,117536.15,Van
867,1066,SAEF2F8301B002066,APB-2133,Kia Sorento,2010,78839.19,Crossover
868,1067,SAEA4C796CC002067,BPB-2135,Mazda CX-5,2016,77440.20,Hatchback
869,1068,SAB70D15BF5002068,CPB-2137,Chevrolet Trailblazer,2013,85209.41,Crossover
870,1069,SA77B88288E002069,DPB-2139,Toyota Fortuner,2010,135091.32,Van
871,1070,SA33F248117002070,EPB-2141,Nissan Patrol,2016,129126.69,Sedan
872,1071,SA231E535A6002071,FPB-2143,Isuzu D-Max,2010,138389.57,Hatchback
873,1072,SA9012AFF7C002072,GPB-2145,Toyota Land Cruiser,2011,71835.23,Pickup
874,1073,SA4E5062571002073,HPB-2147,Ford Ranger,2011,91521.29,Van
875,1074,SAF7A124943002074,IPB-2149,Kia Sorento,2014,53956.69,Crossover
876,1075,SA5699EA73C002075,JPB-2151,Nissan Patrol,2014,101758.89,Pickup
877,1076,SA44C742899002076,KPB-2153,Mazda CX-5,2012,81308.61,Sedan
878,1077,SA85BE7E923002077,LPB-2155,Mitsubishi Pajero,2012,54965.35,Pickup
879,1078,SA6AFD3A1BB002078,MPB-2157,Mazda CX-5,2016,85436.50,Hatchback
880,1079,SAEC3183A7F002079,NPB-2159,Hyundai Tucson,2016,97061.85,Hatchback
881,1080,SAA3CE63A7A002080,OPB-2161,Ford Ranger,2016,99013.57,SUV
882,1081,SAD787F83A9002081,PPB-2163,Mazda CX-5,2013,134450.19,Van
883,1082,SAF0BBF5FB2002082,QPB-2165,Hyundai Tucson,2015,65806.32,Crossover
884,1083,SA10976997A002083,RPB-2167,Hyundai Tucson,2013,73087.85,Van
885,1084,SA24CCEAB7F002084,SPB-2169,Isuzu D-Max,2015,103254.66,Van
886,1085,SA7792B558C002085,TPB-2171,Ford Expedition,2011,138185.84,Crossover
887,1086,SAA4267159A002086,UPB-2173,Mazda CX-5,2014,135079.10,Van
888,1087,SAA5AE355FB002087,VPB-2175,Hyundai Tucson,2011,127276.61,Crossover
889,1088,SA9EC1994BB002088,WPB-2177,Chevrolet Trailblazer,2011,131136.26,Pickup
890,1089,SA76C65DEF2002089,XPB-2179,Hyundai Tucson,2010,77563.01,Sedan
891,1090,SA25D9E7C11002090,YPB-2181,Mitsubishi Pajero,2014,137859.57,Van
892,1091,SA6BD2AB1DE002091,ZPB-2183,Nissan Patrol,2016,139911.15,SUV
893,1092,SA9A4D6E868002092,AQB-2185,Mazda CX-5,2015,124269.98,Sedan
894,1093,SA40D32AB6B002093,BQB-2187,Chevrolet Trailblazer,2014,50977.76,Hatchback
895,1094,SAF18288B44002094,CQB-2189,Ford Expedition,2010,97962.70,Pickup
896,1095,SA0561BC7EC002095,DQB-2191,Nissan Patrol,2014,56680.53,Crossover
897,1096,SAD9BEC6B99002096,EQB-2193,Nissan Patrol,2015,59979.26,Crossover
898,1097,SA164FBF608002097,FQB-2195,Nissan Patrol,2016,80682.47,Hatchback
899,1098,SA0B01C7D68002098,GQB-2197,Mitsubishi Pajero,2016,115901.18,Van
900,1099,SA35D58F24D002099,HQB-2199,Chevrolet Trailblazer,2010,92478.84,Van
901,1100,SA64254DB83002100,IQB-2201,Toyota Land Cruiser,2011,76932.39,Hatchback
902,1101,SA35569D4C2002101,JQB-2203,Honda CR-V,2015,105098.51,Crossover
903,1102,SAEBF9F48AB002102,KQB-2205,Isuzu D-Max,2011,139007.81,SUV
904,1103,SA09D7DE7EB002103,LQB-2207,Kia Sorento,2010,127439.92,Crossover
905,1104,SAE10559D57002104,MQB-2209,Ford Ranger,2012,102097.19,Crossover
906,1105,SA6AA21DD99002105,NQB-2211,Ford Ranger,2010,99927.68,Van
907,1106,SA14C1633AD002106,OQB-2213,Mitsubishi Pajero,2015,127592.21,Sedan
908,1107,SA7E2674F6F002107,PQB-2215,Ford Ranger,2016,121536.83,SUV
909,1108,SA77772713A002108,QQB-2217,Chevrolet Trailblazer,2015,53019.83,Pickup
910,1109,SAF508AFAA8002109,RQB-2219,Mitsubishi Pajero,2015,87787.37,Crossover
911,1110,SAE4DB4FC1E002110,SQB-2221,Ford Ranger,2011,107516.42,Van
912,1111,SAB0BAEE9D2002111,TQB-2223,Toyota Land Cruiser,2015,65125.75,SUV
913,1112,SA0FB94B523002112,UQB-2225,Ford Expedition,2011,65380.37,Pickup
914,1113,SAE896DB75D002113,VQB-2227,Ford Expedition,2016,123702.30,Crossover
915,1114,SA4CEEFB51A002114,WQB-2229,Mitsubishi Pajero,2010,128108.23,SUV
916,1115,SA0F9447C0F002115,XQB-2231,Kia Sorento,2014,127265.81,Sedan
917,1116,SA2190834CF002116,YQB-2233,Toyota Fortuner,2012,128935.89,Sedan
918,1117,SA3BC31A430002117,ZQB-2235,Hyundai Tucson,2013,102894.24,Crossover
919,1118,SAE46BE61F0002118,ARB-2237,Mazda CX-5,2011,88858.06,Pickup
920,1119,SAEE7AF88F5002119,BRB-2239,Toyota Fortuner,2016,147849.03,Crossover
921,1120,SADC1D3CB95002120,CRB-2241,Hyundai Tucson,2011,55231.16,Crossover
922,1121,SA68DFFF284002121,DRB-2243,Kia Sorento,2013,113483.13,SUV
923,1122,SA0E105949D002122,ERB-2245,Mitsubishi Pajero,2013,144682.01,Hatchback
924,1123,SA87373DF3F002123,FRB-2247,Chevrolet Trailblazer,2016,75712.82,Van
925,1124,SA4E316BF7C002124,GRB-2249,Honda CR-V,2011,125665.81,SUV
926,1125,SA6CB993C8F002125,HRB-2251,Nissan Patrol,2011,149192.49,SUV
927,1126,SA481D66D70002126,IRB-2253,Nissan Patrol,2010,99492.51,Hatchback
928,1127,SA15FA1FAD1002127,JRB-2255,Mitsubishi Pajero,2015,114833.45,Van
929,1128,SA33B5450D7002128,KRB-2257,Hyundai Tucson,2014,110385.42,Crossover
930,1129,SAD3B8CF8B9002129,LRB-2259,Ford Ranger,2015,104353.08,Pickup
931,1130,SAB983273D8002130,MRB-2261,Mazda CX-5,2012,51103.23,Crossover
932,1131,SA7EF6026BB002131,NRB-2263,Kia Sorento,2011,72517.31,Pickup
933,1132,SAFE09F091F002132,ORB-2265,Toyota Land Cruiser,2011,137864.16,Crossover
934,1133,SA53DBBE2E2002133,PRB-2267,Nissan Patrol,2010,129245.53,Van
935,1134,SA7F6B55068002134,QRB-2269,Toyota Fortuner,2011,54978.30,SUV
936,1135,SA7F46C947F002135,RRB-2271,Chevrolet Trailblazer,2010,57611.07,Pickup
937,1136,SADB00F1B7F002136,SRB-2273,Ford Expedition,2012,115848.05,Pickup
938,1137,SA8E80AA866002137,TRB-2275,Mazda CX-5,2010,97744.56,SUV
939,1138,SA189E3F782002138,URB-2277,Kia Sorento,2011,134006.51,Sedan
940,1139,SAFF4DFDF59002139,VRB-2279,Ford Ranger,2014,128166.74,Van
941,1140,SAC11ABFD29002140,WRB-2281,Mazda CX-5,2011,53462.32,Hatchback
942,1141,SA77CF0096C002141,XRB-2283,Kia Sorento,2012,128701.37,Pickup
943,1142,SA6B3AFA9EF002142,YRB-2285,Isuzu D-Max,2015,89861.27,Pickup
944,1143,SA9B7C8D13E002143,ZRB-2287,Toyota Land Cruiser,2013,119854.43,Sedan
945,1144,SA79F56E5E3002144,ASB-2289,Ford Expedition,2015,148105.44,Sedan
946,1145,SAF0EB6568E002145,BSB-2291,Toyota Fortuner,2010,64528.86,Pickup
947,1146,SAF806C5D27002146,CSB-2293,Kia Sorento,2010,143963.41,Sedan
948,1147,SA892D9369D002147,DSB-2295,Ford Ranger,2014,96797.08,SUV
949,1148,SA86654AA91002148,ESB-2297,Nissan Patrol,2015,91581.92,Pickup
950,1149,SA3A93A609B002149,FSB-2299,Ford Expedition,2010,129958.54,SUV
951,1150,SA0374AEE11002150,GSB-2301,Hyundai Tucson,2012,87608.00,Van
952,1151,SAB55796D2D002151,HSB-2303,Nissan Patrol,2011,94732.99,Hatchback
953,1152,SA40A0F39C6002152,ISB-2305,Honda CR-V,2012,142784.23,Van
954,1153,SAFD92A703E002153,JSB-2307,Honda CR-V,2010,94857.90,Pickup
955,1154,SA28BBD522F002154,KSB-2309,Isuzu D-Max,2015,120991.46,Sedan
956,1155,SA34B9E872A002155,LSB-2311,Isuzu D-Max,2011,61245.55,Crossover
957,1156,SA1D73570DD002156,MSB-2313,Hyundai Tucson,2015,123794.43,Van
958,1157,SA20AEB8A86002157,NSB-2315,Honda CR-V,2010,124427.00,Van
959,1158,SA588CB956D002158,OSB-2317,Mitsubishi Pajero,2014,75419.58,SUV
960,1159,SA6595F3201002159,PSB-2319,Honda CR-V,2013,56076.48,Sedan
961,1160,SA0BF31D0D7002160,QSB-2321,Hyundai Tucson,2016,113416.11,Crossover
962,1161,SA433A6EA54002161,RSB-2323,Toyota Land Cruiser,2011,133029.81,Pickup
963,1162,SAC6243FD9F002162,SSB-2325,Hyundai Tucson,2011,85510.80,Pickup
964,1163,SAFDEC523BD002163,TSB-2327,Kia Sorento,2016,112473.73,Sedan
965,1164,SA3D928258C002164,USB-2329,Chevrolet Trailblazer,2013,55441.97,Van
966,1165,SA9B34958C2002165,VSB-2331,Isuzu D-Max,2014,124945.41,Crossover
967,1166,SA69748BBBC002166,WSB-2333,Ford Expedition,2014,99315.92,Crossover
968,1167,SA9274EAE5C002167,XSB-2335,Nissan Patrol,2014,143223.36,Crossover
969,1168,SA7A6BDA9AD002168,YSB-2337,Honda CR-V,2014,68471.27,Pickup
970,1169,SACC823B8F1002169,ZSB-2339,Toyota Land Cruiser,2014,140740.39,Crossover
971,1170,SA80CA4EE10002170,ATB-2341,Toyota Land Cruiser,2010,149664.52,SUV
972,1171,SA668482846002171,BTB-2343,Mazda CX-5,2011,58664.51,Van
973,1172,SA2B2E7393B002172,CTB-2345,Nissan Patrol,2016,70781.58,Hatchback
974,1173,SA0A656CC19002173,DTB-2347,Nissan Patrol,2014,149835.24,Pickup
975,1174,SABDDCDA5D6002174,ETB-2349,Hyundai Tucson,2012,93960.65,SUV
976,1175,SAE464656ED002175,FTB-2351,Isuzu D-Max,2013,80157.91,SUV
977,1176,SAE0F66D318002176,GTB-2353,Mitsubishi Pajero,2013,81969.14,Hatchback
978,1177,SADC4A4D9C5002177,HTB-2355,Toyota Fortuner,2015,111276.21,Pickup
979,1178,SA30F21D8FA002178,ITB-2357,Toyota Land Cruiser,2013,97174.34,Pickup
980,1179,SA5C1F2CFAE002179,JTB-2359,Hyundai Tucson,2014,54222.20,Hatchback
981,1180,SAFEC3392B0002180,KTB-2361,Hyundai Tucson,2010,129395.49,Crossover
982,1181,SA988FFC07E002181,LTB-2363,Chevrolet Trailblazer,2014,116243.01,Sedan
