id,user_id,employees_id,action_performed,entity_type,entity_id,old_values,new_values,action_date
484,,91,created,vehicles,335,,"{""id"": 335, ""is_active"": true}",2026-07-26 14:33:09.312132
485,,113,claimed,retention_offers,195,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 302}",2026-07-29 12:01:50.312132
486,,32,logged_in,employees,32,,,2026-07-23 16:28:28.312132
487,104,,status_changed,job_orders,42,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-26 01:06:04.312132
488,,293,deleted,vehicles,41,"{""id"": 41, ""is_active"": true}",,2026-07-14 17:03:36.312132
489,,181,updated,payments,89,"{""amount"": 1032.69, ""record_id"": 89}","{""amount"": 3396.38, ""record_id"": 89}",2026-07-22 14:07:57.312132
490,259,,approved,service_tickets,153,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-11 15:58:30.312132
491,,386,approved,service_tickets,3,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-24 02:08:40.312132
492,438,,claimed,retention_offers,331,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 77}",2026-07-22 07:03:15.312132
493,,380,rejected,service_tickets,415,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-26 20:04:43.312132
494,,311,status_changed,job_orders,437,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-26 12:45:11.312132
495,246,,updated,users,435,"{""amount"": 1073.47, ""record_id"": 435}","{""amount"": 2586.72, ""record_id"": 435}",2026-07-06 03:17:43.312132
496,,467,created,vehicles,376,,"{""id"": 376, ""is_active"": true}",2026-07-27 05:33:20.312132
497,388,,claimed,retention_offers,240,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 114}",2026-07-23 15:18:31.312132
498,364,,created,payments,242,,"{""id"": 242, ""is_active"": true}",2026-07-12 22:06:18.312132
499,220,,deleted,users,151,"{""id"": 151, ""is_active"": true}",,2026-08-04 12:38:20.312132
500,32,,logged_in,users,32,,,2026-08-04 15:27:46.312132
501,,498,status_changed,job_orders,99,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-26 11:56:18.312132
502,426,,logged_in,users,426,,,2026-07-07 09:42:34.312132
503,,51,claimed,retention_offers,477,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 381}",2026-07-25 00:27:36.312132
504,,111,approved,service_tickets,278,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-18 11:18:00.312132
505,,172,logged_in,employees,172,,,2026-07-16 21:15:04.312132
506,,94,approved,service_tickets,479,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-20 15:40:23.312132
507,,263,rejected,service_tickets,260,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-07 23:02:26.312132
508,,17,deleted,vehicles,25,"{""id"": 25, ""is_active"": true}",,2026-08-03 02:13:22.312132
509,,4,logged_in,employees,4,,,2026-08-04 10:03:16.312132
510,,476,created,users,325,,"{""id"": 325, ""is_active"": true}",2026-07-14 05:29:37.312132
511,,446,updated,vehicles,444,"{""amount"": 1440.93, ""record_id"": 444}","{""amount"": 3039.41, ""record_id"": 444}",2026-07-08 13:41:10.312132
512,,335,logged_in,employees,335,,,2026-07-28 02:08:00.312132
513,,171,approved,service_tickets,95,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-21 22:12:59.312132
514,449,,status_changed,job_orders,115,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-10 09:55:55.312132
515,124,,claimed,retention_offers,319,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 295}",2026-07-08 01:01:57.312132
516,87,,claimed,retention_offers,398,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 74}",2026-07-10 04:33:27.312132
517,,18,approved,service_tickets,168,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-14 01:44:45.312132
518,,165,updated,vehicles,206,"{""amount"": 884.07, ""record_id"": 206}","{""amount"": 3220.51, ""record_id"": 206}",2026-07-21 00:21:33.312132
519,,496,deleted,payments,177,"{""id"": 177, ""is_active"": true}",,2026-07-24 22:48:40.312132
520,468,,rejected,service_tickets,466,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-25 13:42:26.312132
521,,304,approved,service_tickets,310,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-14 14:07:54.312132
522,229,,claimed,retention_offers,331,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 42}",2026-07-28 17:40:35.312132
523,428,,claimed,retention_offers,371,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 51}",2026-07-15 19:45:55.312132
524,,106,approved,service_tickets,349,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-22 12:55:41.312132
525,,61,updated,vehicles,224,"{""amount"": 1201.22, ""record_id"": 224}","{""amount"": 3098.09, ""record_id"": 224}",2026-08-01 21:04:27.312132
526,,98,rejected,service_tickets,194,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-19 20:05:46.312132
527,,301,deleted,users,410,"{""id"": 410, ""is_active"": true}",,2026-07-14 03:14:17.312132
528,,197,claimed,retention_offers,139,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 46}",2026-07-30 14:08:56.312132
529,,249,status_changed,job_orders,1,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-29 04:02:18.312132
530,,3,status_changed,job_orders,24,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-18 05:51:48.312132
531,,79,created,users,289,,"{""id"": 289, ""is_active"": true}",2026-07-07 12:03:53.312132
532,,227,created,payments,39,,"{""id"": 39, ""is_active"": true}",2026-07-22 20:32:32.312132
533,,9,deleted,vehicles,2,"{""id"": 2, ""is_active"": true}",,2026-07-09 18:19:36.312132
534,,240,rejected,service_tickets,293,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-10 03:00:07.312132
535,224,,status_changed,job_orders,156,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-08-01 08:41:08.312132
536,,138,deleted,job_orders,431,"{""id"": 431, ""is_active"": true}",,2026-07-30 06:40:23.312132
537,,426,updated,vehicles,179,"{""amount"": 1433.11, ""record_id"": 179}","{""amount"": 3043.57, ""record_id"": 179}",2026-07-14 06:21:02.312132
538,,405,rejected,service_tickets,369,"{""status"": ""pending""}","{""status"": ""declined""}",2026-08-02 09:07:17.312132
539,,137,deleted,vehicles,180,"{""id"": 180, ""is_active"": true}",,2026-07-14 19:06:41.312132
540,92,,approved,service_tickets,200,"{""status"": ""pending""}","{""status"": ""approved""}",2026-08-04 07:56:37.312132
541,,413,logged_in,employees,413,,,2026-08-01 01:45:00.312132
542,319,,updated,job_orders,25,"{""amount"": 632.87, ""record_id"": 25}","{""amount"": 3111.08, ""record_id"": 25}",2026-07-17 10:33:23.312132
543,,462,status_changed,job_orders,237,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-31 19:46:10.312132
544,296,,claimed,retention_offers,347,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 106}",2026-07-23 05:36:00.312132
545,397,,claimed,retention_offers,79,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 184}",2026-07-24 18:54:44.312132
546,,327,rejected,service_tickets,399,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-10 05:45:57.312132
547,,152,approved,service_tickets,394,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-11 18:41:40.312132
548,,378,status_changed,job_orders,225,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-13 02:58:09.312132
549,,305,status_changed,job_orders,435,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-27 11:30:01.312132
550,,301,created,vehicles,62,,"{""id"": 62, ""is_active"": true}",2026-07-16 16:46:43.312132
551,,95,rejected,service_tickets,497,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-17 18:56:54.312132
552,,60,status_changed,job_orders,411,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-31 03:42:39.312132
553,,114,status_changed,job_orders,40,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-22 15:15:46.312132
554,,14,deleted,vehicles,445,"{""id"": 445, ""is_active"": true}",,2026-07-18 23:10:05.312132
555,,236,deleted,payments,410,"{""id"": 410, ""is_active"": true}",,2026-07-27 12:34:41.312132
556,,31,logged_in,employees,31,,,2026-07-10 16:07:27.312132
557,86,,rejected,service_tickets,194,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-27 04:19:54.312132
558,,197,rejected,service_tickets,412,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-09 09:48:29.312132
559,,184,status_changed,job_orders,352,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-21 05:01:09.312132
560,69,,status_changed,job_orders,395,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-12 01:44:33.312132
561,,104,deleted,vehicles,146,"{""id"": 146, ""is_active"": true}",,2026-07-24 17:34:11.312132
562,,82,claimed,retention_offers,244,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 200}",2026-07-25 04:59:29.312132
563,432,,approved,service_tickets,154,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-16 03:43:48.312132
564,368,,claimed,retention_offers,147,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 467}",2026-07-13 08:57:12.312132
565,,214,created,vehicles,86,,"{""id"": 86, ""is_active"": true}",2026-08-01 19:59:56.312132
566,,169,logged_in,employees,169,,,2026-07-22 20:16:07.312132
567,,121,status_changed,job_orders,402,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-30 13:33:50.312132
568,,382,approved,service_tickets,359,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-07 14:48:57.312132
569,330,,updated,users,259,"{""amount"": 625.11, ""record_id"": 259}","{""amount"": 2952.32, ""record_id"": 259}",2026-07-28 08:25:06.312132
570,186,,approved,service_tickets,354,"{""status"": ""pending""}","{""status"": ""approved""}",2026-08-02 04:17:28.312132
571,448,,rejected,service_tickets,50,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-31 06:59:44.312132
572,,25,deleted,vehicles,181,"{""id"": 181, ""is_active"": true}",,2026-07-08 11:46:02.312132
573,,299,updated,vehicles,141,"{""amount"": 770.80, ""record_id"": 141}","{""amount"": 2127.36, ""record_id"": 141}",2026-07-06 14:23:46.312132
574,,6,status_changed,job_orders,42,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-26 19:06:01.312132
575,471,,status_changed,job_orders,126,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-08-04 18:31:50.312132
576,,2,created,job_orders,165,,"{""id"": 165, ""is_active"": true}",2026-07-09 16:35:09.312132
577,268,,updated,users,327,"{""amount"": 687.67, ""record_id"": 327}","{""amount"": 2194.80, ""record_id"": 327}",2026-07-19 02:02:54.312132
578,,409,approved,service_tickets,483,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-20 09:35:25.312132
579,,127,deleted,payments,413,"{""id"": 413, ""is_active"": true}",,2026-07-17 10:17:06.312132
580,,212,logged_in,employees,212,,,2026-07-23 12:34:13.312132
581,142,,status_changed,job_orders,6,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-07 08:44:52.312132
582,,308,logged_in,employees,308,,,2026-07-21 15:25:04.312132
583,,114,created,vehicles,458,,"{""id"": 458, ""is_active"": true}",2026-07-11 23:27:55.312132
584,,181,status_changed,job_orders,313,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-12 07:13:27.312132
585,122,,status_changed,job_orders,288,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-13 21:09:50.312132
586,,448,logged_in,employees,448,,,2026-07-23 04:48:26.312132
587,,450,status_changed,job_orders,496,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-16 21:41:05.312132
588,,132,created,vehicles,108,,"{""id"": 108, ""is_active"": true}",2026-07-09 23:35:41.312132
589,,494,created,users,487,,"{""id"": 487, ""is_active"": true}",2026-07-06 18:33:30.312132
590,263,,created,vehicles,247,,"{""id"": 247, ""is_active"": true}",2026-08-03 08:40:46.312132
591,,118,updated,vehicles,342,"{""amount"": 1413.39, ""record_id"": 342}","{""amount"": 2996.91, ""record_id"": 342}",2026-07-20 09:19:54.312132
592,396,,logged_in,users,396,,,2026-07-09 04:12:45.312132
593,,451,updated,users,271,"{""amount"": 1323.74, ""record_id"": 271}","{""amount"": 2997.64, ""record_id"": 271}",2026-07-31 20:38:37.312132
594,338,,logged_in,users,338,,,2026-08-04 12:07:13.312132
595,,6,approved,service_tickets,251,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-12 02:45:10.312132
596,127,,claimed,retention_offers,236,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 436}",2026-07-17 03:53:16.312132
597,,276,approved,service_tickets,188,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-26 04:02:52.312132
598,,129,approved,service_tickets,397,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-10 15:07:39.312132
599,,231,deleted,payments,346,"{""id"": 346, ""is_active"": true}",,2026-07-18 15:48:29.312132
600,74,,logged_in,users,74,,,2026-07-26 15:58:13.312132
601,,51,logged_in,employees,51,,,2026-07-30 05:41:38.312132
602,,359,created,job_orders,329,,"{""id"": 329, ""is_active"": true}",2026-08-05 02:24:30.312132
603,,69,updated,job_orders,349,"{""amount"": 539.37, ""record_id"": 349}","{""amount"": 1992.63, ""record_id"": 349}",2026-08-02 21:36:28.312132
604,,224,updated,users,68,"{""amount"": 667.57, ""record_id"": 68}","{""amount"": 3413.40, ""record_id"": 68}",2026-07-20 23:17:07.312132
605,,155,rejected,service_tickets,424,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-26 20:04:05.312132
606,,366,updated,job_orders,303,"{""amount"": 817.14, ""record_id"": 303}","{""amount"": 1610.61, ""record_id"": 303}",2026-07-18 07:00:38.312132
607,,379,logged_in,employees,379,,,2026-07-14 06:06:17.312132
608,,490,created,job_orders,173,,"{""id"": 173, ""is_active"": true}",2026-07-12 22:41:56.312132
609,,357,claimed,retention_offers,108,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 6}",2026-07-19 06:05:53.312132
610,286,,claimed,retention_offers,422,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 11}",2026-08-03 15:32:12.312132
611,204,,rejected,service_tickets,64,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-15 15:51:44.312132
612,,254,status_changed,job_orders,157,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-22 03:37:26.312132
613,200,,status_changed,job_orders,328,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-08-01 11:43:33.312132
614,,314,deleted,vehicles,266,"{""id"": 266, ""is_active"": true}",,2026-07-31 00:57:47.312132
615,,224,created,payments,69,,"{""id"": 69, ""is_active"": true}",2026-07-25 22:33:28.312132
616,,41,approved,service_tickets,412,"{""status"": ""pending""}","{""status"": ""approved""}",2026-08-05 01:09:50.312132
617,431,,rejected,service_tickets,245,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-27 17:09:34.312132
618,,182,approved,service_tickets,76,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-11 13:22:50.312132
619,,364,claimed,retention_offers,250,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 24}",2026-07-16 16:08:37.312132
620,,216,approved,service_tickets,36,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-16 21:51:48.312132
621,,464,status_changed,job_orders,137,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-08-03 21:10:53.312132
622,,171,deleted,users,449,"{""id"": 449, ""is_active"": true}",,2026-07-23 08:31:19.312132
623,,8,updated,job_orders,472,"{""amount"": 588.73, ""record_id"": 472}","{""amount"": 2008.53, ""record_id"": 472}",2026-07-28 15:01:30.312132
624,415,,logged_in,users,415,,,2026-07-15 19:47:30.312132
625,,176,updated,vehicles,463,"{""amount"": 598.82, ""record_id"": 463}","{""amount"": 2397.00, ""record_id"": 463}",2026-07-15 08:57:04.312132
626,,243,created,vehicles,473,,"{""id"": 473, ""is_active"": true}",2026-07-12 10:16:42.312132
627,,33,rejected,service_tickets,160,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-18 13:27:03.312132
628,,450,status_changed,job_orders,458,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-24 02:38:01.312132
629,,492,status_changed,job_orders,28,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-29 00:34:04.312132
630,,418,rejected,service_tickets,399,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-17 02:55:13.312132
631,,68,rejected,service_tickets,473,"{""status"": ""pending""}","{""status"": ""declined""}",2026-08-05 01:21:03.312132
632,,13,approved,service_tickets,96,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-08 08:08:31.312132
633,,311,created,payments,496,,"{""id"": 496, ""is_active"": true}",2026-07-23 07:32:53.312132
634,,158,logged_in,employees,158,,,2026-07-30 06:06:40.312132
635,183,,approved,service_tickets,131,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-31 17:45:46.312132
636,292,,deleted,payments,498,"{""id"": 498, ""is_active"": true}",,2026-07-09 08:17:08.312132
637,,260,updated,vehicles,481,"{""amount"": 1341.65, ""record_id"": 481}","{""amount"": 2992.50, ""record_id"": 481}",2026-08-04 15:06:17.312132
638,,93,created,vehicles,218,,"{""id"": 218, ""is_active"": true}",2026-07-12 14:04:07.312132
639,,18,logged_in,employees,18,,,2026-07-14 11:44:16.312132
640,,53,created,job_orders,82,,"{""id"": 82, ""is_active"": true}",2026-07-31 01:31:35.312132
641,,234,updated,job_orders,409,"{""amount"": 1241.27, ""record_id"": 409}","{""amount"": 1833.23, ""record_id"": 409}",2026-08-01 12:15:35.312132
642,218,,claimed,retention_offers,54,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 169}",2026-07-07 20:26:02.312132
643,222,,updated,users,397,"{""amount"": 1412.96, ""record_id"": 397}","{""amount"": 2627.17, ""record_id"": 397}",2026-08-04 08:47:03.312132
644,451,,logged_in,users,451,,,2026-07-26 02:56:30.312132
645,,405,status_changed,job_orders,173,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-18 08:58:48.312132
646,312,,claimed,retention_offers,44,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 431}",2026-07-24 07:38:34.312132
647,315,,logged_in,users,315,,,2026-07-16 11:52:15.312132
648,,339,updated,users,339,"{""amount"": 935.72, ""record_id"": 339}","{""amount"": 1765.33, ""record_id"": 339}",2026-07-18 08:00:41.312132
649,,463,updated,payments,384,"{""amount"": 1384.51, ""record_id"": 384}","{""amount"": 1970.79, ""record_id"": 384}",2026-07-11 07:07:26.312132
650,459,,approved,service_tickets,68,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-27 20:58:38.312132
651,,6,deleted,users,323,"{""id"": 323, ""is_active"": true}",,2026-07-13 09:53:18.312132
652,,321,created,payments,97,,"{""id"": 97, ""is_active"": true}",2026-07-20 13:38:44.312132
653,,389,updated,payments,17,"{""amount"": 989.06, ""record_id"": 17}","{""amount"": 3016.68, ""record_id"": 17}",2026-08-03 14:51:39.312132
654,,315,deleted,job_orders,321,"{""id"": 321, ""is_active"": true}",,2026-07-23 01:33:34.312132
655,,370,status_changed,job_orders,32,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-27 17:00:42.312132
656,200,,rejected,service_tickets,489,"{""status"": ""pending""}","{""status"": ""declined""}",2026-08-02 18:31:49.312132
657,,400,updated,vehicles,462,"{""amount"": 1480.16, ""record_id"": 462}","{""amount"": 2065.83, ""record_id"": 462}",2026-07-24 17:32:06.312132
658,,400,updated,users,29,"{""amount"": 1451.39, ""record_id"": 29}","{""amount"": 2291.82, ""record_id"": 29}",2026-07-10 05:58:07.312132
659,,380,claimed,retention_offers,474,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 175}",2026-07-20 02:16:37.312132
660,,242,status_changed,job_orders,392,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-07 20:10:37.312132
661,,422,claimed,retention_offers,446,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 87}",2026-08-03 03:24:48.312132
662,,56,rejected,service_tickets,227,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-08 18:47:24.312132
663,298,,deleted,vehicles,277,"{""id"": 277, ""is_active"": true}",,2026-07-29 14:06:47.312132
664,,279,rejected,service_tickets,199,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-22 21:03:00.312132
665,427,,claimed,retention_offers,133,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 79}",2026-07-11 08:35:20.312132
666,,331,rejected,service_tickets,66,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-22 10:37:34.312132
667,294,,updated,job_orders,121,"{""amount"": 628.01, ""record_id"": 121}","{""amount"": 2572.71, ""record_id"": 121}",2026-07-10 11:19:29.312132
668,,310,updated,vehicles,5,"{""amount"": 1265.00, ""record_id"": 5}","{""amount"": 2514.98, ""record_id"": 5}",2026-07-16 21:56:52.312132
669,,230,approved,service_tickets,425,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-09 14:03:16.312132
670,,62,created,vehicles,488,,"{""id"": 488, ""is_active"": true}",2026-07-11 20:26:37.312132
671,,116,claimed,retention_offers,42,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 320}",2026-07-25 02:06:09.312132
672,,387,status_changed,job_orders,111,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-25 23:07:44.312132
673,,184,status_changed,job_orders,263,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-14 14:18:44.312132
675,,116,claimed,retention_offers,313,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 9}",2026-07-23 09:41:03.312132
676,447,,created,job_orders,293,,"{""id"": 293, ""is_active"": true}",2026-07-12 09:13:51.312132
677,,57,claimed,retention_offers,297,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 314}",2026-07-22 23:52:49.312132
678,,241,approved,service_tickets,274,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-16 01:06:37.312132
679,4,,status_changed,job_orders,176,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-11 00:51:47.312132
680,,120,claimed,retention_offers,445,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 143}",2026-07-18 17:16:21.312132
681,,463,deleted,users,472,"{""id"": 472, ""is_active"": true}",,2026-07-06 02:59:58.312132
682,,218,created,payments,408,,"{""id"": 408, ""is_active"": true}",2026-08-04 10:34:01.312132
683,,347,deleted,job_orders,155,"{""id"": 155, ""is_active"": true}",,2026-07-30 19:00:28.312132
684,389,,logged_in,users,389,,,2026-07-13 03:33:48.312132
685,481,,claimed,retention_offers,13,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 258}",2026-07-30 20:48:10.312132
686,265,,status_changed,job_orders,272,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-12 00:58:08.312132
687,,352,deleted,payments,35,"{""id"": 35, ""is_active"": true}",,2026-08-02 13:39:51.312132
688,,10,created,job_orders,444,,"{""id"": 444, ""is_active"": true}",2026-07-31 21:30:05.312132
689,150,,rejected,service_tickets,12,"{""status"": ""pending""}","{""status"": ""declined""}",2026-08-01 00:49:14.312132
690,,439,updated,vehicles,257,"{""amount"": 1496.58, ""record_id"": 257}","{""amount"": 2593.96, ""record_id"": 257}",2026-07-12 23:49:00.312132
691,,151,claimed,retention_offers,423,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 133}",2026-07-22 01:41:49.312132
692,,189,deleted,job_orders,467,"{""id"": 467, ""is_active"": true}",,2026-07-23 10:28:07.312132
693,,253,created,job_orders,252,,"{""id"": 252, ""is_active"": true}",2026-07-29 06:19:31.312132
694,55,,deleted,job_orders,399,"{""id"": 399, ""is_active"": true}",,2026-07-16 21:39:23.312132
695,,377,rejected,service_tickets,166,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-12 15:09:39.312132
696,123,,deleted,users,56,"{""id"": 56, ""is_active"": true}",,2026-07-13 14:18:44.312132
697,,426,deleted,payments,284,"{""id"": 284, ""is_active"": true}",,2026-07-08 18:34:14.312132
698,,123,created,vehicles,350,,"{""id"": 350, ""is_active"": true}",2026-07-21 10:15:09.312132
699,385,,status_changed,job_orders,417,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-09 20:20:04.312132
700,,72,updated,job_orders,94,"{""amount"": 802.63, ""record_id"": 94}","{""amount"": 2401.65, ""record_id"": 94}",2026-07-09 04:01:28.312132
701,,325,rejected,service_tickets,277,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-06 18:17:25.312132
702,,303,status_changed,job_orders,38,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-09 17:51:51.312132
703,483,,claimed,retention_offers,355,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 275}",2026-07-07 05:49:50.312132
704,201,,logged_in,users,201,,,2026-07-22 10:41:37.312132
705,,205,updated,vehicles,435,"{""amount"": 516.09, ""record_id"": 435}","{""amount"": 1672.99, ""record_id"": 435}",2026-07-09 00:00:09.312132
706,142,,rejected,service_tickets,398,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-29 23:16:05.312132
707,,146,created,vehicles,216,,"{""id"": 216, ""is_active"": true}",2026-08-02 09:50:41.312132
708,,17,deleted,job_orders,11,"{""id"": 11, ""is_active"": true}",,2026-07-15 15:58:18.312132
709,442,,deleted,job_orders,440,"{""id"": 440, ""is_active"": true}",,2026-07-29 01:10:51.312132
710,,414,created,vehicles,213,,"{""id"": 213, ""is_active"": true}",2026-07-24 00:07:19.312132
711,41,,created,users,320,,"{""id"": 320, ""is_active"": true}",2026-07-18 22:47:50.312132
712,,322,claimed,retention_offers,247,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 340}",2026-07-18 17:38:24.312132
713,,302,rejected,service_tickets,56,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-20 08:42:52.312132
714,,219,claimed,retention_offers,255,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 252}",2026-07-10 05:59:39.312132
715,,465,approved,service_tickets,120,"{""status"": ""pending""}","{""status"": ""approved""}",2026-08-01 04:52:27.312132
716,,442,updated,users,393,"{""amount"": 568.23, ""record_id"": 393}","{""amount"": 2825.87, ""record_id"": 393}",2026-07-28 11:06:05.312132
717,,241,approved,service_tickets,133,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-23 18:59:24.312132
718,,145,claimed,retention_offers,130,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 149}",2026-07-15 21:47:50.312132
719,,236,deleted,users,32,"{""id"": 32, ""is_active"": true}",,2026-07-06 17:36:10.312132
720,,205,status_changed,job_orders,164,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-08-01 00:38:37.312132
721,,154,rejected,service_tickets,253,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-22 07:43:35.312132
