id,user_id,vin,plate_number,vehicle_model,vehicle_year,mileage,vehicle_type
638,494,13B2F062E80000638,KKL-0638,Honda Civic,2014,10701.00,Crossover
639,26,AF2780FE460000639,WOG-0639,Toyota Fortuner,2025,10504.00,SUV
640,445,EC9657CD730000640,OHE-0640,Honda CR-V,2020,8673.00,Crossover
641,68,6664AA2B5F0000641,JMV-0641,Mitsubishi Montero Sport,2012,5186.00,Crossover
642,341,E50167BBCD0000642,KFP-0642,Isuzu D-Max,2017,3797.00,Sedan
643,244,92BD884EDC0000643,OPP-0643,Honda CR-V,2015,6535.00,Hatchback
644,14,F29787441D0000644,ETI-0644,Honda CR-V,2022,10791.00,Van
645,342,CCD9BDB1880000645,NYS-0645,Ford Ranger,2012,7373.00,Van
646,107,202C45CA3E0000646,CJS-0646,Toyota Vios,2017,4444.00,Sedan
647,173,D107A5460F0000647,BUQ-0647,Ford Ranger,2013,14406.00,Pickup
648,333,09F065AEE60000648,IRB-0648,Mitsubishi Montero Sport,2011,6675.00,Hatchback
649,222,D47DA2CE510000649,PJB-0649,Toyota Vios,2016,1210.00,Sedan
650,213,3CFD43E4400000650,REF-0650,Nissan Navara,2019,11742.00,Crossover
651,20,58BE8AEDCA0000651,QGN-0651,Toyota Vios,2017,10174.00,Crossover
652,248,203FD1F9650000652,NXF-0652,Nissan Navara,2019,13953.00,Hatchback
653,433,3CC45ED6EF0000653,RTS-0653,Nissan Navara,2013,14462.00,Hatchback
654,306,28ABCD46520000654,EAO-0654,Toyota Vios,2014,14687.00,Hatchback
655,415,4757B8FB220000655,UIP-0655,Hyundai Accent,2023,2116.00,Pickup
656,334,D87F6263780000656,CDK-0656,Nissan Navara,2017,6999.00,Crossover
657,250,89B9EDC6DC0000657,QYO-0657,Honda Civic,2017,13343.00,SUV
658,352,4C4ECA89000000658,AVC-0658,Hyundai Accent,2021,8487.00,Pickup
659,400,EA3478699B0000659,KNP-0659,Toyota Fortuner,2010,8510.00,Van
660,293,6A1DFF44770000660,IFC-0660,Toyota Vios,2017,12748.00,SUV
661,477,C3C0A9BB070000661,AYC-0661,Honda Civic,2014,14397.00,Crossover
662,272,261DE7BF990000662,LLJ-0662,Mitsubishi Montero Sport,2013,9134.00,SUV
663,494,38701FAAED0000663,MQA-0663,Ford Ranger,2010,9359.00,SUV
664,280,5E0E2CF0A80000664,BEP-0664,Hyundai Accent,2021,7551.00,Sedan
665,73,C9719EA0330000665,OZR-0665,Hyundai Accent,2012,7239.00,Crossover
666,46,2E6F0D9AEB0000666,HQE-0666,Honda CR-V,2025,9557.00,Crossover
667,473,26CAFD80AC0000667,HTP-0667,Suzuki Ertiga,2016,9588.00,Crossover
668,190,E234BBFB930000668,NSU-0668,Ford Ranger,2016,14689.00,Van
669,234,E683176E830000669,SSW-0669,Toyota Fortuner,2017,14695.00,Van
670,381,683728F6830000670,ABE-0670,Suzuki Ertiga,2018,8378.00,Sedan
671,16,C56A57578E0000671,ZFU-0671,Mitsubishi Montero Sport,2026,3909.00,Hatchback
672,315,827DD9045E0000672,KBF-0672,Honda CR-V,2019,5338.00,Van
673,75,C0FF2EE1430000673,OML-0673,Honda Civic,2025,10045.00,Sedan
674,260,B4265D457F0000674,WKV-0674,Nissan Navara,2021,6859.00,Hatchback
675,494,B746C98D630000675,JGM-0675,Honda Civic,2024,14757.00,Sedan
676,227,84E0E5CF950000676,QCH-0676,Ford Ranger,2011,3777.00,Crossover
677,69,5BBA6BCAF10000677,ZSK-0677,Mitsubishi Montero Sport,2011,2530.00,Crossover
678,183,E0123D56A30000678,TWC-0678,Suzuki Ertiga,2012,12880.00,Van
679,25,7701BEAD800000679,USH-0679,Toyota Fortuner,2017,9717.00,Sedan
680,241,237A6F99DB0000680,DRZ-0680,Honda Civic,2010,12569.00,SUV
681,346,C1402F9F170000681,BJR-0681,Hyundai Accent,2014,5349.00,SUV
682,457,844660407D0000682,ZMY-0682,Nissan Navara,2025,10445.00,Sedan
683,291,1483F9C9BF0000683,YQL-0683,Mitsubishi Montero Sport,2020,7692.00,Crossover
684,38,0E644F9D050000684,OYI-0684,Suzuki Ertiga,2023,8823.00,SUV
685,169,966FF9EE180000685,CIR-0685,Ford Ranger,2017,12713.00,Crossover
686,186,3A45BD99430000686,SOD-0686,Toyota Vios,2012,13191.00,Van
687,60,7406BB60D50000687,DVW-0687,Isuzu D-Max,2016,5168.00,Van
688,101,0AB0DDAEFA0000688,JAM-0688,Honda Civic,2025,4729.00,Van
689,10,65BD0E6BAC0000689,NDC-0689,Honda Civic,2012,2888.00,Hatchback
690,152,A1847217A10000690,JBV-0690,Honda Civic,2012,10146.00,Pickup
691,363,F546A30C5B0000691,DPS-0691,Isuzu D-Max,2015,7788.00,SUV
692,430,8D139932380000692,HOF-0692,Toyota Fortuner,2021,5941.00,SUV
693,82,E29C3DA14C0000693,MSE-0693,Honda Civic,2025,2426.00,Pickup
694,107,A85C900A340000694,KGD-0694,Hyundai Accent,2021,12346.00,SUV
695,356,DAD81CFB780000695,KIL-0695,Honda CR-V,2019,2568.00,Sedan
696,383,0AA1D565420000696,KVH-0696,Nissan Navara,2012,12001.00,Crossover
697,61,A707A9AF150000697,DMJ-0697,Isuzu D-Max,2010,11340.00,Hatchback
698,240,151E895E320000698,YMR-0698,Suzuki Ertiga,2010,1500.00,SUV
699,112,2EA518ED730000699,OVI-0699,Suzuki Ertiga,2022,9034.00,Hatchback
700,376,BDE5B607010000700,CFP-0700,Nissan Navara,2021,3147.00,Hatchback
701,273,67986F06070000701,SGG-0701,Hyundai Accent,2025,4372.00,Sedan
702,30,2415E608A10000702,PZO-0702,Suzuki Ertiga,2019,10412.00,SUV
703,208,D1724EB4340000703,DDX-0703,Suzuki Ertiga,2021,1611.00,Crossover
704,463,5A7021FF660000704,YAO-0704,Honda CR-V,2018,5607.00,SUV
705,322,4A96BBB8790000705,CXI-0705,Suzuki Ertiga,2014,10121.00,SUV
706,489,BDFC922FD80000706,KSM-0706,Toyota Vios,2010,11820.00,Hatchback
707,186,51BA1FF72C0000707,MNB-0707,Ford Ranger,2020,2754.00,Crossover
708,48,7E097C2DF20000708,XKT-0708,Hyundai Accent,2010,9874.00,Sedan
709,462,7BFA40E1BD0000709,WTH-0709,Mitsubishi Montero Sport,2019,1523.00,Van
710,470,429DDBA78A0000710,EKX-0710,Isuzu D-Max,2012,14840.00,Sedan
711,462,981A7025510000711,OSY-0711,Toyota Vios,2012,14403.00,SUV
712,29,E1B82034C50000712,GND-0712,Ford Ranger,2013,9693.00,Hatchback
713,310,7887E7799C0000713,IAY-0713,Hyundai Accent,2012,9090.00,Pickup
714,111,EF764E6B2A0000714,XSN-0714,Nissan Navara,2023,7903.00,Crossover
715,228,2400C3A5650000715,WRG-0715,Toyota Vios,2016,3012.00,SUV
716,173,0B43DE1B600000716,NPO-0716,Ford Ranger,2011,2793.00,Sedan
717,479,5020C98ED40000717,JRV-0717,Suzuki Ertiga,2025,10426.00,Sedan
718,104,EC3797E76D0000718,CVU-0718,Hyundai Accent,2025,12710.00,Sedan
719,310,56C5990B290000719,PXT-0719,Isuzu D-Max,2011,4870.00,Crossover
720,239,13649B50D30000720,YPX-0720,Nissan Navara,2014,10282.00,Crossover
721,459,CD3ACCCE740000721,UEB-0721,Nissan Navara,2013,6685.00,Crossover
722,11,CD10C25A420000722,DTC-0722,Honda CR-V,2024,12159.00,SUV
723,278,89C7D29B0F0000723,MIM-0723,Isuzu D-Max,2011,3954.00,Pickup
724,64,7115BAFE030000724,RTV-0724,Honda CR-V,2020,3441.00,Pickup
725,195,19E2C797950000725,FFM-0725,Hyundai Accent,2014,7062.00,Pickup
726,281,CBE8853B0C0000726,RSU-0726,Isuzu D-Max,2022,10997.00,Hatchback
727,418,C3521A95490000727,MAI-0727,Isuzu D-Max,2016,11094.00,Sedan
728,437,97FDF997EA0000728,RZD-0728,Toyota Vios,2020,10958.00,Hatchback
729,52,C0A0A170790000729,NMQ-0729,Nissan Navara,2022,14749.00,Crossover
730,492,152629761D0000730,OFN-0730,Ford Ranger,2021,10517.00,Van
731,277,D38578B3820000731,CNY-0731,Nissan Navara,2018,4905.00,Sedan
732,428,C0F38C402F0000732,TQD-0732,Nissan Navara,2023,10648.00,Van
733,86,FCB82FF2EA0000733,GHQ-0733,Toyota Fortuner,2019,11788.00,Crossover
734,60,0E299B4EA50000734,DBD-0734,Honda CR-V,2017,8081.00,Hatchback
735,16,9890C680030000735,TQT-0735,Mitsubishi Montero Sport,2014,5977.00,Crossover
736,27,2BEB099CAF0000736,FJR-0736,Mitsubishi Montero Sport,2012,5933.00,Crossover
737,317,825BADE2ED0000737,PTR-0737,Hyundai Accent,2022,10782.00,Hatchback
738,163,97011B57610000738,JZU-0738,Toyota Vios,2016,3266.00,Crossover
739,152,A61BC945E50000739,ROC-0739,Nissan Navara,2025,5169.00,Van
740,466,565D591FD00000740,YIY-0740,Mitsubishi Montero Sport,2023,14570.00,Crossover
741,244,87EC9AB7120000741,AEA-0741,Suzuki Ertiga,2023,8250.00,Van
742,300,0B32850DF50000742,GIN-0742,Hyundai Accent,2010,4682.00,SUV
743,210,BE5E22C25A0000743,EEQ-0743,Toyota Vios,2015,4335.00,Hatchback
744,390,AA610D72130000744,OOS-0744,Isuzu D-Max,2025,2617.00,Pickup
745,182,99900A0C320000745,OGA-0745,Honda CR-V,2018,7045.00,Hatchback
746,495,41316D68CE0000746,RKG-0746,Suzuki Ertiga,2017,2489.00,SUV
747,9,00546DE63A0000747,BVZ-0747,Honda CR-V,2013,14088.00,Hatchback
748,110,3131951D300000748,OQL-0748,Isuzu D-Max,2018,9491.00,SUV
749,60,A5C6C928E30000749,XTG-0749,Isuzu D-Max,2026,11483.00,Van
750,492,66DCC0B16D0000750,INU-0750,Isuzu D-Max,2012,5661.00,Crossover
751,286,6A91B578710000751,PPR-0751,Nissan Navara,2010,8537.00,Sedan
752,438,5D750EAFAB0000752,CEN-0752,Toyota Fortuner,2024,8055.00,SUV
753,117,C9C93B0E730000753,JBF-0753,Isuzu D-Max,2012,4445.00,SUV
754,477,C08DA3C73A0000754,MBN-0754,Mitsubishi Montero Sport,2020,8924.00,SUV
755,299,9CAF40F2F80000755,ULT-0755,Toyota Fortuner,2010,11188.00,Hatchback
756,108,4B8D74971C0000756,SLJ-0756,Hyundai Accent,2024,14593.00,Hatchback
757,436,EC4426E2390000757,CSH-0757,Suzuki Ertiga,2025,8897.00,Crossover
758,278,E56B88E41D0000758,QDF-0758,Ford Ranger,2016,4590.00,Pickup
759,467,1A3EFBE4F50000759,UYO-0759,Mitsubishi Montero Sport,2026,13597.00,Hatchback
760,75,07AC82BB820000760,TKM-0760,Toyota Fortuner,2014,10576.00,Crossover
761,371,A320FB6F670000761,XNZ-0761,Isuzu D-Max,2016,12494.00,Hatchback
762,372,B71FEF3C950000762,OCX-0762,Ford Ranger,2018,10128.00,Hatchback
763,163,D1C4999D860000763,OUF-0763,Isuzu D-Max,2010,9192.00,Hatchback
764,9,179561AEA20000764,PKL-0764,Nissan Navara,2014,14930.00,Van
765,40,22C74A993B0000765,XOJ-0765,Honda Civic,2012,11939.00,Van
766,245,A20AD723C60000766,PYZ-0766,Honda Civic,2026,1276.00,Van
767,486,44AF2EEF790000767,XOS-0767,Honda CR-V,2024,7258.00,Sedan
768,266,7C5914DF1E0000768,BLQ-0768,Ford Ranger,2017,12139.00,Van
769,336,D9F0B191350000769,RTQ-0769,Mitsubishi Montero Sport,2015,9740.00,Pickup
770,488,8A1F7A50AA0000770,OOC-0770,Honda Civic,2020,1355.00,Hatchback
771,98,C4433048980000771,VNP-0771,Ford Ranger,2013,4113.00,Sedan
772,156,AB0DD33EF60000772,DWT-0772,Isuzu D-Max,2013,13863.00,Sedan
773,97,8A26BAE63D0000773,IAU-0773,Suzuki Ertiga,2020,14266.00,Crossover
774,231,3354E61D270000774,SLY-0774,Honda Civic,2015,4471.00,Van
775,86,4544FED4210000775,KRC-0775,Toyota Vios,2019,7005.00,Van
776,332,F8D67255460000776,ORV-0776,Toyota Fortuner,2010,11171.00,Hatchback
777,297,572D9925580000777,XUA-0777,Suzuki Ertiga,2022,13397.00,Hatchback
778,5,016E7442910000778,RWI-0778,Honda CR-V,2011,10467.00,SUV
779,212,FF9AAB80B30000779,FIB-0779,Toyota Fortuner,2018,13843.00,Hatchback
780,42,74125F7AE90000780,WPG-0780,Toyota Vios,2024,7737.00,Sedan
781,45,8CCF2A962E0000781,FVJ-0781,Ford Ranger,2012,6141.00,SUV
782,5,8C36DE89880000782,XLW-0782,Ford Ranger,2024,14160.00,Van
783,116,3D48630E220000783,HNI-0783,Suzuki Ertiga,2024,7077.00,SUV
784,338,D600C4C2AD0000784,OBZ-0784,Mitsubishi Montero Sport,2019,13467.00,Sedan
785,368,C93709D5AF0000785,FQI-0785,Honda Civic,2022,5395.00,Van
786,210,FD149E77470000786,TCP-0786,Honda Civic,2019,11028.00,Hatchback
787,301,770BD2950A0000787,JCD-0787,Honda Civic,2026,5094.00,Crossover
788,457,2FB5F96F100000788,KMP-0788,Honda Civic,2015,7368.00,Pickup
789,69,08050181AC0000789,GNP-0789,Ford Ranger,2015,14844.00,Sedan
790,67,501D5B1F730000790,BUM-0790,Toyota Vios,2024,9800.00,Crossover
791,276,C1091EB8FD0000791,EMG-0791,Ford Ranger,2012,8689.00,Crossover
792,458,AACCBBA19E0000792,WCX-0792,Suzuki Ertiga,2012,9005.00,Van
793,311,443E6872E20000793,LFG-0793,Mitsubishi Montero Sport,2014,13232.00,Hatchback
794,497,165B898C720000794,FMU-0794,Nissan Navara,2014,7115.00,Pickup
795,165,A656992FD70000795,HIL-0795,Honda CR-V,2021,4391.00,Van
796,394,80AF62AAC00000796,ZQL-0796,Toyota Fortuner,2026,11610.00,Crossover
797,335,CF5A42A2350000797,XIL-0797,Mitsubishi Montero Sport,2017,13986.00,SUV
798,278,5334462C690000798,XRD-0798,Nissan Navara,2023,14096.00,Van
799,366,92849920170000799,IBH-0799,Toyota Vios,2025,8315.00,Sedan
800,96,4D53C3F60C0000800,TVE-0800,Ford Ranger,2022,12559.00,SUV
801,474,2AFCCCAFCC0000801,MDO-0801,Mitsubishi Montero Sport,2016,8484.00,Crossover
802,455,35D009B1BC0000802,SWM-0802,Mitsubishi Montero Sport,2024,2393.00,Van
803,239,58E62B4F300000803,BVN-0803,Suzuki Ertiga,2011,8784.00,Sedan
804,72,588A1A5E230000804,NNH-0804,Suzuki Ertiga,2019,9115.00,Pickup
805,33,3EDF3744510000805,FJS-0805,Honda CR-V,2013,14062.00,Hatchback
806,394,89BF0E000A0000806,RDS-0806,Ford Ranger,2024,4323.00,Hatchback
807,194,13A16314E40000807,DVM-0807,Suzuki Ertiga,2011,9532.00,SUV
808,372,65D02304CF0000808,VJJ-0808,Mitsubishi Montero Sport,2012,5730.00,SUV
809,405,B1AA5D262C0000809,XGF-0809,Isuzu D-Max,2023,13334.00,Pickup
810,326,3F95F7CA6C0000810,NTG-0810,Nissan Navara,2025,4329.00,SUV
811,130,F8BA82ED470000811,MIO-0811,Hyundai Accent,2011,9169.00,SUV
812,418,7F33858AB80000812,NCD-0812,Mitsubishi Montero Sport,2014,13609.00,Sedan
813,63,BEDF320F350000813,HWL-0813,Toyota Vios,2016,12054.00,Pickup
814,66,EFAD829A1C0000814,WCQ-0814,Isuzu D-Max,2016,7615.00,SUV
815,123,64B47D04D80000815,KIX-0815,Mitsubishi Montero Sport,2023,2956.00,Pickup
816,386,D4E26F38F40000816,OZX-0816,Toyota Fortuner,2020,4308.00,Hatchback
817,474,2885BB49690000817,IOS-0817,Suzuki Ertiga,2026,8178.00,Van
818,421,55AF6302140000818,HMK-0818,Honda CR-V,2019,3355.00,Crossover
819,85,F337A8354F0000819,AEF-0819,Toyota Fortuner,2024,14306.00,SUV
820,152,6F37AA5D080000820,ZTH-0820,Nissan Navara,2015,1506.00,Hatchback
821,95,5B57E40CE30000821,PUP-0821,Toyota Vios,2021,9063.00,Pickup
822,22,91EEF22BC90000822,OWQ-0822,Toyota Vios,2012,9021.00,SUV
823,159,CFE446FF7D0000823,EPW-0823,Isuzu D-Max,2023,11796.00,Hatchback
824,178,4B44CD749D0000824,XCM-0824,Isuzu D-Max,2024,1349.00,Pickup
825,450,B30F70802A0000825,IPW-0825,Honda Civic,2013,5372.00,Hatchback
826,138,0B0A147AE10000826,NGS-0826,Hyundai Accent,2025,4277.00,Sedan
827,239,5088F849550000827,XGT-0827,Mitsubishi Montero Sport,2025,2436.00,Pickup
828,5,0BCE78CA390000828,NCZ-0828,Toyota Fortuner,2010,14351.00,Crossover
829,185,B02DBF4BCC0000829,ZHP-0829,Honda Civic,2025,10135.00,Van
830,249,072CFA03DE0000830,GOV-0830,Mitsubishi Montero Sport,2025,11510.00,Crossover
831,244,5FADED17E20000831,CKN-0831,Toyota Fortuner,2014,8792.00,Hatchback
832,375,E02519AFFD0000832,MQZ-0832,Ford Ranger,2020,3836.00,Pickup
833,325,0F79A566540000833,IAB-0833,Suzuki Ertiga,2017,1400.00,SUV
834,463,D4B9418D180000834,FBV-0834,Toyota Fortuner,2023,1528.00,Crossover
835,424,C542999ACB0000835,RBR-0835,Toyota Fortuner,2020,9807.00,SUV
836,209,67B8CE0D890000836,YIC-0836,Toyota Vios,2026,13605.00,Hatchback
837,471,6C8C9902880000837,CZW-0837,Toyota Fortuner,2012,4446.00,Sedan
838,257,16F2762AF30000838,JYA-0838,Toyota Vios,2016,6567.00,Pickup
839,468,9A02531C060000839,IRR-0839,Hyundai Accent,2020,4867.00,Hatchback
840,16,A15D16CE8D0000840,CUE-0840,Hyundai Accent,2016,14476.00,SUV
841,218,FFD987ACFF0000841,SRV-0841,Nissan Navara,2026,4252.00,Crossover
842,338,F70CF0EF7A0000842,ZFT-0842,Toyota Vios,2013,10916.00,Hatchback
843,309,0DCA377CF30000843,XZE-0843,Hyundai Accent,2019,8354.00,Hatchback
844,226,F0E4CEB2A20000844,UYV-0844,Isuzu D-Max,2019,5512.00,Hatchback
845,85,B59EAB82920000845,PSH-0845,Nissan Navara,2021,12767.00,SUV
846,417,3F0B887E360000846,ZZR-0846,Hyundai Accent,2013,7900.00,Sedan
847,175,86DA351BCA0000847,MMR-0847,Toyota Fortuner,2018,6849.00,Pickup
848,27,382ABA21A40000848,HUG-0848,Toyota Fortuner,2025,14950.00,Van
849,236,BD11F3ED3B0000849,XNZ-0849,Nissan Navara,2025,9472.00,SUV
850,6,3622E6E1C40000850,RLE-0850,Honda Civic,2026,10174.00,Sedan
851,84,F9F0B59CA10000851,KQS-0851,Honda CR-V,2022,1651.00,Pickup
852,279,C80FDDF52C0000852,JNT-0852,Ford Ranger,2023,10277.00,SUV
853,205,E21D97B9AE0000853,AXB-0853,Ford Ranger,2011,3312.00,SUV
854,291,6AAECA47BA0000854,ASD-0854,Honda CR-V,2010,13055.00,Sedan
855,460,8832989DEC0000855,ZTN-0855,Hyundai Accent,2024,1312.00,Van
856,102,F7315DF5220000856,QZI-0856,Nissan Navara,2010,4015.00,SUV
857,215,7E7D756EFA0000857,UOH-0857,Toyota Fortuner,2026,2814.00,Pickup
858,177,A053722F380000858,DNZ-0858,Honda CR-V,2010,9175.00,SUV
859,423,CCFEA6D9CF0000859,GOF-0859,Honda Civic,2016,6844.00,Crossover
860,207,E254D5C91B0000860,ZPX-0860,Toyota Fortuner,2023,4444.00,Crossover
861,126,3EE38865FB0000861,IQT-0861,Toyota Fortuner,2018,11779.00,Hatchback
862,458,81114BEE140000862,TWZ-0862,Toyota Fortuner,2013,8963.00,Pickup
863,16,1DB0A001F90000863,JTV-0863,Toyota Fortuner,2021,5452.00,Sedan
864,214,24C3DA2BFF0000864,SWE-0864,Suzuki Ertiga,2014,10967.00,Sedan
865,15,6479947E2B0000865,CUO-0865,Nissan Navara,2011,6405.00,Pickup
866,66,4220D2107F0000866,ZNS-0866,Nissan Navara,2010,8464.00,Crossover
867,58,F19B4A21860000867,QHG-0867,Suzuki Ertiga,2019,1627.00,Pickup
868,50,6F6DAB92C80000868,VCO-0868,Ford Ranger,2024,7086.00,Pickup
869,20,9D4FE782F50000869,MSL-0869,Hyundai Accent,2016,10949.00,Pickup
870,202,046523922A0000870,FDZ-0870,Hyundai Accent,2010,8405.00,Pickup
871,140,8EBA02FB180000871,QKV-0871,Ford Ranger,2018,13849.00,Van
872,152,43244BBD730000872,SOV-0872,Ford Ranger,2019,6242.00,Sedan
873,1,18490910340000873,FKK-0873,Hyundai Accent,2025,5242.00,SUV
874,144,0119B607900000874,OIZ-0874,Hyundai Accent,2021,9493.00,SUV
875,375,35AA0ED8530000875,GHO-0875,Toyota Fortuner,2019,6115.00,Van
876,311,9D6E1AAB360000876,NVC-0876,Isuzu D-Max,2024,10961.00,Pickup
877,210,34116E73F10000877,KVW-0877,Ford Ranger,2014,12888.00,Sedan
878,120,0A42650AE20000878,BVK-0878,Nissan Navara,2022,8547.00,SUV
879,114,F53368977C0000879,NZO-0879,Honda Civic,2016,1575.00,Hatchback
880,82,226866BE160000880,LBI-0880,Honda CR-V,2012,6161.00,Pickup
881,103,1DA1C612400000881,ZPK-0881,Nissan Navara,2011,4261.00,SUV
882,399,A31AFF7D650000882,ZLG-0882,Nissan Navara,2010,6427.00,Crossover
883,159,3712BB3A7A0000883,WTG-0883,Ford Ranger,2017,2669.00,Van
884,489,037816D47C0000884,KVX-0884,Toyota Fortuner,2018,10636.00,Sedan
885,493,AC36C2B9600000885,YJV-0885,Isuzu D-Max,2016,6000.00,Hatchback
886,250,6D303653900000886,AFD-0886,Mitsubishi Montero Sport,2012,7875.00,Hatchback
887,444,8F3317565D0000887,WBJ-0887,Honda Civic,2025,2168.00,Hatchback
888,292,2588BA9C1A0000888,HUK-0888,Ford Ranger,2024,12331.00,Hatchback
889,378,D202D4D7610000889,UHA-0889,Honda Civic,2025,14533.00,SUV
890,200,4844316C830000890,PIU-0890,Toyota Fortuner,2013,5815.00,Crossover
891,120,EB455242FD0000891,MOZ-0891,Suzuki Ertiga,2013,6188.00,Pickup
892,347,ABC0B572740000892,EDM-0892,Mitsubishi Montero Sport,2019,2523.00,Hatchback
893,117,FF975979300000893,XQN-0893,Suzuki Ertiga,2022,8938.00,Crossover
894,40,73028FD3DE0000894,PDP-0894,Suzuki Ertiga,2025,1892.00,Sedan
895,218,FF7AA2506B0000895,RPG-0895,Honda Civic,2017,13752.00,Pickup
896,262,93638DEB910000896,ARD-0896,Honda Civic,2012,9693.00,SUV
897,459,C1B26B2C030000897,QRX-0897,Mitsubishi Montero Sport,2017,10765.00,Hatchback
898,174,0F68BE44A50000898,KSS-0898,Honda CR-V,2023,1881.00,Pickup
899,178,D239755B700000899,NYI-0899,Honda Civic,2025,7444.00,SUV
900,59,D46022A5B70000900,HIG-0900,Mitsubishi Montero Sport,2026,4156.00,Sedan
901,39,BBB13BFF710000901,FHO-0901,Suzuki Ertiga,2021,8993.00,Hatchback
902,153,A1F2CA61FF0000902,HIK-0902,Mitsubishi Montero Sport,2010,14905.00,Van
903,35,9E26D3D92E0000903,XDC-0903,Suzuki Ertiga,2024,13027.00,Pickup
904,169,C6CD5D28A10000904,NCK-0904,Honda Civic,2023,3358.00,SUV
905,254,96B39981E50000905,VYV-0905,Honda CR-V,2010,3940.00,Crossover
906,138,F9B18E1EFE0000906,VSD-0906,Isuzu D-Max,2025,11139.00,SUV
907,273,50C0E5CBB80000907,RYJ-0907,Honda Civic,2010,1496.00,Pickup
908,210,B52268672B0000908,WYG-0908,Nissan Navara,2017,6401.00,Van
909,239,1E3F0ABBE10000909,CYS-0909,Isuzu D-Max,2024,3574.00,Van
910,39,4C5E5BD6820000910,QUK-0910,Nissan Navara,2010,11627.00,Hatchback
911,190,0BA4E542580000911,LKY-0911,Hyundai Accent,2016,6433.00,Van
912,5,3A4C3DA1B00000912,VOJ-0912,Ford Ranger,2019,5767.00,SUV
913,103,B6E35161230000913,DOD-0913,Nissan Navara,2020,2251.00,SUV
914,445,251ADAFAF30000914,CUP-0914,Mitsubishi Montero Sport,2023,12103.00,Pickup
915,492,77E6E29B050000915,NOC-0915,Toyota Fortuner,2026,7470.00,Hatchback
916,34,ADCB86D0840000916,ZWD-0916,Honda CR-V,2015,9780.00,Sedan
917,450,5D0B4081300000917,BKY-0917,Suzuki Ertiga,2024,7064.00,Crossover
918,2,17E88AAA170000918,KRS-0918,Ford Ranger,2013,5870.00,SUV
919,34,32677FD0870000919,YZE-0919,Hyundai Accent,2019,2476.00,Hatchback
920,246,5343891BA00000920,VPD-0920,Isuzu D-Max,2016,12113.00,Sedan
921,17,6CEC27E56A0000921,NJA-0921,Toyota Vios,2020,4035.00,Crossover
922,412,27AC9307820000922,ZMA-0922,Ford Ranger,2025,9199.00,Van
923,208,B42D6B89260000923,BEX-0923,Isuzu D-Max,2010,4384.00,Van
924,370,6837767DE70000924,DIK-0924,Toyota Fortuner,2019,1438.00,Sedan
925,112,1FA2F3B4D50000925,YFB-0925,Nissan Navara,2024,5961.00,Pickup
926,228,9B6C0F980A0000926,RYT-0926,Honda Civic,2012,3828.00,Sedan
927,54,1D076DBD580000927,AAD-0927,Suzuki Ertiga,2012,6994.00,Van
928,398,662953997C0000928,PBF-0928,Nissan Navara,2011,13626.00,SUV
929,387,AF42B1E5CC0000929,WFV-0929,Toyota Vios,2012,10116.00,Pickup
930,36,0954F0013D0000930,FXC-0930,Mitsubishi Montero Sport,2016,11797.00,Pickup
931,247,E6A3C39E8F0000931,FII-0931,Hyundai Accent,2016,14650.00,Crossover
932,355,5715E9A8D40000932,MTQ-0932,Hyundai Accent,2018,12221.00,Hatchback
933,429,66101518AE0000933,PGC-0933,Isuzu D-Max,2010,13868.00,Hatchback
934,324,56AEBA9D9C0000934,IFI-0934,Mitsubishi Montero Sport,2025,13140.00,Van
935,317,4A16A1C0030000935,ZOE-0935,Honda CR-V,2020,12606.00,Sedan
936,407,106207A26B0000936,GTH-0936,Toyota Vios,2010,14878.00,Van
937,364,4A3687ECD80000937,ICL-0937,Mitsubishi Montero Sport,2025,10453.00,Sedan
938,166,C3D6FDEBC00000938,VZJ-0938,Toyota Vios,2012,9725.00,Crossover
939,241,EEB17E1FB60000939,PRA-0939,Honda CR-V,2019,13509.00,SUV
940,158,0B3C5012D90000940,ADX-0940,Honda Civic,2013,13846.00,Crossover
941,299,41EB7C86770000941,GZS-0941,Isuzu D-Max,2014,14553.00,SUV
942,36,03BB10AE7A0000942,QUL-0942,Isuzu D-Max,2013,1632.00,Van
943,133,495D8B54FE0000943,UAR-0943,Honda Civic,2017,1649.00,Crossover
944,406,081ACEFE450000944,QAM-0944,Isuzu D-Max,2025,13218.00,Sedan
945,337,2A4F253E7E0000945,MDG-0945,Toyota Vios,2021,1884.00,Pickup
946,388,012FDE1EF70000946,TEV-0946,Suzuki Ertiga,2022,10219.00,Hatchback
947,77,E6207C85850000947,CXF-0947,Toyota Vios,2015,12369.00,SUV
948,311,0858363E370000948,UAI-0948,Hyundai Accent,2021,1136.00,SUV
949,209,30792A6BC10000949,XQS-0949,Honda CR-V,2010,2638.00,Pickup
950,101,33C694CA180000950,UHD-0950,Isuzu D-Max,2016,1298.00,Pickup
951,356,0CA47D500E0000951,QUG-0951,Toyota Fortuner,2018,3411.00,Van
952,307,24E225D4740000952,CPL-0952,Isuzu D-Max,2011,13233.00,Sedan
953,94,D66D70D6180000953,GTR-0953,Honda Civic,2023,10905.00,SUV
954,177,7FBF25C1010000954,KEC-0954,Ford Ranger,2013,14997.00,Van
955,294,58AE6245E90000955,PQM-0955,Mitsubishi Montero Sport,2011,10207.00,Crossover
956,78,49DAF7DE850000956,RAZ-0956,Suzuki Ertiga,2026,4665.00,Van
