service_id,service_name,base_price,base_duration_hours,is_price_fixed,vehicle_type,vehicle_age,mileage,estimated_duration_mins,actual_duration_mins,actual_amount,is_churned,vehicle_type_encoded,predicted_duration_mins,predicted_amount
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,SUV,25,360791.1,29.4,26.1,775.0,1,3,28.06499999999996,777.25
18,Wheel Alignment,900.0,1.0,1,SUV,25,345451.3,62.8,60.9,900.0,1,3,63.25699999999992,900.5
1,Change Oil,650.0,0.75,1,Crossover,11,150922.2,43.2,43.4,625.0,0,0,45.60699999999998,650.5
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Crossover,11,156459.0,30.7,26.8,775.0,0,0,28.87200000000002,784.0
51,Replace Valve Cover Gasket,1200.0,1.75,0,Sedan,25,336708.8,100.3,165.9,3200.0,1,4,170.16599999999988,2915.25
48,Replace Fan Belt / Serpentine Belt,1100.0,1.0,1,Sedan,25,330679.1,62.2,62.7,1150.0,1,4,59.72100000000001,1092.5
36,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Sedan,11,162572.4,282.6,432.1,4500.0,1,4,418.11600000000004,6212.0
13,Brake Service & Cleaning,800.0,1.25,1,SUV,1,10565.0,76.3,82.0,800.0,0,3,81.395,787.75
15,Replace Brake Shoes,800.0,1.0,1,SUV,1,14005.9,62.5,70.5,775.0,0,3,61.88200000000003,803.5
18,Wheel Alignment,900.0,1.0,1,SUV,1,20221.9,62.5,62.0,875.0,0,3,61.47900000000001,883.25
36,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Crossover,7,99355.0,258.4,339.7,4250.0,1,0,358.51200000000006,4572.25
1,Change Oil,650.0,0.75,1,Crossover,7,83794.3,45.6,48.2,650.0,0,0,45.87999999999995,647.25
37,Air Conditioning Cleaning & Freon Charge,3500.0,3.0,0,Crossover,6,83148.1,187.4,173.2,2300.0,0,0,197.14600000000024,2663.25
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Crossover,6,78763.6,30.2,30.8,825.0,0,0,30.773000000000028,822.0
36,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Sedan,21,262024.8,265.7,449.3,7575.0,1,4,441.57700000000057,6420.5
1,Change Oil,650.0,0.75,1,Sedan,2,23027.1,46.2,50.4,625.0,0,4,47.88500000000001,633.75
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Sedan,2,24829.0,29.9,29.1,775.0,0,4,29.75199999999997,775.25
13,Brake Service & Cleaning,800.0,1.25,1,Hatchback,13,165398.6,74.7,75.2,750.0,1,1,75.27599999999993,768.75
15,Replace Brake Shoes,800.0,1.0,1,Hatchback,13,208091.5,57.0,54.6,750.0,0,1,58.238000000000014,801.5
16,Rotor Disc Refacing / Resurfacing,2500.0,2.0,1,Hatchback,13,165539.7,114.5,104.8,2550.0,1,1,108.4059999999999,2505.25
1,Change Oil,650.0,0.75,1,Pickup,13,156724.8,46.4,47.1,675.0,1,2,47.51000000000001,661.25
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Pickup,13,185347.8,29.1,28.1,775.0,1,2,30.420999999999996,806.0
1,Change Oil,650.0,0.75,1,Sedan,21,266443.4,46.8,42.7,675.0,1,4,44.10599999999996,666.75
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Sedan,21,326120.5,29.1,34.3,825.0,1,4,32.74100000000004,822.25
1,Change Oil,650.0,0.75,1,Van,25,304195.3,45.7,50.2,675.0,1,5,49.09299999999993,666.5
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Van,25,328272.1,29.8,25.7,800.0,1,5,26.811999999999976,791.25
22,Replace Suspension Bushing,1500.0,2.5,0,Sedan,23,347973.3,147.2,271.2,2525.0,1,4,268.6280000000003,2669.75
23,Replace Tie Rod End,800.0,1.0,1,Sedan,23,333527.3,60.4,59.0,800.0,1,4,59.26399999999998,804.0
18,Wheel Alignment,900.0,1.0,1,Sedan,23,303510.1,57.1,57.5,950.0,1,4,57.105999999999995,929.25
37,Air Conditioning Cleaning & Freon Charge,3500.0,3.0,0,Hatchback,16,215685.7,185.7,313.0,3375.0,1,1,307.20500000000004,4014.25
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Hatchback,16,239481.4,31.4,26.0,825.0,1,1,28.477000000000004,820.25
1,Change Oil,650.0,0.75,1,Van,1,19162.2,44.1,49.9,625.0,0,5,48.06800000000001,630.5
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Van,1,11469.4,30.3,30.6,775.0,0,5,30.768999999999973,781.75
3,Replace Fuel Filter,550.0,0.75,1,Van,1,14855.1,46.1,48.9,550.0,0,5,47.48499999999999,544.0
37,Air Conditioning Cleaning & Freon Charge,3500.0,3.0,0,Pickup,18,216318.2,180.7,279.8,3975.0,1,2,289.9659999999998,3980.25
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Pickup,18,248039.4,29.0,27.8,775.0,1,2,27.700000000000028,783.0
1,Change Oil,650.0,0.75,1,Crossover,10,130405.8,45.4,48.6,650.0,1,0,47.32499999999999,656.0
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Crossover,10,136904.4,28.6,30.2,800.0,1,0,29.721999999999998,795.75
53,Top Overhaul,15000.0,14.0,0,Hatchback,1,14625.4,829.7,810.3,14875.0,0,1,896.817000000001,13053.0
1,Change Oil,650.0,0.75,1,Hatchback,1,18478.7,44.0,44.9,625.0,0,1,44.31100000000002,638.0
13,Brake Service & Cleaning,800.0,1.25,1,SUV,2,29062.7,71.8,80.7,775.0,0,3,78.66299999999991,780.25
15,Replace Brake Shoes,800.0,1.0,1,SUV,2,34023.8,62.8,66.4,825.0,0,3,64.732,794.5
22,Replace Suspension Bushing,1500.0,2.5,0,Crossover,23,316908.3,157.3,251.6,1800.0,1,0,265.80799999999965,2287.5
23,Replace Tie Rod End,800.0,1.0,1,Crossover,23,336033.0,60.5,55.2,850.0,1,0,57.69299999999993,832.0
18,Wheel Alignment,900.0,1.0,1,Crossover,23,351367.5,59.7,70.6,925.0,1,0,68.4300000000001,917.75
21,Replace Shock Absorbers,1200.0,2.0,1,Crossover,23,348257.9,121.8,138.4,1175.0,1,0,137.80800000000008,1201.25
13,Brake Service & Cleaning,800.0,1.25,1,Sedan,21,251376.1,74.9,76.9,825.0,1,4,76.52399999999993,816.25
15,Replace Brake Shoes,800.0,1.0,1,Sedan,21,331398.5,59.9,62.1,800.0,1,4,61.865000000000045,803.5
18,Wheel Alignment,900.0,1.0,1,Sedan,21,279440.1,62.5,63.9,925.0,1,4,64.51399999999994,923.25
13,Brake Service & Cleaning,800.0,1.25,1,Sedan,12,181621.2,72.2,71.2,800.0,1,4,72.45799999999991,797.75
15,Replace Brake Shoes,800.0,1.0,1,Sedan,12,164896.1,58.1,54.7,750.0,0,4,62.301,796.25
22,Replace Suspension Bushing,1500.0,2.5,0,Sedan,6,82923.7,150.1,197.9,2375.0,1,4,196.33100000000005,2240.75
23,Replace Tie Rod End,800.0,1.0,1,Sedan,6,89534.9,61.4,68.4,775.0,0,4,66.25599999999994,779.5
18,Wheel Alignment,900.0,1.0,1,Sedan,6,83680.8,60.9,54.7,925.0,0,4,56.29199999999992,921.25
21,Replace Shock Absorbers,1200.0,2.0,1,Sedan,6,70241.2,125.1,120.1,1225.0,0,4,122.41300000000012,1214.5
13,Brake Service & Cleaning,800.0,1.25,1,SUV,25,338374.6,77.5,70.1,825.0,1,3,76.296,802.75
15,Replace Brake Shoes,800.0,1.0,1,SUV,25,302065.6,58.5,58.7,825.0,1,3,59.69499999999993,820.25
22,Replace Suspension Bushing,1500.0,2.5,0,Sedan,25,378971.0,148.6,277.2,3925.0,1,4,271.81400000000014,3451.5
23,Replace Tie Rod End,800.0,1.0,1,Sedan,25,396265.2,57.4,61.6,850.0,1,4,59.46600000000002,821.75
18,Wheel Alignment,900.0,1.0,1,Sedan,25,387338.6,60.2,60.3,925.0,1,4,61.98600000000007,915.75
22,Replace Suspension Bushing,1500.0,2.5,0,Sedan,23,316259.5,146.7,272.9,4050.0,1,4,266.62000000000023,3493.5
25,Replace Tie Rod & Rack End,1000.0,1.5,1,Sedan,23,302996.7,91.5,93.0,950.0,1,4,96.68300000000004,975.5
18,Wheel Alignment,900.0,1.0,1,Sedan,23,350214.7,60.8,58.1,900.0,1,4,60.01800000000007,893.75
1,Change Oil,650.0,0.75,1,Sedan,12,186120.7,46.2,47.9,650.0,1,4,47.162,638.5
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Sedan,12,183357.6,29.2,34.7,775.0,1,4,33.73399999999995,778.75
36,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Sedan,25,373348.8,282.5,506.8,5750.0,1,4,500.71500000000066,6092.75
1,Change Oil,650.0,0.75,1,Sedan,21,322850.1,44.8,48.4,625.0,1,4,49.77099999999999,643.0
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Sedan,21,313652.8,30.4,33.6,825.0,1,4,32.951999999999956,821.0
37,Air Conditioning Cleaning & Freon Charge,3500.0,3.0,0,SUV,18,225918.3,179.2,264.8,2800.0,1,3,271.63599999999974,3303.75
22,Replace Suspension Bushing,1500.0,2.5,0,Crossover,11,159781.4,148.2,199.9,2325.0,1,0,196.45399999999995,2283.5
25,Replace Tie Rod & Rack End,1000.0,1.5,1,Crossover,11,160838.4,92.4,94.3,950.0,0,0,93.59700000000002,1017.0
18,Wheel Alignment,900.0,1.0,1,Crossover,11,142603.8,61.7,59.3,925.0,0,0,59.94500000000006,914.75
21,Replace Shock Absorbers,1200.0,2.0,1,Crossover,11,175281.2,118.6,144.7,1200.0,1,0,135.79500000000013,1204.0
13,Brake Service & Cleaning,800.0,1.25,1,SUV,21,300354.1,75.0,79.2,800.0,1,3,78.47099999999992,797.0
15,Replace Brake Shoes,800.0,1.0,1,SUV,21,294211.9,61.6,58.1,800.0,1,3,60.73500000000004,804.75
16,Rotor Disc Refacing / Resurfacing,2500.0,2.0,1,SUV,21,292009.5,125.2,121.9,2450.0,1,3,125.17699999999988,2483.5
13,Brake Service & Cleaning,800.0,1.25,1,SUV,13,177126.2,77.2,70.9,800.0,1,3,73.16299999999993,802.0
15,Replace Brake Shoes,800.0,1.0,1,SUV,13,171513.4,57.9,64.5,850.0,1,3,62.91499999999999,836.5
1,Change Oil,650.0,0.75,1,Sedan,24,363801.6,46.9,46.3,625.0,1,4,48.30600000000005,637.0
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Sedan,24,381564.9,31.1,31.3,800.0,1,4,34.50499999999999,799.5
1,Change Oil,650.0,0.75,1,Sedan,25,339838.3,45.2,44.9,600.0,1,4,46.06000000000002,613.5
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Sedan,25,367611.5,30.5,34.2,800.0,1,4,33.11299999999999,806.0
18,Wheel Alignment,900.0,1.0,1,Sedan,25,387115.1,60.2,65.5,900.0,1,4,63.85800000000002,905.75
37,Air Conditioning Cleaning & Freon Charge,3500.0,3.0,0,Crossover,14,182683.9,186.4,274.5,3775.0,1,0,273.4330000000001,3795.75
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Crossover,14,217790.0,30.2,29.8,850.0,1,0,30.196000000000037,838.0
36,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Van,9,114701.9,274.6,357.0,4350.0,1,5,365.97999999999985,4589.25
2,Change ATF / Transmission Fluid,650.0,0.75,1,Van,9,119949.1,47.1,47.5,650.0,0,5,49.371,650.75
1,Change Oil,650.0,0.75,1,Sedan,25,349392.7,44.1,45.7,650.0,1,4,45.18099999999994,645.75
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Sedan,25,363015.4,28.7,30.1,775.0,1,4,29.725999999999964,779.5
1,Change Oil,650.0,0.75,1,Van,23,296672.7,45.2,46.5,650.0,1,5,46.744000000000014,645.0
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Van,23,357897.6,28.7,29.2,775.0,1,5,29.891999999999967,794.0
36,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Hatchback,22,285860.2,260.8,352.2,5200.0,1,1,401.2019999999999,5402.25
2,Change ATF / Transmission Fluid,650.0,0.75,1,Hatchback,22,316943.5,44.7,47.6,650.0,1,1,46.40099999999998,647.0
37,Air Conditioning Cleaning & Freon Charge,3500.0,3.0,0,Van,9,116339.5,186.0,284.9,4475.0,1,5,232.62999999999994,3932.75
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Van,9,116692.9,30.1,28.3,775.0,0,5,28.628000000000014,778.25
1,Change Oil,650.0,0.75,1,Van,23,289970.8,42.9,41.3,700.0,1,5,42.56800000000005,677.75
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Van,23,361498.3,30.1,35.2,800.0,1,5,33.58399999999996,798.0
13,Brake Service & Cleaning,800.0,1.25,1,Crossover,21,255232.1,72.9,69.8,825.0,1,0,72.9900000000001,820.0
15,Replace Brake Shoes,800.0,1.0,1,Crossover,21,297971.5,62.2,63.6,825.0,1,0,62.09600000000006,816.75
13,Brake Service & Cleaning,800.0,1.25,1,Sedan,10,132135.1,71.6,77.9,775.0,1,4,75.82599999999988,786.0
15,Replace Brake Shoes,800.0,1.0,1,Sedan,10,148617.2,59.4,60.1,850.0,1,4,60.31000000000004,833.25
18,Wheel Alignment,900.0,1.0,1,Sedan,10,138984.1,59.7,69.7,900.0,1,4,66.47299999999991,899.0
1,Change Oil,650.0,0.75,1,Van,20,314532.4,42.9,54.4,650.0,1,5,51.033999999999985,648.0
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Van,20,258361.3,31.5,33.1,825.0,1,5,33.18899999999997,812.5
13,Brake Service & Cleaning,800.0,1.25,1,Sedan,20,278335.7,77.6,64.8,800.0,1,4,70.22000000000008,800.25
15,Replace Brake Shoes,800.0,1.0,1,Sedan,20,281988.5,58.1,60.6,825.0,1,4,60.40900000000004,818.25
22,Replace Suspension Bushing,1500.0,2.5,0,Hatchback,7,98025.0,151.6,130.0,1125.0,0,1,145.66199999999995,1396.0
23,Replace Tie Rod End,800.0,1.0,1,Hatchback,7,96646.6,59.6,69.5,825.0,1,1,59.81399999999996,807.5
18,Wheel Alignment,900.0,1.0,1,Hatchback,7,89343.3,62.9,61.2,850.0,0,1,62.17899999999993,868.0
21,Replace Shock Absorbers,1200.0,2.0,1,Hatchback,7,97517.3,123.7,108.7,1200.0,0,1,118.51500000000006,1201.5
1,Change Oil,650.0,0.75,1,Hatchback,12,144069.7,46.8,43.6,675.0,1,1,45.36699999999999,659.75
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Hatchback,12,151126.8,30.2,26.7,775.0,0,1,28.13299999999999,782.75
1,Change Oil,650.0,0.75,1,Hatchback,18,235315.6,47.1,49.4,625.0,1,1,48.95499999999999,631.25
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Hatchback,18,247348.3,29.3,29.7,825.0,1,1,28.762999999999987,811.25
1,Change Oil,650.0,0.75,1,Crossover,25,353302.5,43.6,45.3,650.0,1,0,44.31100000000005,656.0
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Crossover,25,323594.4,29.7,28.2,750.0,1,0,28.460999999999977,772.0
37,Air Conditioning Cleaning & Freon Charge,3500.0,3.0,0,Crossover,17,225312.2,176.6,322.9,5700.0,1,0,317.2060000000004,5351.75
1,Change Oil,650.0,0.75,1,Crossover,25,329603.8,43.6,43.9,650.0,1,0,43.54000000000003,650.5
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Crossover,25,321388.2,28.9,28.0,800.0,1,0,28.761000000000003,797.75
18,Wheel Alignment,900.0,1.0,1,Crossover,25,316802.1,59.0,62.5,950.0,1,0,60.828,933.75
22,Replace Suspension Bushing,1500.0,2.5,0,Sedan,25,329062.9,144.2,204.6,2225.0,1,4,228.32499999999985,2582.25
23,Replace Tie Rod End,800.0,1.0,1,Sedan,25,329639.4,62.2,56.5,800.0,1,4,58.95500000000002,799.75
18,Wheel Alignment,900.0,1.0,1,Sedan,25,326942.5,59.2,59.3,925.0,1,4,59.87300000000007,918.75
21,Replace Shock Absorbers,1200.0,2.0,1,Sedan,25,337330.4,124.0,138.3,1250.0,1,4,138.23899999999983,1228.75
13,Brake Service & Cleaning,800.0,1.25,1,Pickup,3,45642.5,71.5,73.1,825.0,0,2,73.55000000000008,815.5
15,Replace Brake Shoes,800.0,1.0,1,Pickup,3,42242.2,61.0,52.5,775.0,0,2,55.211999999999996,786.5
1,Change Oil,650.0,0.75,1,Sedan,7,88583.9,45.0,51.9,625.0,0,4,49.42399999999998,628.75
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Sedan,7,103283.5,30.3,30.6,800.0,0,4,30.648999999999972,810.25
1,Change Oil,650.0,0.75,1,SUV,6,80914.0,45.3,48.5,625.0,0,3,47.711999999999996,631.75
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,SUV,6,90856.7,28.9,29.9,775.0,0,3,30.62300000000001,801.5
22,Replace Suspension Bushing,1500.0,2.5,0,Pickup,17,268748.7,147.4,254.4,2525.0,1,2,250.02600000000027,2620.25
25,Replace Tie Rod & Rack End,1000.0,1.5,1,Pickup,17,268852.4,85.7,89.2,975.0,1,2,89.05899999999998,992.0
18,Wheel Alignment,900.0,1.0,1,Pickup,17,258507.4,58.4,60.0,850.0,1,2,58.98600000000002,869.75
37,Air Conditioning Cleaning & Freon Charge,3500.0,3.0,0,Pickup,21,303541.3,177.4,349.9,5800.0,1,2,335.06900000000047,5496.75
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Pickup,21,301326.0,29.3,29.9,775.0,1,2,29.76800000000004,793.0
37,Air Conditioning Cleaning & Freon Charge,3500.0,3.0,0,Sedan,9,142372.8,185.2,214.8,2700.0,0,4,226.55899999999977,3396.25
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Sedan,9,119666.9,28.7,29.6,800.0,0,4,29.159999999999982,800.0
1,Change Oil,650.0,0.75,1,Sedan,6,71610.8,46.3,49.8,650.0,0,4,43.20599999999999,658.25
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Sedan,6,96188.2,29.7,29.2,850.0,0,4,29.978999999999992,836.25
18,Wheel Alignment,900.0,1.0,1,Sedan,6,87978.9,58.1,74.3,925.0,1,4,68.7670000000001,908.25
1,Change Oil,650.0,0.75,1,SUV,10,156985.9,45.7,47.8,650.0,1,3,48.21300000000004,648.75
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,SUV,10,146635.5,31.3,31.7,800.0,0,3,31.48499999999998,799.75
18,Wheel Alignment,900.0,1.0,1,SUV,10,138617.3,61.5,70.9,925.0,1,3,67.51199999999993,913.5
1,Change Oil,650.0,0.75,1,Pickup,25,395835.8,45.8,47.1,625.0,1,2,46.50999999999997,662.75
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Pickup,25,367939.8,30.7,29.4,800.0,1,2,30.30000000000004,801.5
18,Wheel Alignment,900.0,1.0,1,Pickup,25,325121.6,61.3,67.1,875.0,1,2,66.1110000000001,886.75
13,Brake Service & Cleaning,800.0,1.25,1,Pickup,20,256677.6,78.0,86.8,775.0,1,2,83.70000000000007,780.0
14,Replace Brake Pads,600.0,1.0,1,Pickup,20,258154.6,59.0,57.0,575.0,1,2,58.39,590.5
16,Rotor Disc Refacing / Resurfacing,2500.0,2.0,1,Pickup,20,261032.2,118.8,118.1,2375.0,1,2,119.04000000000015,2421.75
1,Change Oil,650.0,0.75,1,SUV,16,217191.8,47.1,52.2,650.0,1,3,50.036999999999935,647.25
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,SUV,16,225259.3,30.6,36.5,800.0,1,3,33.89000000000001,796.25
4,Replace Air Filter,550.0,0.25,1,SUV,16,249665.6,15.6,15.8,575.0,1,3,15.755999999999993,554.0
5,Replace Cabin Filter,200.0,0.25,1,SUV,16,229838.8,15.7,15.6,200.0,1,3,15.766999999999985,200.0
13,Brake Service & Cleaning,800.0,1.25,1,Sedan,5,69635.5,71.7,72.9,800.0,0,4,73.2589999999999,801.25
15,Replace Brake Shoes,800.0,1.0,1,Sedan,5,67351.7,58.6,62.1,775.0,0,4,55.420999999999964,794.25
1,Change Oil,650.0,0.75,1,Crossover,14,194418.0,44.2,42.6,650.0,1,0,47.26200000000001,650.25
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Crossover,14,172209.6,30.9,33.5,825.0,1,0,33.13300000000001,821.5
18,Wheel Alignment,900.0,1.0,1,Crossover,14,211816.2,59.9,59.4,900.0,1,0,59.03699999999997,903.25
1,Change Oil,650.0,0.75,1,Sedan,13,193428.6,45.0,41.1,625.0,0,4,46.06999999999999,651.75
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Sedan,13,193432.1,31.1,34.7,775.0,1,4,33.923000000000044,788.25
37,Air Conditioning Cleaning & Freon Charge,3500.0,3.0,0,Van,24,348367.0,180.5,414.5,6775.0,1,5,372.6,6293.5
22,Replace Suspension Bushing,1500.0,2.5,0,Sedan,7,112521.8,143.6,246.1,3275.0,1,4,215.74499999999992,2930.5
23,Replace Tie Rod End,800.0,1.0,1,Sedan,7,93725.4,61.6,58.7,825.0,0,4,65.182,786.0
18,Wheel Alignment,900.0,1.0,1,Sedan,7,98466.6,57.4,57.0,925.0,0,4,56.50000000000002,920.5
21,Replace Shock Absorbers,1200.0,2.0,1,Sedan,7,107771.5,122.1,141.2,1175.0,0,4,134.87600000000012,1189.0
37,Air Conditioning Cleaning & Freon Charge,3500.0,3.0,0,Sedan,14,185867.2,188.9,310.7,2825.0,1,4,296.05900000000037,3558.75
1,Change Oil,650.0,0.75,1,Sedan,25,331168.1,42.9,49.1,650.0,1,4,45.25100000000003,631.0
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Sedan,25,359668.1,28.6,26.2,775.0,1,4,27.601999999999972,781.0
53,Top Overhaul,15000.0,14.0,0,Sedan,6,78675.4,878.1,1152.7,15450.0,1,4,983.3999999999999,16861.25
13,Brake Service & Cleaning,800.0,1.25,1,Sedan,19,277209.3,71.3,75.0,800.0,1,4,75.17599999999999,799.75
14,Replace Brake Pads,600.0,1.0,1,Sedan,19,234868.4,59.5,61.0,625.0,1,4,61.086999999999996,608.5
22,Replace Suspension Bushing,1500.0,2.5,0,Crossover,6,81493.6,142.5,198.4,1475.0,1,0,181.81499999999994,1596.5
25,Replace Tie Rod & Rack End,1000.0,1.5,1,Crossover,6,80656.2,86.2,80.1,1000.0,0,0,85.34100000000004,988.5
18,Wheel Alignment,900.0,1.0,1,Crossover,6,88578.9,59.8,55.4,900.0,0,0,57.28199999999996,902.25
13,Brake Service & Cleaning,800.0,1.25,1,Hatchback,25,373098.1,76.2,80.7,775.0,1,1,80.20199999999996,792.25
15,Replace Brake Shoes,800.0,1.0,1,Hatchback,25,313348.4,58.5,55.7,825.0,1,1,57.177999999999926,809.75
16,Rotor Disc Refacing / Resurfacing,2500.0,2.0,1,Hatchback,25,394765.4,116.4,111.6,2525.0,1,1,115.7530000000001,2551.0
36,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Van,25,343426.9,274.3,436.7,5775.0,1,5,456.5729999999996,5909.75
51,Replace Valve Cover Gasket,1200.0,1.75,0,Crossover,10,131459.3,107.3,185.1,1725.0,1,0,171.67500000000018,1816.25
48,Replace Fan Belt / Serpentine Belt,1100.0,1.0,1,Crossover,10,129175.4,59.0,60.3,1100.0,0,0,60.36100000000008,1096.25
51,Replace Valve Cover Gasket,1200.0,1.75,0,Sedan,7,99431.6,100.1,129.4,1875.0,1,4,125.20599999999988,1798.25
48,Replace Fan Belt / Serpentine Belt,1100.0,1.0,1,Sedan,7,100589.0,57.1,64.3,1175.0,1,4,59.16300000000002,1112.25
1,Change Oil,650.0,0.75,1,Sedan,7,90716.5,45.7,43.8,625.0,0,4,45.10800000000001,648.25
1,Change Oil,650.0,0.75,1,Hatchback,22,263927.8,47.2,45.4,650.0,1,1,46.476000000000006,645.75
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Hatchback,22,277768.2,31.1,31.3,775.0,1,1,32.20399999999997,800.5
36,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Sedan,10,130904.0,263.3,273.7,3775.0,1,4,327.5650000000003,4319.0
2,Change ATF / Transmission Fluid,650.0,0.75,1,Sedan,10,135600.0,46.0,51.1,650.0,1,4,49.36200000000001,649.5
13,Brake Service & Cleaning,800.0,1.25,1,Crossover,22,346447.6,75.5,68.9,800.0,1,0,71.63899999999994,808.75
15,Replace Brake Shoes,800.0,1.0,1,Crossover,22,338195.0,59.7,68.5,825.0,1,0,66.54500000000002,821.0
37,Air Conditioning Cleaning & Freon Charge,3500.0,3.0,0,Crossover,1,19830.6,181.2,177.6,2425.0,0,0,190.31600000000003,2552.5
22,Replace Suspension Bushing,1500.0,2.5,0,SUV,25,352138.5,151.7,280.2,4375.0,1,3,278.19800000000026,4154.25
23,Replace Tie Rod End,800.0,1.0,1,SUV,25,307023.5,58.8,64.6,825.0,1,3,62.20900000000003,816.0
18,Wheel Alignment,900.0,1.0,1,SUV,25,331018.8,59.5,53.9,875.0,1,3,56.48399999999999,883.25
22,Replace Suspension Bushing,1500.0,2.5,0,Hatchback,25,311194.1,143.3,227.3,2950.0,1,1,233.14199999999968,2817.75
25,Replace Tie Rod & Rack End,1000.0,1.5,1,Hatchback,25,394832.8,88.6,106.6,1050.0,1,1,102.82600000000015,992.75
18,Wheel Alignment,900.0,1.0,1,Hatchback,25,365409.4,60.9,72.6,850.0,1,1,69.16900000000008,868.75
1,Change Oil,650.0,0.75,1,Pickup,2,27463.1,46.5,45.7,625.0,0,2,44.53000000000006,646.25
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Pickup,2,26734.8,29.0,32.9,800.0,0,2,31.672000000000022,791.5
51,Replace Valve Cover Gasket,1200.0,1.75,0,Sedan,20,276700.7,108.7,182.8,3000.0,1,4,182.44999999999985,2661.75
48,Replace Fan Belt / Serpentine Belt,1100.0,1.0,1,Sedan,20,267119.7,60.5,58.2,1075.0,1,4,58.38999999999991,1076.25
13,Brake Service & Cleaning,800.0,1.25,1,Sedan,8,117274.2,78.7,82.1,800.0,0,4,80.10800000000009,797.75
15,Replace Brake Shoes,800.0,1.0,1,Sedan,8,110031.6,62.3,68.6,750.0,0,4,66.44100000000005,765.5
18,Wheel Alignment,900.0,1.0,1,Sedan,8,92608.1,58.5,56.1,900.0,0,4,60.952000000000034,892.0
37,Air Conditioning Cleaning & Freon Charge,3500.0,3.0,0,Sedan,21,261898.5,182.7,287.7,6025.0,1,4,292.5110000000004,5298.5
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Sedan,21,265910.6,29.3,28.5,800.0,1,4,28.829000000000004,802.0
51,Replace Valve Cover Gasket,1200.0,1.75,0,Sedan,25,387180.4,106.0,172.9,3025.0,1,4,187.89499999999992,2600.25
48,Replace Fan Belt / Serpentine Belt,1100.0,1.0,1,Sedan,25,313815.8,60.5,59.8,1025.0,1,4,59.76300000000005,1049.75
1,Change Oil,650.0,0.75,1,Sedan,25,339684.5,46.8,46.3,625.0,1,4,47.606000000000066,632.75
37,Air Conditioning Cleaning & Freon Charge,3500.0,3.0,0,Sedan,25,317211.1,184.1,335.6,4275.0,1,4,336.5179999999997,4489.75
36,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Hatchback,14,217034.2,272.8,512.4,7100.0,1,1,435.203,6222.75
37,Air Conditioning Cleaning & Freon Charge,3500.0,3.0,0,SUV,3,42932.9,171.7,190.1,2475.0,0,3,192.407,2558.25
1,Change Oil,650.0,0.75,1,Sedan,5,63669.6,45.4,46.0,650.0,0,4,45.80700000000001,651.75
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Sedan,5,85676.5,30.4,28.1,800.0,0,4,30.54300000000001,811.5
