job_order_id,source_file,is_synthetic,make,model,year,services_count,parts_count,service_subtotal,part_subtotal,grand_total
621,synthetic_0297.json,True,Mitsubishi,Pajero,2017,4,4,5100.00,9800.00,14900.00
622,synthetic_0298.json,True,Honda,Civic,2002,1,5,3950.00,10000.00,13950.00
623,synthetic_0299.json,True,Toyota,Wigo,2005,2,2,1450.00,4900.00,6350.00
624,synthetic_0300.json,True,Nissan,NV350 Urvan,2010,1,4,2750.00,10300.00,13050.00
625,synthetic_0301.json,True,Toyota,Hilux,2020,2,3,2000.00,3300.00,5300.00
626,synthetic_0302.json,True,Hyundai,Starex,2006,3,3,2000.00,1850.00,3850.00
627,synthetic_0303.json,True,Toyota,Fortuner,1999,1,4,3600.00,6700.00,10300.00
628,synthetic_0304.json,True,Toyota,Innova,2001,2,5,1850.00,12850.00,14700.00
629,synthetic_0305.json,True,Hyundai,I100,2010,1,8,15250.00,16150.00,31400.00
630,synthetic_0306.json,True,Toyota,Corolla Altis,1998,1,4,3450.00,7450.00,10900.00
631,synthetic_0307.json,True,Toyota,Vois,1997,3,4,3500.00,10200.00,13700.00
632,synthetic_0308.json,True,Toyota,Corolla Altis,2021,2,3,1000.00,6600.00,7600.00
633,synthetic_0309.json,True,Toyota,Wigo,2003,4,5,5250.00,12100.00,17350.00
634,synthetic_0310.json,True,Honda,Crv,2023,5,4,2750.00,2050.00,4800.00
635,synthetic_0311.json,True,Toyota,Corolla Altis,2004,3,4,2550.00,4650.00,7200.00
636,synthetic_0312.json,True,Toyota,Vois,2009,2,5,1350.00,4950.00,6300.00
637,synthetic_0313.json,True,Toyota,Hilux,2000,5,5,2550.00,7150.00,9700.00
638,synthetic_0314.json,True,Hyundai,Porter,2025,4,3,5250.00,11300.00,16550.00
639,synthetic_0315.json,True,Toyota,Altis,2002,4,5,5450.00,24600.00,30050.00
640,synthetic_0316.json,True,Toyota,Rush,2023,2,5,1350.00,4000.00,5350.00
641,synthetic_0317.json,True,Mitsubishi,Mirage G4,2001,3,4,3700.00,11300.00,15000.00
642,synthetic_0318.json,True,Isuzu,Dmax,1999,1,4,3100.00,7050.00,10150.00
643,synthetic_0319.json,True,Mitsubishi,Adventure,1997,3,4,2300.00,5950.00,8250.00
644,synthetic_0320.json,True,Hyundai,Starex,2007,2,3,1600.00,4750.00,6350.00
645,synthetic_0321.json,True,Mitsubishi,Xpander,2017,1,4,3700.00,12850.00,16550.00
646,synthetic_0322.json,True,Toyota,Altis,2006,5,3,2400.00,1700.00,4100.00
647,synthetic_0323.json,True,Hyundai,Grand Starex,2005,2,6,2350.00,10500.00,12850.00
648,synthetic_0324.json,True,Hyundai,Starex,2005,2,5,1900.00,6550.00,8450.00
649,synthetic_0325.json,True,Honda,Civic,2025,3,4,2650.00,3000.00,5650.00
650,synthetic_0326.json,True,Honda,CR-V,2005,2,5,5700.00,7700.00,13400.00
651,synthetic_0327.json,True,Toyota,Hilux,2010,1,5,3100.00,9900.00,13000.00
652,synthetic_0328.json,True,Toyota,Hiace,2003,2,4,1150.00,4100.00,5250.00
653,synthetic_0329.json,True,Honda,Brio,2023,4,5,7000.00,17500.00,24500.00
654,synthetic_0330.json,True,Toyota,Wigo,2014,3,5,2850.00,5600.00,8450.00
655,synthetic_0331.json,True,Toyota,Altis,1999,2,3,1300.00,6650.00,7950.00
656,synthetic_0332.json,True,Toyota,Corolla,2008,2,3,1600.00,2750.00,4350.00
657,synthetic_0333.json,True,Toyota,Vios,2008,3,4,3850.00,12900.00,16750.00
658,synthetic_0334.json,True,Mitsubishi,Mirage G4,2003,2,5,4500.00,7800.00,12300.00
659,synthetic_0335.json,True,Toyota,Rush,2007,2,6,2300.00,6900.00,9200.00
660,synthetic_0336.json,True,Toyota,Rush,2024,2,3,4150.00,1300.00,5450.00
661,synthetic_0337.json,True,Toyota,Avanza,2019,1,8,17050.00,11000.00,28050.00
662,synthetic_0338.json,True,Honda,CR-V,2017,3,5,6000.00,8400.00,14400.00
663,synthetic_0339.json,True,Honda,Brio,2013,1,2,2350.00,8000.00,10350.00
664,synthetic_0340.json,True,Mitsubishi,Montero,2001,3,5,4250.00,12800.00,17050.00
665,synthetic_0341.json,True,Mitsubishi,Strada,2010,3,5,2150.00,7100.00,9250.00
666,synthetic_0342.json,True,Isuzu,Mux,2002,3,5,5700.00,5100.00,10800.00
667,synthetic_0343.json,True,Honda,City,2011,3,5,2700.00,5400.00,8100.00
668,synthetic_0344.json,True,Nissan,Patrol,2025,2,3,5350.00,4950.00,10300.00
669,synthetic_0345.json,True,Hyundai,H100,2016,2,4,4200.00,10650.00,14850.00
670,synthetic_0346.json,True,Mitsubishi,Montero,2006,2,4,1300.00,3100.00,4400.00
671,synthetic_0347.json,True,Toyota,Rush,2025,2,4,3500.00,6750.00,10250.00
672,synthetic_0348.json,True,Toyota,Rush,2024,2,4,1500.00,4650.00,6150.00
673,synthetic_0349.json,True,Toyota,Vois,2017,2,4,3700.00,6100.00,9800.00
674,synthetic_0350.json,True,Honda,BR-V,2024,4,5,5500.00,25600.00,31100.00
675,synthetic_0351.json,True,Isuzu,mu-X,2001,2,4,1900.00,6750.00,8650.00
676,synthetic_0352.json,True,Hyundai,H100,2001,3,5,4100.00,26800.00,30900.00
677,synthetic_0353.json,True,Mitsubishi,L300,2002,2,4,1950.00,2900.00,4850.00
678,synthetic_0354.json,True,Toyota,Altis,2018,3,4,4100.00,11350.00,15450.00
679,synthetic_0355.json,True,Suzuki,Swift,2009,4,4,6100.00,11250.00,17350.00
680,synthetic_0356.json,True,Suzuki,Jimny,2019,1,4,2400.00,7300.00,9700.00
681,synthetic_0357.json,True,Nissan,Xtrail,2014,3,4,2750.00,6150.00,8900.00
682,synthetic_0358.json,True,Toyota,Altis,2006,3,3,2300.00,2300.00,4600.00
683,synthetic_0359.json,True,Toyota,Wigo,2014,2,5,4850.00,10100.00,14950.00
684,synthetic_0360.json,True,Toyota,Hi-Ace,2009,2,5,1400.00,5800.00,7200.00
685,synthetic_0361.json,True,Toyota,Wigo,2018,2,5,1200.00,3950.00,5150.00
686,synthetic_0362.json,True,Toyota,Vois,2007,1,3,2500.00,7100.00,9600.00
687,synthetic_0363.json,True,Mitsubishi,L200,2017,2,2,1200.00,3800.00,5000.00
688,synthetic_0364.json,True,Hyundai,Santa Fe,2008,2,4,1000.00,5150.00,6150.00
689,synthetic_0365.json,True,Mitsubishi,Adventure,2013,3,3,4600.00,6700.00,11300.00
690,synthetic_0366.json,True,Hyundai,Grand Starex,2007,2,3,1100.00,4200.00,5300.00
691,synthetic_0367.json,True,Toyota,Hiace,2004,1,5,3100.00,7800.00,10900.00
692,synthetic_0368.json,True,Toyota,Innova,2023,2,3,2000.00,5200.00,7200.00
693,synthetic_0369.json,True,Honda,Jazz,2021,3,5,5450.00,9150.00,14600.00
694,synthetic_0370.json,True,Toyota,Hi-Ace,2007,3,3,2050.00,4900.00,6950.00
695,synthetic_0371.json,True,Suzuki,Jimny,2010,3,5,3950.00,12150.00,16100.00
696,synthetic_0372.json,True,Hyundai,I100,2003,1,3,3200.00,9500.00,12700.00
697,synthetic_0373.json,True,Nissan,Armada,1997,2,5,1850.00,8200.00,10050.00
698,synthetic_0374.json,True,Toyota,Vois,2010,2,4,1050.00,4800.00,5850.00
699,synthetic_0375.json,True,Toyota,Corolla Altis,2020,2,4,1050.00,4600.00,5650.00
700,synthetic_0376.json,True,Hyundai,H100,2022,5,5,2550.00,8800.00,11350.00
701,synthetic_0377.json,True,Toyota,Hilux,2016,3,6,2750.00,10900.00,13650.00
702,synthetic_0378.json,True,Mitsubishi,Montero,2017,3,4,5100.00,4700.00,9800.00
703,synthetic_0379.json,True,Mitsubishi,Montero Sport,2014,2,5,1550.00,5250.00,6800.00
704,synthetic_0380.json,True,Toyota,Avanza,2020,2,6,2450.00,7250.00,9700.00
705,synthetic_0381.json,True,Toyota,Vios,1998,3,3,3600.00,10900.00,14500.00
706,synthetic_0382.json,True,Toyota,Vios,2001,1,2,2950.00,4900.00,7850.00
707,synthetic_0383.json,True,Toyota,Innova,2007,2,5,1200.00,5600.00,6800.00
708,synthetic_0384.json,True,Nissan,Almera,2002,5,3,2600.00,1700.00,4300.00
709,synthetic_0385.json,True,Toyota,Vois,2005,4,4,4200.00,15700.00,19900.00
710,synthetic_0386.json,True,Ford,Ecosport,2017,2,5,5300.00,8550.00,13850.00
711,synthetic_0387.json,True,Toyota,Wigo,1999,1,5,3100.00,11400.00,14500.00
712,synthetic_0388.json,True,Toyota,Corolla,2010,3,4,2200.00,6500.00,8700.00
713,synthetic_0389.json,True,Kia,Seltos,2023,4,5,4450.00,12100.00,16550.00
714,synthetic_0390.json,True,Hyundai,Tucson,2012,2,4,3350.00,6550.00,9900.00
715,synthetic_0391.json,True,Hyundai,Accent,1999,2,5,1850.00,10250.00,12100.00
716,synthetic_0392.json,True,Toyota,Vios,2009,2,4,1200.00,5650.00,6850.00
717,synthetic_0393.json,True,Toyota,Fortuner,2006,3,5,4450.00,5550.00,10000.00
718,synthetic_0394.json,True,Toyota,Hiace,2005,4,5,5850.00,12800.00,18650.00
719,synthetic_0395.json,True,Toyota,Vois,2006,4,4,4500.00,8750.00,13250.00
720,synthetic_0396.json,True,Toyota,Corolla,2008,2,4,1350.00,2950.00,4300.00
721,synthetic_0397.json,True,Mitsubishi,L200,2021,3,6,3000.00,7100.00,10100.00
722,synthetic_0398.json,True,Toyota,Corolla Altis,2001,2,5,1650.00,5900.00,7550.00
723,synthetic_0399.json,True,Toyota,Rush,1997,4,4,6050.00,11900.00,17950.00
724,synthetic_0400.json,True,Mitsubishi,Mirage G4,2004,1,4,2550.00,6050.00,8600.00
725,synthetic_0401.json,True,Mitsubishi,Mirage G4,1997,3,3,2900.00,2550.00,5450.00
726,synthetic_0402.json,True,Toyota,Vois,2016,3,5,4400.00,6250.00,10650.00
727,synthetic_0403.json,True,Honda,Crv Gen 02,2008,2,5,1750.00,7050.00,8800.00
728,synthetic_0404.json,True,Honda,Jazz,2015,3,5,1950.00,4250.00,6200.00
729,synthetic_0405.json,True,Mitsubishi,Mirage,2008,3,4,3700.00,11800.00,15500.00
730,synthetic_0406.json,True,Toyota,Fortuner,2008,4,3,6400.00,7300.00,13700.00
731,synthetic_0407.json,True,Hyundai,Starex,2025,2,6,1800.00,5350.00,7150.00
732,synthetic_0408.json,True,Hyundai,H100,2012,4,4,5900.00,21600.00,27500.00
733,synthetic_0409.json,True,Toyota,Fortuner,2003,3,4,2450.00,3300.00,5750.00
734,synthetic_0410.json,True,Toyota,Wigo,2008,2,4,3150.00,5900.00,9050.00
735,synthetic_0411.json,True,Hyundai,Santa Fe,2016,1,4,3050.00,5750.00,8800.00
736,synthetic_0412.json,True,Toyota,Avanza,2000,2,5,1750.00,7000.00,8750.00
737,synthetic_0413.json,True,Mitsubishi,Montero Sport,2008,2,5,1750.00,4950.00,6700.00
738,synthetic_0414.json,True,Ford,Escape,2014,2,4,1350.00,3450.00,4800.00
739,synthetic_0415.json,True,Toyota,Hiace,2001,5,3,2550.00,1800.00,4350.00
740,synthetic_0416.json,True,Toyota,Avanza,2002,3,3,5400.00,3250.00,8650.00
741,synthetic_0417.json,True,Mitsubishi,Mirage,2021,2,4,1300.00,3800.00,5100.00
742,synthetic_0418.json,True,Hyundai,Tucson,2025,2,4,1650.00,7900.00,9550.00
743,synthetic_0419.json,True,Mitsubishi,Mirage,2020,1,4,2400.00,6600.00,9000.00
744,synthetic_0420.json,True,Toyota,Innova,2008,3,6,2850.00,6150.00,9000.00
745,synthetic_0421.json,True,Toyota,Wigo,2018,2,3,1700.00,3450.00,5150.00
746,synthetic_0422.json,True,Honda,Fc,2009,2,5,1600.00,7200.00,8800.00
747,synthetic_0423.json,True,Honda,CR-V,2017,2,4,1300.00,3800.00,5100.00
748,synthetic_0424.json,True,Honda,Brio,2013,2,3,1250.00,2450.00,3700.00
749,synthetic_0425.json,True,Nissan,Patrol,2007,2,5,950.00,5100.00,6050.00
750,synthetic_0426.json,True,Toyota,Corolla Altis,2001,3,5,2700.00,23600.00,26300.00
751,synthetic_0427.json,True,Nissan,Armada,2024,1,4,2850.00,10550.00,13400.00
752,synthetic_0428.json,True,Toyota,Avanza,2000,1,8,15700.00,10900.00,26600.00
753,synthetic_0429.json,True,Toyota,Innova,2020,2,4,1700.00,5250.00,6950.00
754,synthetic_0430.json,True,Honda,Civic,2020,2,5,1300.00,4650.00,5950.00
755,synthetic_0431.json,True,Toyota,Wigo,2007,2,4,3900.00,4950.00,8850.00
756,synthetic_0432.json,True,Toyota,Fortuner,1997,1,1,2500.00,900.00,3400.00
757,synthetic_0433.json,True,Honda,CR-V,2008,2,3,1600.00,8050.00,9650.00
758,synthetic_0434.json,True,Hyundai,Santa Fe,2011,2,5,1200.00,4900.00,6100.00
759,synthetic_0435.json,True,Toyota,Rush,2025,1,5,4300.00,10750.00,15050.00
760,synthetic_0436.json,True,Mitsubishi,Mirage G4,2022,2,4,1450.00,6550.00,8000.00
761,synthetic_0437.json,True,Toyota,Hilux,1997,3,5,2300.00,8500.00,10800.00
762,synthetic_0438.json,True,Toyota,Altis,2015,1,1,3750.00,250.00,4000.00
763,synthetic_0439.json,True,Toyota,Corolla,2001,2,2,1150.00,2950.00,4100.00
764,synthetic_0440.json,True,Hyundai,H100,2017,2,3,1200.00,5100.00,6300.00
765,synthetic_0441.json,True,Toyota,Corolla,2014,2,4,1450.00,3950.00,5400.00
766,synthetic_0442.json,True,Isuzu,mu-X,2002,1,6,14800.00,7600.00,22400.00
767,synthetic_0443.json,True,Hyundai,Starex,2002,2,4,2000.00,2400.00,4400.00
768,synthetic_0444.json,True,Toyota,Hiace,2002,2,4,1100.00,7450.00,8550.00
769,synthetic_0445.json,True,Toyota,Fortuner,2007,3,5,3900.00,11200.00,15100.00
770,synthetic_0446.json,True,Mitsubishi,L300,2017,1,3,2650.00,6050.00,8700.00
771,synthetic_0447.json,True,Hyundai,Tucson,2005,3,2,2700.00,2100.00,4800.00
772,synthetic_0448.json,True,Toyota,Wigo,2013,3,5,2550.00,4900.00,7450.00
773,synthetic_0449.json,True,Hyundai,Tucson,2015,4,5,5350.00,26200.00,31550.00
774,synthetic_0450.json,True,Hyundai,H100,2006,2,5,1250.00,5100.00,6350.00
775,synthetic_0451.json,True,Mitsubishi,Montero Sport,2025,2,4,1250.00,7350.00,8600.00
776,synthetic_0452.json,True,Toyota,Hilux,2005,1,5,10450.00,12050.00,22500.00
777,synthetic_0453.json,True,Toyota,Hilux,2024,1,6,17700.00,14300.00,32000.00
778,synthetic_0454.json,True,Kia,Soluto,2017,2,5,1800.00,4200.00,6000.00
779,synthetic_0455.json,True,Mitsubishi,Montero,2002,2,8,18350.00,18250.00,36600.00
780,synthetic_0456.json,True,Hyundai,I100,2019,3,4,3250.00,8800.00,12050.00
781,synthetic_0457.json,True,Hyundai,Tucson,1997,2,5,2550.00,7600.00,10150.00
782,synthetic_0458.json,True,Kia,K2700,2008,2,6,18100.00,12500.00,30600.00
783,synthetic_0459.json,True,Toyota,Rush,2007,3,5,4800.00,16400.00,21200.00
784,synthetic_0460.json,True,Toyota,Innova,2007,2,4,1850.00,3900.00,5750.00
785,synthetic_0461.json,True,Toyota,Avanza,1997,2,3,1200.00,1350.00,2550.00
786,synthetic_0462.json,True,Mitsubishi,Mirage,2007,2,4,3450.00,6800.00,10250.00
787,synthetic_0463.json,True,Toyota,Hiace,2007,3,4,3900.00,11300.00,15200.00
788,synthetic_0464.json,True,Mitsubishi,Pajero,2012,2,4,1100.00,5200.00,6300.00
789,synthetic_0465.json,True,Mitsubishi,Adventure,2003,3,5,4700.00,4700.00,9400.00
790,synthetic_0466.json,True,Toyota,Fortuner,2023,3,3,2900.00,2850.00,5750.00
791,synthetic_0467.json,True,Toyota,Hi-Ace,2002,3,2,2450.00,5100.00,7550.00
792,synthetic_0468.json,True,Isuzu,Elf,2002,3,5,2450.00,9250.00,11700.00
793,synthetic_0469.json,True,Toyota,Fortuner,2004,3,4,4500.00,9000.00,13500.00
794,synthetic_0470.json,True,Toyota,Corolla,2021,2,4,1300.00,6000.00,7300.00
795,synthetic_0471.json,True,Honda,CR-V,1999,1,3,3650.00,5700.00,9350.00
796,synthetic_0472.json,True,Toyota,Hiace,2019,4,3,5250.00,7700.00,12950.00
797,synthetic_0473.json,True,Honda,Civic,1999,2,4,1200.00,3900.00,5100.00
798,synthetic_0474.json,True,Hyundai,I100,2018,3,5,4400.00,8200.00,12600.00
799,synthetic_0475.json,True,Mitsubishi,Montero Sport,2005,4,3,4450.00,7700.00,12150.00
800,synthetic_0476.json,True,Hyundai,Grand Starex,2004,3,4,4100.00,20100.00,24200.00
801,synthetic_0477.json,True,Mitsubishi,L200,2025,3,4,2300.00,3750.00,6050.00
802,synthetic_0478.json,True,Mitsubishi,Pajero,2025,2,3,3900.00,8950.00,12850.00
803,synthetic_0479.json,True,Mitsubishi,Mirage G4,2023,3,4,4300.00,20900.00,25200.00
804,synthetic_0480.json,True,Mitsubishi,Mirage,2021,4,5,5400.00,13150.00,18550.00
805,synthetic_0481.json,True,Hyundai,H100,2005,1,5,3250.00,8150.00,11400.00
806,synthetic_0482.json,True,Toyota,Wigo,2005,2,5,2150.00,6000.00,8150.00
807,synthetic_0483.json,True,Hyundai,Accent,1998,2,4,2600.00,6050.00,8650.00
808,synthetic_0484.json,True,Kia,Soluto,2003,2,5,3750.00,7250.00,11000.00
809,synthetic_0485.json,True,Hyundai,Grand Starex,2001,4,4,4800.00,11200.00,16000.00
810,synthetic_0486.json,True,Nissan,Xtrail,2018,3,6,3200.00,7850.00,11050.00
811,synthetic_0487.json,True,Toyota,Hiace,2005,3,6,2800.00,10400.00,13200.00
812,synthetic_0488.json,True,Honda,Brio,2013,3,6,2250.00,7450.00,9700.00
813,synthetic_0489.json,True,Toyota,Hiace,2002,1,5,4400.00,12950.00,17350.00
814,synthetic_0490.json,True,Toyota,Fortuner,2025,2,3,1650.00,2400.00,4050.00
815,synthetic_0491.json,True,Toyota,Hilux,2014,2,5,1950.00,5500.00,7450.00
816,synthetic_0492.json,True,Hyundai,Starex,2001,3,5,3200.00,5000.00,8200.00
817,synthetic_0493.json,True,Toyota,Corolla Altis,2022,2,6,3250.00,7050.00,10300.00
818,synthetic_0494.json,True,Toyota,Vios,2019,2,4,4300.00,5300.00,9600.00
819,synthetic_0495.json,True,Toyota,Fortuner,2006,2,4,1200.00,2750.00,3950.00
820,synthetic_0496.json,True,Toyota,Avanza,2007,2,4,950.00,5500.00,6450.00
821,synthetic_0497.json,True,Toyota,Corolla Altis,2022,2,4,1700.00,3800.00,5500.00
822,synthetic_0498.json,True,Toyota,Corolla Altis,2010,2,5,1900.00,5600.00,7500.00
823,synthetic_0499.json,True,Kia,Soluto,2018,2,4,1800.00,3950.00,5750.00
824,synthetic_0500.json,True,Toyota,Corolla Altis,2021,1,2,2200.00,9150.00,11350.00
825,synthetic_0501.json,True,Mitsubishi,Pajero,2014,1,6,14050.00,14400.00,28450.00
826,synthetic_0502.json,True,Honda,Brio,2010,2,4,1400.00,2900.00,4300.00
827,synthetic_0503.json,True,Isuzu,Dmax,2002,3,5,3850.00,25350.00,29200.00
828,synthetic_0504.json,True,Honda,City,2002,3,4,3100.00,2700.00,5800.00
829,synthetic_0505.json,True,Mitsubishi,Xpander,2020,3,5,4600.00,12700.00,17300.00
830,synthetic_0506.json,True,Mitsubishi,L300,2022,2,2,3250.00,11000.00,14250.00
831,synthetic_0507.json,True,Hyundai,Tucson,1997,3,3,2700.00,1350.00,4050.00
832,synthetic_0508.json,True,Mitsubishi,Strada,2006,2,6,1950.00,6000.00,7950.00
833,synthetic_0509.json,True,Hyundai,Santa Fe,2010,2,5,1250.00,5150.00,6400.00
834,synthetic_0510.json,True,Toyota,Vois,2015,2,5,950.00,4800.00,5750.00
835,synthetic_0511.json,True,Hyundai,Porter,2003,3,4,4950.00,10650.00,15600.00
836,synthetic_0512.json,True,Toyota,Fortuner,2011,2,4,1500.00,6950.00,8450.00
837,synthetic_0513.json,True,Toyota,Vios,2004,3,6,3400.00,7050.00,10450.00
838,synthetic_0514.json,True,Nissan,Almera,2012,3,4,3750.00,10400.00,14150.00
839,synthetic_0515.json,True,Mitsubishi,Montero Sport,2025,3,5,2050.00,5200.00,7250.00
840,synthetic_0516.json,True,Toyota,Wigo,2000,1,8,17300.00,18300.00,35600.00
841,synthetic_0517.json,True,Toyota,Vios,2010,2,2,1150.00,4150.00,5300.00
842,synthetic_0518.json,True,Toyota,Fortuner,2020,1,3,2150.00,6800.00,8950.00
843,synthetic_0519.json,True,Mitsubishi,Strada,2025,3,5,2500.00,8350.00,10850.00
844,synthetic_0520.json,True,Toyota,Avanza,2024,3,5,5350.00,5300.00,10650.00
845,synthetic_0521.json,True,Toyota,Altis,1999,2,5,4150.00,8050.00,12200.00
846,synthetic_0522.json,True,Toyota,Altis,2022,5,5,2350.00,7250.00,9600.00
847,synthetic_0523.json,True,Mitsubishi,Pajero,2024,3,5,3900.00,22100.00,26000.00
848,synthetic_0524.json,True,Toyota,Avanza,2021,2,5,1050.00,4400.00,5450.00
849,synthetic_0525.json,True,Toyota,Vios,2008,2,5,1300.00,7450.00,8750.00
850,synthetic_0526.json,True,Hyundai,Grand Starex,2013,2,5,1300.00,7300.00,8600.00
851,synthetic_0527.json,True,Nissan,Xtrail,1997,3,6,3300.00,6600.00,9900.00
852,synthetic_0528.json,True,Toyota,Avanza,2004,2,4,1050.00,4800.00,5850.00
853,synthetic_0529.json,True,Suzuki,Dzire,2010,1,7,15950.00,15600.00,31550.00
854,synthetic_0530.json,True,Hyundai,Porter,2016,2,5,1250.00,8300.00,9550.00
855,synthetic_0531.json,True,Toyota,Avanza,2006,1,5,4200.00,8100.00,12300.00
856,synthetic_0532.json,True,Suzuki,Ertiga,2001,3,1,5200.00,1100.00,6300.00
857,synthetic_0533.json,True,Toyota,Wigo,1997,1,5,15000.00,12200.00,27200.00
858,synthetic_0534.json,True,Toyota,Rush,2024,1,4,2950.00,6050.00,9000.00
859,synthetic_0535.json,True,Mitsubishi,Montero,2005,1,3,2450.00,10400.00,12850.00
860,synthetic_0536.json,True,Mazda,Cx9,2023,2,7,12300.00,11000.00,23300.00
861,synthetic_0537.json,True,Toyota,Hiace,2021,1,4,2700.00,9750.00,12450.00
862,synthetic_0538.json,True,Toyota,Altis,2007,2,5,1800.00,4750.00,6550.00
863,synthetic_0539.json,True,Toyota,Hi-Ace,1998,4,3,4350.00,7750.00,12100.00
864,synthetic_0540.json,True,Toyota,Vios,2025,2,5,1600.00,6700.00,8300.00
865,synthetic_0541.json,True,Honda,Brio,2020,3,3,4200.00,17600.00,21800.00
866,synthetic_0542.json,True,Mazda,Mazda 3,1997,1,4,2500.00,11650.00,14150.00
867,synthetic_0543.json,True,Mitsubishi,Strada,2006,1,2,3450.00,1650.00,5100.00
868,synthetic_0544.json,True,Honda,Brio,2014,3,5,3550.00,12800.00,16350.00
869,synthetic_0545.json,True,Mitsubishi,Strada,2001,1,4,2500.00,6200.00,8700.00
870,synthetic_0546.json,True,Mazda,Mazda 2,2020,1,4,3900.00,7050.00,10950.00
871,synthetic_0547.json,True,Mitsubishi,Pajero,2022,2,2,1850.00,3800.00,5650.00
872,synthetic_0548.json,True,Kia,Sorento,2009,3,3,3050.00,4450.00,7500.00
873,synthetic_0549.json,True,Toyota,Innova,2003,2,5,2200.00,6650.00,8850.00
874,synthetic_0550.json,True,Toyota,Hi-Ace,2025,2,4,1500.00,5600.00,7100.00
875,synthetic_0551.json,True,Mitsubishi,Xpander,2020,1,2,1600.00,5700.00,7300.00
876,synthetic_0552.json,True,Honda,BR-V,2014,3,3,4650.00,4250.00,8900.00
877,synthetic_0553.json,True,Toyota,Innova,2025,5,4,2450.00,6000.00,8450.00
878,synthetic_0554.json,True,Mitsubishi,Montero Sport,2001,2,4,2050.00,5050.00,7100.00
879,synthetic_0555.json,True,Honda,Fc,2003,2,4,3900.00,5950.00,9850.00
880,synthetic_0556.json,True,Toyota,Corolla,2012,3,5,2500.00,8700.00,11200.00
881,synthetic_0557.json,True,Mitsubishi,Xpander,2002,1,6,14400.00,16800.00,31200.00
882,synthetic_0558.json,True,Toyota,Hiace,2006,4,4,2200.00,2850.00,5050.00
883,synthetic_0559.json,True,Suzuki,Jimny,2004,3,3,2250.00,3150.00,5400.00
884,synthetic_0560.json,True,Mitsubishi,Mirage,2004,4,4,6450.00,13600.00,20050.00
885,synthetic_0561.json,True,Toyota,Avanza,2003,2,4,1700.00,6200.00,7900.00
886,synthetic_0562.json,True,Hyundai,Porter,1998,2,5,1150.00,5350.00,6500.00
887,synthetic_0563.json,True,Mitsubishi,Mirage,2021,2,4,3050.00,6200.00,9250.00
888,synthetic_0564.json,True,Isuzu,mu-X,2001,1,4,3050.00,5750.00,8800.00
889,synthetic_0565.json,True,Toyota,Altis,2012,2,3,1100.00,5000.00,6100.00
890,synthetic_0566.json,True,Hyundai,H100,1998,5,5,2650.00,4200.00,6850.00
891,synthetic_0567.json,True,Toyota,Rush,2013,4,4,2250.00,3450.00,5700.00
892,synthetic_0568.json,True,Toyota,Fortuner,1998,3,4,4900.00,4850.00,9750.00
893,synthetic_0569.json,True,Honda,Crv,2016,2,5,2000.00,9550.00,11550.00
894,synthetic_0570.json,True,Mitsubishi,Montero Sport,2000,3,5,3250.00,6350.00,9600.00
895,synthetic_0571.json,True,Mitsubishi,Pajero,2000,3,4,5550.00,5100.00,10650.00
896,synthetic_0572.json,True,Mazda,Cx7,1997,3,3,2700.00,4600.00,7300.00
897,synthetic_0573.json,True,Mitsubishi,Xpander,2011,2,2,1950.00,1300.00,3250.00
898,synthetic_0574.json,True,Isuzu,Elf,2013,2,4,1500.00,6550.00,8050.00
899,synthetic_0575.json,True,Honda,CR-V,2014,3,5,3750.00,5350.00,9100.00
900,synthetic_0576.json,True,Nissan,Terra,2002,5,5,2500.00,4550.00,7050.00
901,synthetic_0577.json,True,Honda,Jazz,2014,2,3,1350.00,3900.00,5250.00
902,synthetic_0578.json,True,Hyundai,Porter,2023,2,5,1850.00,6550.00,8400.00
903,synthetic_0579.json,True,Toyota,Hi-Ace,2010,3,4,3000.00,5550.00,8550.00
904,synthetic_0580.json,True,Toyota,Avanza,2014,2,4,2000.00,2850.00,4850.00
905,synthetic_0581.json,True,Toyota,Hiace,2025,4,5,5050.00,22100.00,27150.00
906,synthetic_0582.json,True,Isuzu,Traviz,2016,2,4,1550.00,12850.00,14400.00
907,synthetic_0583.json,True,Toyota,Hiace,2022,2,5,1250.00,8050.00,9300.00
908,synthetic_0584.json,True,Toyota,Vios,2002,2,5,1250.00,5850.00,7100.00
909,synthetic_0585.json,True,Mazda,Mazda 2,2022,5,4,2500.00,7150.00,9650.00
910,synthetic_0586.json,True,Toyota,Hilux,2019,3,5,4400.00,16800.00,21200.00
911,synthetic_0587.json,True,Nissan,Terra,2021,2,4,1300.00,4350.00,5650.00
912,synthetic_0588.json,True,Toyota,Rush,2004,2,5,1850.00,7950.00,9800.00
913,synthetic_0589.json,True,Mitsubishi,Adventure,2019,2,4,1200.00,3850.00,5050.00
914,synthetic_0590.json,True,Toyota,Corolla,2012,2,5,3800.00,7400.00,11200.00
915,synthetic_0591.json,True,Toyota,Altis,2025,1,5,3800.00,7300.00,11100.00
916,synthetic_0592.json,True,Honda,Crv,2008,3,4,5000.00,2800.00,7800.00
917,synthetic_0593.json,True,Hyundai,Porter,1997,2,3,2350.00,4350.00,6700.00
918,synthetic_0594.json,True,Toyota,Corolla Altis,2014,3,5,2850.00,12100.00,14950.00
919,synthetic_0595.json,True,Mitsubishi,Adventure,1997,2,5,1500.00,8100.00,9600.00
