job_order_id,service_name,category,quantity,unit_price,total,base_duration_hours,include,is_synthetic
463,Replace Tie Rod & Rack End,Steering & Suspension,1.0,800.0,800.0,1.5,True,True
463,Wheel Alignment,Steering & Suspension,1.0,950.0,950.0,1.0,True,True
463,Replace Shock Absorbers,Steering & Suspension,1.0,900.0,900.0,2.0,True,True
464,Brake Service & Cleaning,Braking,1.0,900.0,900.0,1.25,True,True
464,Replace Brake Shoes,Braking,1.0,950.0,950.0,1.0,True,True
464,Rotor Disc Refacing / Resurfacing,Braking,1.0,2850.0,2850.0,2.0,True,True
465,Brake Service & Cleaning,Braking,1.0,800.0,800.0,1.25,True,True
465,Replace Brake Shoes,Braking,1.0,950.0,950.0,1.0,True,True
466,Change Oil,Maintenance,1.0,800.0,800.0,0.75,True,True
466,General Mechanical Inspection & Check-Up,General Service,1.0,450.0,450.0,0.5,True,True
467,Change Oil,Maintenance,1.0,500.0,500.0,0.75,True,True
467,General Mechanical Inspection & Check-Up,General Service,1.0,550.0,550.0,0.5,True,True
467,Wheel Alignment,Steering & Suspension,1.0,1300.0,1300.0,1.0,True,True
468,Air Conditioning Cleaning & Freon Charge,Climate Control,1.0,2500.0,2500.0,3.0,True,True
468,General Mechanical Inspection & Check-Up,General Service,1.0,600.0,600.0,0.5,True,True
469,Down Clutch / Pulldown Transmission,Transmission,1.0,3900.0,3900.0,4.5,True,True
469,Change ATF / Transmission Fluid,Transmission,1.0,700.0,700.0,0.75,True,True
470,Change Oil,Maintenance,1.0,600.0,600.0,0.75,True,True
470,General Mechanical Inspection & Check-Up,General Service,1.0,600.0,600.0,0.5,True,True
471,Change Oil,Maintenance,1.0,650.0,650.0,0.75,True,True
471,General Mechanical Inspection & Check-Up,General Service,1.0,500.0,500.0,0.5,True,True
472,Down Clutch / Pulldown Transmission,Transmission,1.0,3900.0,3900.0,4.5,True,True
472,Change ATF / Transmission Fluid,Transmission,1.0,650.0,650.0,0.75,True,True
473,Air Conditioning Cleaning & Freon Charge,Climate Control,1.0,3050.0,3050.0,3.0,True,True
473,General Mechanical Inspection & Check-Up,General Service,1.0,650.0,650.0,0.5,True,True
474,Change Oil,Maintenance,1.0,750.0,750.0,0.75,True,True
474,General Mechanical Inspection & Check-Up,General Service,1.0,550.0,550.0,0.5,True,True
475,Brake Service & Cleaning,Braking,1.0,700.0,700.0,1.25,True,True
475,Replace Brake Shoes,Braking,1.0,850.0,850.0,1.0,True,True
476,Brake Service & Cleaning,Braking,1.0,750.0,750.0,1.25,True,True
476,Replace Brake Shoes,Braking,1.0,900.0,900.0,1.0,True,True
476,Wheel Alignment,Steering & Suspension,1.0,950.0,950.0,1.0,True,True
477,Change Oil,Maintenance,1.0,500.0,500.0,0.75,True,True
477,General Mechanical Inspection & Check-Up,General Service,1.0,450.0,450.0,0.5,True,True
478,Brake Service & Cleaning,Braking,1.0,1150.0,1150.0,1.25,True,True
478,Replace Brake Shoes,Braking,1.0,900.0,900.0,1.0,True,True
479,Replace Suspension Bushing,Steering & Suspension,1.0,1250.0,1250.0,2.5,True,True
479,Replace Tie Rod End,Steering & Suspension,1.0,750.0,750.0,1.0,True,True
479,Wheel Alignment,Steering & Suspension,1.0,1250.0,1250.0,1.0,True,True
479,Replace Shock Absorbers,Steering & Suspension,1.0,1550.0,1550.0,2.0,True,True
480,Change Oil,Maintenance,1.0,700.0,700.0,0.75,True,True
480,General Mechanical Inspection & Check-Up,General Service,1.0,600.0,600.0,0.5,True,True
481,Change Oil,Maintenance,1.0,650.0,650.0,0.75,True,True
481,General Mechanical Inspection & Check-Up,General Service,1.0,500.0,500.0,0.5,True,True
482,Change Oil,Maintenance,1.0,600.0,600.0,0.75,True,True
482,General Mechanical Inspection & Check-Up,General Service,1.0,450.0,450.0,0.5,True,True
483,Air Conditioning Cleaning & Freon Charge,Climate Control,1.0,2900.0,2900.0,3.0,True,True
484,Change Oil,Maintenance,1.0,650.0,650.0,0.75,True,True
484,General Mechanical Inspection & Check-Up,General Service,1.0,500.0,500.0,0.5,True,True
484,Wheel Alignment,Steering & Suspension,1.0,1400.0,1400.0,1.0,True,True
485,Replace Suspension Bushing,Steering & Suspension,1.0,1450.0,1450.0,2.5,True,True
485,Replace Tie Rod End,Steering & Suspension,1.0,750.0,750.0,1.0,True,True
485,Wheel Alignment,Steering & Suspension,1.0,1100.0,1100.0,1.0,True,True
485,Replace Shock Absorbers,Steering & Suspension,1.0,1550.0,1550.0,2.0,True,True
486,Brake Service & Cleaning,Braking,1.0,900.0,900.0,1.25,True,True
486,Replace Brake Shoes,Braking,1.0,850.0,850.0,1.0,True,True
487,Change Oil,Maintenance,1.0,600.0,600.0,0.75,True,True
487,General Mechanical Inspection & Check-Up,General Service,1.0,550.0,550.0,0.5,True,True
488,Change Oil,Maintenance,1.0,650.0,650.0,0.75,True,True
488,General Mechanical Inspection & Check-Up,General Service,1.0,550.0,550.0,0.5,True,True
489,Replace Suspension Bushing,Steering & Suspension,1.0,1450.0,1450.0,2.5,True,True
489,Replace Tie Rod & Rack End,Steering & Suspension,1.0,1450.0,1450.0,1.5,True,True
489,Wheel Alignment,Steering & Suspension,1.0,1000.0,1000.0,1.0,True,True
490,Air Conditioning Cleaning & Freon Charge,Climate Control,1.0,2650.0,2650.0,3.0,True,True
490,General Mechanical Inspection & Check-Up,General Service,1.0,600.0,600.0,0.5,True,True
491,Air Conditioning Cleaning & Freon Charge,Climate Control,1.0,2600.0,2600.0,3.0,True,True
491,General Mechanical Inspection & Check-Up,General Service,1.0,600.0,600.0,0.5,True,True
492,Change Oil,Maintenance,1.0,650.0,650.0,0.75,True,True
492,General Mechanical Inspection & Check-Up,General Service,1.0,550.0,550.0,0.5,True,True
492,Wheel Alignment,Steering & Suspension,1.0,1100.0,1100.0,1.0,True,True
493,Change Oil,Maintenance,1.0,600.0,600.0,0.75,True,True
493,General Mechanical Inspection & Check-Up,General Service,1.0,550.0,550.0,0.5,True,True
493,Wheel Alignment,Steering & Suspension,1.0,1150.0,1150.0,1.0,True,True
494,Change Oil,Maintenance,1.0,750.0,750.0,0.75,True,True
494,General Mechanical Inspection & Check-Up,General Service,1.0,600.0,600.0,0.5,True,True
494,Wheel Alignment,Steering & Suspension,1.0,800.0,800.0,1.0,True,True
495,Brake Service & Cleaning,Braking,1.0,550.0,550.0,1.25,True,True
495,Replace Brake Pads,Braking,1.0,900.0,900.0,1.0,True,True
495,Rotor Disc Refacing / Resurfacing,Braking,1.0,2800.0,2800.0,2.0,True,True
496,Change Oil,Maintenance,1.0,800.0,800.0,0.75,True,True
496,General Mechanical Inspection & Check-Up,General Service,1.0,500.0,500.0,0.5,True,True
496,Replace Air Filter,Maintenance,1.0,550.0,550.0,0.25,True,True
496,Replace Cabin Filter,Maintenance,1.0,200.0,200.0,0.25,True,True
497,Brake Service & Cleaning,Braking,1.0,1250.0,1250.0,1.25,True,True
497,Replace Brake Shoes,Braking,1.0,750.0,750.0,1.0,True,True
498,Change Oil,Maintenance,1.0,650.0,650.0,0.75,True,True
498,General Mechanical Inspection & Check-Up,General Service,1.0,750.0,750.0,0.5,True,True
498,Wheel Alignment,Steering & Suspension,1.0,1300.0,1300.0,1.0,True,True
499,Change Oil,Maintenance,1.0,800.0,800.0,0.75,True,True
499,General Mechanical Inspection & Check-Up,General Service,1.0,700.0,700.0,0.5,True,True
500,Air Conditioning Cleaning & Freon Charge,Climate Control,1.0,2850.0,2850.0,3.0,True,True
501,Replace Suspension Bushing,Steering & Suspension,1.0,1850.0,1850.0,2.5,True,True
501,Replace Tie Rod End,Steering & Suspension,1.0,800.0,800.0,1.0,True,True
501,Wheel Alignment,Steering & Suspension,1.0,1100.0,1100.0,1.0,True,True
501,Replace Shock Absorbers,Steering & Suspension,1.0,1700.0,1700.0,2.0,True,True
502,Air Conditioning Cleaning & Freon Charge,Climate Control,1.0,1600.0,1600.0,3.0,True,True
503,Change Oil,Maintenance,1.0,550.0,550.0,0.75,True,True
503,General Mechanical Inspection & Check-Up,General Service,1.0,500.0,500.0,0.5,True,True
504,Top Overhaul,Engine Overhaul,1.0,11800.0,11800.0,14.0,True,True
505,Brake Service & Cleaning,Braking,1.0,950.0,950.0,1.25,True,True
505,Replace Brake Pads,Braking,1.0,600.0,600.0,1.0,True,True
506,Replace Suspension Bushing,Steering & Suspension,1.0,1050.0,1050.0,2.5,True,True
506,Replace Tie Rod & Rack End,Steering & Suspension,1.0,1100.0,1100.0,1.5,True,True
506,Wheel Alignment,Steering & Suspension,1.0,950.0,950.0,1.0,True,True
507,Brake Service & Cleaning,Braking,1.0,1200.0,1200.0,1.25,True,True
507,Replace Brake Shoes,Braking,1.0,800.0,800.0,1.0,True,True
507,Rotor Disc Refacing / Resurfacing,Braking,1.0,1900.0,1900.0,2.0,True,True
508,Down Clutch / Pulldown Transmission,Transmission,1.0,3450.0,3450.0,4.5,True,True
509,Replace Valve Cover Gasket,Engine,1.0,1000.0,1000.0,1.75,True,True
509,Replace Fan Belt / Serpentine Belt,Engine,1.0,600.0,600.0,1.0,True,True
510,Replace Valve Cover Gasket,Engine,1.0,1400.0,1400.0,1.75,True,True
510,Replace Fan Belt / Serpentine Belt,Engine,1.0,600.0,600.0,1.0,True,True
510,Change Oil,Maintenance,1.0,650.0,650.0,0.75,True,True
511,Change Oil,Maintenance,1.0,750.0,750.0,0.75,True,True
511,General Mechanical Inspection & Check-Up,General Service,1.0,600.0,600.0,0.5,True,True
512,Down Clutch / Pulldown Transmission,Transmission,1.0,3450.0,3450.0,4.5,True,True
512,Change ATF / Transmission Fluid,Transmission,1.0,750.0,750.0,0.75,True,True
513,Brake Service & Cleaning,Braking,1.0,950.0,950.0,1.25,True,True
513,Replace Brake Shoes,Braking,1.0,900.0,900.0,1.0,True,True
514,Air Conditioning Cleaning & Freon Charge,Climate Control,1.0,2500.0,2500.0,3.0,True,True
515,Replace Suspension Bushing,Steering & Suspension,1.0,2200.0,2200.0,2.5,True,True
515,Replace Tie Rod End,Steering & Suspension,1.0,1200.0,1200.0,1.0,True,True
515,Wheel Alignment,Steering & Suspension,1.0,900.0,900.0,1.0,True,True
516,Replace Suspension Bushing,Steering & Suspension,1.0,1750.0,1750.0,2.5,True,True
516,Replace Tie Rod & Rack End,Steering & Suspension,1.0,1150.0,1150.0,1.5,True,True
516,Wheel Alignment,Steering & Suspension,1.0,900.0,900.0,1.0,True,True
517,Change Oil,Maintenance,1.0,850.0,850.0,0.75,True,True
517,General Mechanical Inspection & Check-Up,General Service,1.0,600.0,600.0,0.5,True,True
518,Replace Valve Cover Gasket,Engine,1.0,1600.0,1600.0,1.75,True,True
518,Replace Fan Belt / Serpentine Belt,Engine,1.0,1350.0,1350.0,1.0,True,True
519,Brake Service & Cleaning,Braking,1.0,750.0,750.0,1.25,True,True
519,Replace Brake Shoes,Braking,1.0,600.0,600.0,1.0,True,True
519,Wheel Alignment,Steering & Suspension,1.0,1050.0,1050.0,1.0,True,True
520,Air Conditioning Cleaning & Freon Charge,Climate Control,1.0,3700.0,3700.0,3.0,True,True
520,General Mechanical Inspection & Check-Up,General Service,1.0,600.0,600.0,0.5,True,True
521,Replace Valve Cover Gasket,Engine,1.0,1950.0,1950.0,1.75,True,True
521,Replace Fan Belt / Serpentine Belt,Engine,1.0,1000.0,1000.0,1.0,True,True
521,Change Oil,Maintenance,1.0,600.0,600.0,0.75,True,True
522,Air Conditioning Cleaning & Freon Charge,Climate Control,1.0,2300.0,2300.0,3.0,True,True
523,Down Clutch / Pulldown Transmission,Transmission,1.0,3700.0,3700.0,4.5,True,True
524,Air Conditioning Cleaning & Freon Charge,Climate Control,1.0,2150.0,2150.0,3.0,True,True
525,Change Oil,Maintenance,1.0,550.0,550.0,0.75,True,True
525,General Mechanical Inspection & Check-Up,General Service,1.0,450.0,450.0,0.5,True,True
525,Wheel Alignment,Steering & Suspension,1.0,950.0,950.0,1.0,True,True
526,Replace Suspension Bushing,Steering & Suspension,1.0,1950.0,1950.0,2.5,True,True
526,Replace Tie Rod End,Steering & Suspension,1.0,1100.0,1100.0,1.0,True,True
526,Wheel Alignment,Steering & Suspension,1.0,850.0,850.0,1.0,True,True
527,Replace Suspension Bushing,Steering & Suspension,1.0,1450.0,1450.0,2.5,True,True
527,Replace Tie Rod End,Steering & Suspension,1.0,1100.0,1100.0,1.0,True,True
527,Wheel Alignment,Steering & Suspension,1.0,1250.0,1250.0,1.0,True,True
527,Replace Shock Absorbers,Steering & Suspension,1.0,1450.0,1450.0,2.0,True,True
528,Down Clutch / Pulldown Transmission,Transmission,1.0,3150.0,3150.0,4.5,True,True
528,Change ATF / Transmission Fluid,Transmission,1.0,800.0,800.0,0.75,True,True
529,Change Oil,Maintenance,1.0,650.0,650.0,0.75,True,True
529,General Mechanical Inspection & Check-Up,General Service,1.0,700.0,700.0,0.5,True,True
530,Change Oil,Maintenance,1.0,800.0,800.0,0.75,True,True
530,General Mechanical Inspection & Check-Up,General Service,1.0,450.0,450.0,0.5,True,True
531,Replace Valve Cover Gasket,Engine,1.0,1700.0,1700.0,1.75,True,True
531,Replace Fan Belt / Serpentine Belt,Engine,1.0,1100.0,1100.0,1.0,True,True
532,Replace Suspension Bushing,Steering & Suspension,1.0,2300.0,2300.0,2.5,True,True
532,Replace Tie Rod End,Steering & Suspension,1.0,1050.0,1050.0,1.0,True,True
532,Wheel Alignment,Steering & Suspension,1.0,950.0,950.0,1.0,True,True
532,Replace Shock Absorbers,Steering & Suspension,1.0,1050.0,1050.0,2.0,True,True
533,Down Clutch / Pulldown Transmission,Transmission,1.0,3650.0,3650.0,4.5,True,True
533,Change ATF / Transmission Fluid,Transmission,1.0,750.0,750.0,0.75,True,True
534,Change Oil,Maintenance,1.0,850.0,850.0,0.75,True,True
534,General Mechanical Inspection & Check-Up,General Service,1.0,600.0,600.0,0.5,True,True
534,Replace Fuel Filter,Maintenance,1.0,550.0,550.0,0.75,True,True
534,Replace Cabin Filter,Maintenance,1.0,200.0,200.0,0.25,True,True
535,Change Oil,Maintenance,1.0,750.0,750.0,0.75,True,True
535,General Mechanical Inspection & Check-Up,General Service,1.0,700.0,700.0,0.5,True,True
535,Replace Fuel Filter,Maintenance,1.0,550.0,550.0,0.75,True,True
536,Replace Suspension Bushing,Steering & Suspension,1.0,1600.0,1600.0,2.5,True,True
536,Replace Tie Rod End,Steering & Suspension,1.0,1300.0,1300.0,1.0,True,True
536,Wheel Alignment,Steering & Suspension,1.0,1000.0,1000.0,1.0,True,True
536,Replace Shock Absorbers,Steering & Suspension,1.0,1100.0,1100.0,2.0,True,True
537,Top Overhaul,Engine Overhaul,1.0,11800.0,11800.0,14.0,True,True
538,Down Clutch / Pulldown Transmission,Transmission,1.0,4500.0,4500.0,4.5,True,True
538,Change ATF / Transmission Fluid,Transmission,1.0,650.0,650.0,0.75,True,True
539,Replace Suspension Bushing,Steering & Suspension,1.0,2150.0,2150.0,2.5,True,True
539,Replace Tie Rod & Rack End,Steering & Suspension,1.0,1000.0,1000.0,1.5,True,True
539,Wheel Alignment,Steering & Suspension,1.0,1150.0,1150.0,1.0,True,True
540,Brake Service & Cleaning,Braking,1.0,1050.0,1050.0,1.25,True,True
540,Replace Brake Shoes,Braking,1.0,750.0,750.0,1.0,True,True
541,Change Oil,Maintenance,1.0,850.0,850.0,0.75,True,True
541,General Mechanical Inspection & Check-Up,General Service,1.0,550.0,550.0,0.5,True,True
542,Change Oil,Maintenance,1.0,750.0,750.0,0.75,True,True
542,General Mechanical Inspection & Check-Up,General Service,1.0,650.0,650.0,0.5,True,True
543,Replace Valve Cover Gasket,Engine,1.0,1450.0,1450.0,1.75,True,True
543,Replace Fan Belt / Serpentine Belt,Engine,1.0,1050.0,1050.0,1.0,True,True
544,Brake Service & Cleaning,Braking,1.0,1150.0,1150.0,1.25,True,True
544,Replace Brake Shoes,Braking,1.0,950.0,950.0,1.0,True,True
545,Replace Suspension Bushing,Steering & Suspension,1.0,1800.0,1800.0,2.5,True,True
545,Replace Tie Rod End,Steering & Suspension,1.0,1200.0,1200.0,1.0,True,True
545,Wheel Alignment,Steering & Suspension,1.0,1200.0,1200.0,1.0,True,True
546,Replace Suspension Bushing,Steering & Suspension,1.0,2100.0,2100.0,2.5,True,True
546,Replace Tie Rod End,Steering & Suspension,1.0,900.0,900.0,1.0,True,True
546,Wheel Alignment,Steering & Suspension,1.0,1100.0,1100.0,1.0,True,True
547,Brake Service & Cleaning,Braking,1.0,900.0,900.0,1.25,True,True
547,Replace Brake Shoes,Braking,1.0,800.0,800.0,1.0,True,True
548,Change Oil,Maintenance,1.0,650.0,650.0,0.75,True,True
548,General Mechanical Inspection & Check-Up,General Service,1.0,400.0,400.0,0.5,True,True
548,Replace Fuel Filter,Maintenance,1.0,550.0,550.0,0.75,True,True
548,Replace Air Filter,Maintenance,1.0,550.0,550.0,0.25,True,True
548,Replace Cabin Filter,Maintenance,1.0,200.0,200.0,0.25,True,True
549,Brake Service & Cleaning,Braking,1.0,1000.0,1000.0,1.25,True,True
549,Replace Brake Shoes,Braking,1.0,700.0,700.0,1.0,True,True
550,Replace Suspension Bushing,Steering & Suspension,1.0,1600.0,1600.0,2.5,True,True
550,Replace Tie Rod End,Steering & Suspension,1.0,1050.0,1050.0,1.0,True,True
550,Wheel Alignment,Steering & Suspension,1.0,850.0,850.0,1.0,True,True
550,Replace Shock Absorbers,Steering & Suspension,1.0,1450.0,1450.0,2.0,True,True
551,Replace Suspension Bushing,Steering & Suspension,1.0,1600.0,1600.0,2.5,True,True
551,Replace Tie Rod End,Steering & Suspension,1.0,1300.0,1300.0,1.0,True,True
551,Wheel Alignment,Steering & Suspension,1.0,1300.0,1300.0,1.0,True,True
552,Down Clutch / Pulldown Transmission,Transmission,1.0,4750.0,4750.0,4.5,True,True
553,Change Oil,Maintenance,1.0,550.0,550.0,0.75,True,True
553,General Mechanical Inspection & Check-Up,General Service,1.0,500.0,500.0,0.5,True,True
554,Down Clutch / Pulldown Transmission,Transmission,1.0,4100.0,4100.0,4.5,True,True
555,Replace Suspension Bushing,Steering & Suspension,1.0,2050.0,2050.0,2.5,True,True
555,Replace Tie Rod End,Steering & Suspension,1.0,1000.0,1000.0,1.0,True,True
555,Wheel Alignment,Steering & Suspension,1.0,800.0,800.0,1.0,True,True
556,Change Oil,Maintenance,1.0,750.0,750.0,0.75,True,True
556,General Mechanical Inspection & Check-Up,General Service,1.0,600.0,600.0,0.5,True,True
556,Wheel Alignment,Steering & Suspension,1.0,1200.0,1200.0,1.0,True,True
557,Change Oil,Maintenance,1.0,550.0,550.0,0.75,True,True
557,General Mechanical Inspection & Check-Up,General Service,1.0,600.0,600.0,0.5,True,True
558,Change Oil,Maintenance,1.0,600.0,600.0,0.75,True,True
558,General Mechanical Inspection & Check-Up,General Service,1.0,550.0,550.0,0.5,True,True
559,Brake Service & Cleaning,Braking,1.0,700.0,700.0,1.25,True,True
559,Replace Brake Shoes,Braking,1.0,1050.0,1050.0,1.0,True,True
559,Wheel Alignment,Steering & Suspension,1.0,800.0,800.0,1.0,True,True
560,Air Conditioning Cleaning & Freon Charge,Climate Control,1.0,2600.0,2600.0,3.0,True,True
561,Brake Service & Cleaning,Braking,1.0,900.0,900.0,1.25,True,True
561,Replace Brake Shoes,Braking,1.0,800.0,800.0,1.0,True,True
562,Brake Service & Cleaning,Braking,1.0,650.0,650.0,1.25,True,True
562,Replace Brake Shoes,Braking,1.0,750.0,750.0,1.0,True,True
563,Top Overhaul,Engine Overhaul,1.0,13800.0,13800.0,14.0,True,True
563,Replace Spark Plugs,Ignition & Electrical,1.0,300.0,300.0,0.5,True,True
564,Down Clutch / Pulldown Transmission,Transmission,1.0,3000.0,3000.0,4.5,True,True
565,Change Oil,Maintenance,1.0,500.0,500.0,0.75,True,True
565,General Mechanical Inspection & Check-Up,General Service,1.0,550.0,550.0,0.5,True,True
565,Replace Fuel Filter,Maintenance,1.0,550.0,550.0,0.75,True,True
565,Replace Cabin Filter,Maintenance,1.0,200.0,200.0,0.25,True,True
566,Top Overhaul,Engine Overhaul,1.0,18850.0,18850.0,14.0,True,True
566,Replace Spark Plugs,Ignition & Electrical,1.0,250.0,250.0,0.5,True,True
567,Change Oil,Maintenance,1.0,600.0,600.0,0.75,True,True
567,General Mechanical Inspection & Check-Up,General Service,1.0,400.0,400.0,0.5,True,True
567,Replace Fuel Filter,Maintenance,1.0,550.0,550.0,0.75,True,True
567,Replace Air Filter,Maintenance,1.0,550.0,550.0,0.25,True,True
567,Replace Cabin Filter,Maintenance,1.0,200.0,200.0,0.25,True,True
568,Replace Valve Cover Gasket,Engine,1.0,1350.0,1350.0,1.75,True,True
568,Replace Fan Belt / Serpentine Belt,Engine,1.0,900.0,900.0,1.0,True,True
569,Brake Service & Cleaning,Braking,1.0,1150.0,1150.0,1.25,True,True
569,Replace Brake Pads,Braking,1.0,1000.0,1000.0,1.0,True,True
569,Wheel Alignment,Steering & Suspension,1.0,1250.0,1250.0,1.0,True,True
570,Down Clutch / Pulldown Transmission,Transmission,1.0,3050.0,3050.0,4.5,True,True
571,Change Oil,Maintenance,1.0,650.0,650.0,0.75,True,True
571,General Mechanical Inspection & Check-Up,General Service,1.0,550.0,550.0,0.5,True,True
572,Brake Service & Cleaning,Braking,1.0,1000.0,1000.0,1.25,True,True
572,Replace Brake Shoes,Braking,1.0,1000.0,1000.0,1.0,True,True
573,Change Oil,Maintenance,1.0,650.0,650.0,0.75,True,True
573,General Mechanical Inspection & Check-Up,General Service,1.0,650.0,650.0,0.5,True,True
574,Change Oil,Maintenance,1.0,700.0,700.0,0.75,True,True
574,General Mechanical Inspection & Check-Up,General Service,1.0,600.0,600.0,0.5,True,True
575,Brake Service & Cleaning,Braking,1.0,850.0,850.0,1.25,True,True
575,Replace Brake Pads,Braking,1.0,1050.0,1050.0,1.0,True,True
576,Brake Service & Cleaning,Braking,1.0,600.0,600.0,1.25,True,True
576,Replace Brake Pads,Braking,1.0,700.0,700.0,1.0,True,True
576,Wheel Alignment,Steering & Suspension,1.0,950.0,950.0,1.0,True,True
577,Replace Valve Cover Gasket,Engine,1.0,1450.0,1450.0,1.75,True,True
577,Replace Fan Belt / Serpentine Belt,Engine,1.0,1050.0,1050.0,1.0,True,True
578,Down Clutch / Pulldown Transmission,Transmission,1.0,3750.0,3750.0,4.5,True,True
579,Change Oil,Maintenance,1.0,750.0,750.0,0.75,True,True
579,General Mechanical Inspection & Check-Up,General Service,1.0,450.0,450.0,0.5,True,True
579,Replace Fuel Filter,Maintenance,1.0,550.0,550.0,0.75,True,True
579,Replace Air Filter,Maintenance,1.0,550.0,550.0,0.25,True,True
580,Brake Service & Cleaning,Braking,1.0,650.0,650.0,1.25,True,True
580,Replace Brake Shoes,Braking,1.0,600.0,600.0,1.0,True,True
581,Replace Suspension Bushing,Steering & Suspension,1.0,1350.0,1350.0,2.5,True,True
581,Replace Tie Rod End,Steering & Suspension,1.0,750.0,750.0,1.0,True,True
581,Wheel Alignment,Steering & Suspension,1.0,1300.0,1300.0,1.0,True,True
582,Change Oil,Maintenance,1.0,600.0,600.0,0.75,True,True
582,General Mechanical Inspection & Check-Up,General Service,1.0,700.0,700.0,0.5,True,True
583,Down Clutch / Pulldown Transmission,Transmission,1.0,3100.0,3100.0,4.5,True,True
583,Change Oil,Maintenance,1.0,650.0,650.0,0.75,True,True
584,Down Clutch / Pulldown Transmission,Transmission,1.0,3900.0,3900.0,4.5,True,True
585,Brake Service & Cleaning,Braking,1.0,600.0,600.0,1.25,True,True
585,Replace Brake Shoes,Braking,1.0,900.0,900.0,1.0,True,True
586,Change Oil,Maintenance,1.0,850.0,850.0,0.75,True,True
586,General Mechanical Inspection & Check-Up,General Service,1.0,650.0,650.0,0.5,True,True
586,Wheel Alignment,Steering & Suspension,1.0,1200.0,1200.0,1.0,True,True
587,Replace Suspension Bushing,Steering & Suspension,1.0,1650.0,1650.0,2.5,True,True
587,Replace Tie Rod End,Steering & Suspension,1.0,1050.0,1050.0,1.0,True,True
587,Wheel Alignment,Steering & Suspension,1.0,950.0,950.0,1.0,True,True
587,Replace Shock Absorbers,Steering & Suspension,1.0,1600.0,1600.0,2.0,True,True
588,Change Oil,Maintenance,1.0,700.0,700.0,0.75,True,True
588,General Mechanical Inspection & Check-Up,General Service,1.0,500.0,500.0,0.5,True,True
589,Change Oil,Maintenance,1.0,700.0,700.0,0.75,True,True
589,General Mechanical Inspection & Check-Up,General Service,1.0,550.0,550.0,0.5,True,True
589,Wheel Alignment,Steering & Suspension,1.0,900.0,900.0,1.0,True,True
590,Change Oil,Maintenance,1.0,800.0,800.0,0.75,True,True
590,General Mechanical Inspection & Check-Up,General Service,1.0,400.0,400.0,0.5,True,True
590,Replace Fuel Filter,Maintenance,1.0,550.0,550.0,0.75,True,True
590,Replace Air Filter,Maintenance,1.0,550.0,550.0,0.25,True,True
591,Down Clutch / Pulldown Transmission,Transmission,1.0,4400.0,4400.0,4.5,True,True
591,Change ATF / Transmission Fluid,Transmission,1.0,650.0,650.0,0.75,True,True
592,Down Clutch / Pulldown Transmission,Transmission,1.0,4400.0,4400.0,4.5,True,True
593,Brake Service & Cleaning,Braking,1.0,750.0,750.0,1.25,True,True
593,Replace Brake Shoes,Braking,1.0,650.0,650.0,1.0,True,True
593,Rotor Disc Refacing / Resurfacing,Braking,1.0,3850.0,3850.0,2.0,True,True
594,Change Oil,Maintenance,1.0,800.0,800.0,0.75,True,True
594,General Mechanical Inspection & Check-Up,General Service,1.0,650.0,650.0,0.5,True,True
594,Replace Fuel Filter,Maintenance,1.0,550.0,550.0,0.75,True,True
594,Replace Air Filter,Maintenance,1.0,550.0,550.0,0.25,True,True
594,Replace Cabin Filter,Maintenance,1.0,200.0,200.0,0.25,True,True
595,Brake Service & Cleaning,Braking,1.0,800.0,800.0,1.25,True,True
595,Replace Brake Pads,Braking,1.0,700.0,700.0,1.0,True,True
596,Replace Suspension Bushing,Steering & Suspension,1.0,1250.0,1250.0,2.5,True,True
596,Replace Tie Rod End,Steering & Suspension,1.0,1100.0,1100.0,1.0,True,True
596,Wheel Alignment,Steering & Suspension,1.0,800.0,800.0,1.0,True,True
596,Replace Shock Absorbers,Steering & Suspension,1.0,1650.0,1650.0,2.0,True,True
597,Replace Suspension Bushing,Steering & Suspension,1.0,1800.0,1800.0,2.5,True,True
597,Replace Tie Rod End,Steering & Suspension,1.0,1400.0,1400.0,1.0,True,True
597,Wheel Alignment,Steering & Suspension,1.0,1050.0,1050.0,1.0,True,True
598,Brake Service & Cleaning,Braking,1.0,1000.0,1000.0,1.25,True,True
598,Replace Brake Shoes,Braking,1.0,650.0,650.0,1.0,True,True
598,Rotor Disc Refacing / Resurfacing,Braking,1.0,3350.0,3350.0,2.0,True,True
599,Replace Suspension Bushing,Steering & Suspension,1.0,1550.0,1550.0,2.5,True,True
599,Replace Tie Rod End,Steering & Suspension,1.0,1000.0,1000.0,1.0,True,True
599,Wheel Alignment,Steering & Suspension,1.0,850.0,850.0,1.0,True,True
600,Replace Suspension Bushing,Steering & Suspension,1.0,1750.0,1750.0,2.5,True,True
600,Replace Tie Rod End,Steering & Suspension,1.0,1000.0,1000.0,1.0,True,True
600,Wheel Alignment,Steering & Suspension,1.0,800.0,800.0,1.0,True,True
601,Replace Suspension Bushing,Steering & Suspension,1.0,2150.0,2150.0,2.5,True,True
601,Replace Tie Rod End,Steering & Suspension,1.0,950.0,950.0,1.0,True,True
601,Wheel Alignment,Steering & Suspension,1.0,1050.0,1050.0,1.0,True,True
601,Replace Shock Absorbers,Steering & Suspension,1.0,1600.0,1600.0,2.0,True,True
602,Top Overhaul,Engine Overhaul,1.0,17400.0,17400.0,14.0,True,True
603,Down Clutch / Pulldown Transmission,Transmission,1.0,4250.0,4250.0,4.5,True,True
