id,job_order_id,section_id,task_title,note,task_status,completed_at,price,billable,scheduled_date,mechanic_id,estimated_finish
590,610,in_progress,Disassemble engine components for inspection,Scenario A – high-cost service task note.,in_progress,2026-06-21 02:35:39.789989,,True,,,
591,611,in_progress,Verify brake hydraulic pressure before final test,Scenario A – high-cost service task note.,completed,,,True,,,
592,612,received,Road test completed — no abnormal sounds detected,Scenario A – high-cost service task note.,completed,2026-05-12 02:35:39.789989,,True,,,
593,613,quotation,Road test completed — no abnormal sounds detected,Scenario A – high-cost service task note.,completed,2026-07-18 02:35:39.789989,,True,,,
594,614,in_progress,Final customer walk-through and sign-off obtained,Scenario A – high-cost service task note.,in_progress,,,True,,,
595,615,in_progress,Road test completed — no abnormal sounds detected,Scenario A – high-cost service task note.,completed,,,True,,,
596,616,complete,Order OEM parts for transmission rebuild,Scenario A – high-cost service task note.,pending,,,True,,,
597,617,complete,Disassemble engine components for inspection,Scenario A – high-cost service task note.,in_progress,2026-05-30 02:35:39.789989,,True,,,
598,618,quotation,Re-torque cylinder head bolts to spec after initial run,Scenario A – high-cost service task note.,in_progress,,,True,,,
599,619,received,Order OEM parts for transmission rebuild,Scenario A – high-cost service task note.,pending,2026-07-14 02:35:39.789989,,True,,,
600,620,inspecting,Full alignment performed after suspension overhaul,Scenario A – high-cost service task note.,in_progress,2026-05-08 02:35:39.789989,,True,,,
601,621,inspecting,Disassemble engine components for inspection,Scenario A – high-cost service task note.,in_progress,,,True,,,
602,622,complete,Final customer walk-through and sign-off obtained,Scenario A – high-cost service task note.,completed,2026-06-17 02:35:39.789989,,True,,,
603,623,in_progress,Order OEM parts for transmission rebuild,Scenario A – high-cost service task note.,in_progress,,,True,,,
604,624,complete,Re-torque cylinder head bolts to spec after initial run,Scenario A – high-cost service task note.,completed,2026-05-09 02:35:39.789989,,True,,,
605,625,inspecting,Full alignment performed after suspension overhaul,Scenario A – high-cost service task note.,completed,2026-05-12 02:35:39.789989,,True,,,
606,626,in_progress,Verify brake hydraulic pressure before final test,Scenario A – high-cost service task note.,pending,2026-06-28 02:35:39.789989,,True,,,
607,627,quotation,Full alignment performed after suspension overhaul,Scenario A – high-cost service task note.,completed,2026-07-19 02:35:39.789989,,True,,,
608,628,complete,Road test completed — no abnormal sounds detected,Scenario A – high-cost service task note.,completed,2026-05-15 02:35:39.789989,,True,,,
609,629,complete,Final customer walk-through and sign-off obtained,Scenario A – high-cost service task note.,pending,,,True,,,
610,630,complete,Final customer walk-through and sign-off obtained,Scenario A – high-cost service task note.,in_progress,2026-06-21 02:35:39.789989,,True,,,
611,631,quotation,Order OEM parts for transmission rebuild,Scenario A – high-cost service task note.,pending,,,True,,,
612,632,received,Disassemble engine components for inspection,Scenario A – high-cost service task note.,completed,,,True,,,
613,633,inspecting,Disassemble engine components for inspection,Scenario A – high-cost service task note.,pending,,,True,,,
614,634,received,Order OEM parts for transmission rebuild,Scenario A – high-cost service task note.,completed,,,True,,,
615,635,inspecting,Re-torque cylinder head bolts to spec after initial run,Scenario A – high-cost service task note.,completed,2026-06-08 02:35:39.789989,,True,,,
616,636,in_progress,Final customer walk-through and sign-off obtained,Scenario A – high-cost service task note.,completed,,,True,,,
617,637,received,Order OEM parts for transmission rebuild,Scenario A – high-cost service task note.,completed,,,True,,,
618,638,quotation,Verify brake hydraulic pressure before final test,Scenario A – high-cost service task note.,pending,2026-07-20 02:35:39.789989,,True,,,
619,639,received,Full alignment performed after suspension overhaul,Scenario A – high-cost service task note.,pending,2026-05-22 02:35:39.789989,,True,,,
620,640,in_progress,Verify brake hydraulic pressure before final test,Scenario A – high-cost service task note.,in_progress,2026-07-22 02:35:39.789989,,True,,,
621,641,in_progress,Leak-down test performed on repaired engine,Scenario A – high-cost service task note.,completed,,,True,,,
622,642,in_progress,Verify brake hydraulic pressure before final test,Scenario A – high-cost service task note.,completed,,,True,,,
623,643,quotation,Order OEM parts for transmission rebuild,Scenario A – high-cost service task note.,in_progress,,,True,,,
624,644,quotation,Leak-down test performed on repaired engine,Scenario A – high-cost service task note.,in_progress,,,True,,,
625,645,received,Full alignment performed after suspension overhaul,Scenario A – high-cost service task note.,in_progress,,,True,,,
626,646,inspecting,Verify brake hydraulic pressure before final test,Scenario A – high-cost service task note.,completed,,,True,,,
627,647,complete,Disassemble engine components for inspection,Scenario A – high-cost service task note.,in_progress,,,True,,,
628,648,in_progress,Road test completed — no abnormal sounds detected,Scenario A – high-cost service task note.,in_progress,,,True,,,
629,649,complete,Disassemble engine components for inspection,Scenario A – high-cost service task note.,completed,2026-05-25 02:35:39.789989,,True,,,
630,650,inspecting,Full alignment performed after suspension overhaul,Scenario A – high-cost service task note.,completed,2026-06-08 02:35:39.789989,,True,,,
631,651,received,Final customer walk-through and sign-off obtained,Scenario A – high-cost service task note.,in_progress,,,True,,,
632,652,quotation,Leak-down test performed on repaired engine,Scenario A – high-cost service task note.,pending,,,True,,,
633,653,inspecting,Verify brake hydraulic pressure before final test,Scenario A – high-cost service task note.,pending,2026-07-24 02:35:39.789989,,True,,,
634,654,complete,Verify brake hydraulic pressure before final test,Scenario A – high-cost service task note.,completed,,,True,,,
635,655,in_progress,Road test completed — no abnormal sounds detected,Scenario A – high-cost service task note.,in_progress,2026-08-03 02:35:39.789989,,True,,,
636,656,inspecting,Full alignment performed after suspension overhaul,Scenario A – high-cost service task note.,pending,2026-06-04 02:35:39.789989,,True,,,
637,657,in_progress,Road test completed — no abnormal sounds detected,Scenario A – high-cost service task note.,in_progress,2026-06-12 02:35:39.789989,,True,,,
638,658,complete,Verify brake hydraulic pressure before final test,Scenario A – high-cost service task note.,in_progress,2026-06-18 02:35:39.789989,,True,,,
639,659,received,Full alignment performed after suspension overhaul,Scenario A – high-cost service task note.,in_progress,,,True,,,
640,660,complete,Disassemble engine components for inspection,Scenario A – high-cost service task note.,pending,,,True,,,
641,661,quotation,Final customer walk-through and sign-off obtained,Scenario A – high-cost service task note.,completed,2026-05-18 02:35:39.789989,,True,,,
642,662,inspecting,Order OEM parts for transmission rebuild,Scenario A – high-cost service task note.,pending,2026-07-02 02:35:39.789989,,True,,,
643,663,quotation,Full alignment performed after suspension overhaul,Scenario A – high-cost service task note.,pending,2026-05-27 02:35:39.789989,,True,,,
644,664,quotation,Leak-down test performed on repaired engine,Scenario A – high-cost service task note.,in_progress,2026-06-16 02:35:39.789989,,True,,,
645,665,inspecting,Full alignment performed after suspension overhaul,Scenario A – high-cost service task note.,pending,,,True,,,
646,666,received,Re-torque cylinder head bolts to spec after initial run,Scenario A – high-cost service task note.,in_progress,,,True,,,
647,667,in_progress,Road test completed — no abnormal sounds detected,Scenario A – high-cost service task note.,completed,,,True,,,
648,668,inspecting,Re-torque cylinder head bolts to spec after initial run,Scenario A – high-cost service task note.,completed,2026-07-23 02:35:39.789989,,True,,,
649,669,in_progress,Final customer walk-through and sign-off obtained,Scenario A – high-cost service task note.,in_progress,2026-06-18 02:35:39.789989,,True,,,
650,670,in_progress,Re-torque cylinder head bolts to spec after initial run,Scenario A – high-cost service task note.,pending,2026-07-20 02:35:39.789989,,True,,,
651,671,inspecting,Leak-down test performed on repaired engine,Scenario A – high-cost service task note.,in_progress,2026-05-07 02:35:39.789989,,True,,,
652,672,inspecting,Full alignment performed after suspension overhaul,Scenario A – high-cost service task note.,in_progress,2026-05-29 02:35:39.789989,,True,,,
653,673,in_progress,Road test completed — no abnormal sounds detected,Scenario A – high-cost service task note.,completed,,,True,,,
654,674,quotation,Verify brake hydraulic pressure before final test,Scenario A – high-cost service task note.,completed,2026-07-15 02:35:39.789989,,True,,,
655,675,inspecting,Order OEM parts for transmission rebuild,Scenario A – high-cost service task note.,pending,2026-05-31 02:35:39.789989,,True,,,
656,676,complete,Re-torque cylinder head bolts to spec after initial run,Scenario A – high-cost service task note.,completed,,,True,,,
657,677,received,Disassemble engine components for inspection,Scenario A – high-cost service task note.,in_progress,2026-07-23 02:35:39.789989,,True,,,
658,678,inspecting,Leak-down test performed on repaired engine,Scenario A – high-cost service task note.,in_progress,2026-06-10 02:35:39.789989,,True,,,
659,679,complete,Order OEM parts for transmission rebuild,Scenario A – high-cost service task note.,in_progress,,,True,,,
660,680,received,Disassemble engine components for inspection,Scenario A – high-cost service task note.,in_progress,2026-06-30 02:35:39.789989,,True,,,
661,681,inspecting,Disassemble engine components for inspection,Scenario A – high-cost service task note.,pending,2026-07-10 02:35:39.789989,,True,,,
662,682,complete,Verify brake hydraulic pressure before final test,Scenario A – high-cost service task note.,completed,,,True,,,
663,683,quotation,Verify brake hydraulic pressure before final test,Scenario A – high-cost service task note.,pending,2026-06-02 02:35:39.789989,,True,,,
664,684,complete,Re-torque cylinder head bolts to spec after initial run,Scenario A – high-cost service task note.,completed,2026-06-01 02:35:39.789989,,True,,,
665,685,in_progress,Order OEM parts for transmission rebuild,Scenario A – high-cost service task note.,in_progress,2026-06-30 02:35:39.789989,,True,,,
666,686,in_progress,Road test completed — no abnormal sounds detected,Scenario A – high-cost service task note.,completed,,,True,,,
667,687,received,Full alignment performed after suspension overhaul,Scenario A – high-cost service task note.,completed,2026-05-15 02:35:39.789989,,True,,,
668,688,complete,Disassemble engine components for inspection,Scenario A – high-cost service task note.,in_progress,2026-07-04 02:35:39.789989,,True,,,
669,689,received,Order OEM parts for transmission rebuild,Scenario A – high-cost service task note.,pending,2026-06-10 02:35:39.789989,,True,,,
670,690,received,Final customer walk-through and sign-off obtained,Scenario A – high-cost service task note.,in_progress,2026-07-01 02:35:39.789989,,True,,,
671,691,complete,Re-torque cylinder head bolts to spec after initial run,Scenario A – high-cost service task note.,in_progress,2026-05-11 02:35:39.789989,,True,,,
672,692,inspecting,Order OEM parts for transmission rebuild,Scenario A – high-cost service task note.,pending,,,True,,,
673,693,quotation,Road test completed — no abnormal sounds detected,Scenario A – high-cost service task note.,pending,,,True,,,
674,694,received,Order OEM parts for transmission rebuild,Scenario A – high-cost service task note.,pending,2026-06-01 02:35:39.789989,,True,,,
675,695,complete,Disassemble engine components for inspection,Scenario A – high-cost service task note.,in_progress,2026-06-05 02:35:39.789989,,True,,,
676,696,quotation,Order OEM parts for transmission rebuild,Scenario A – high-cost service task note.,in_progress,2026-07-16 02:35:39.789989,,True,,,
677,697,in_progress,Full alignment performed after suspension overhaul,Scenario A – high-cost service task note.,in_progress,,,True,,,
678,698,in_progress,Verify brake hydraulic pressure before final test,Scenario A – high-cost service task note.,completed,,,True,,,
679,699,quotation,Full alignment performed after suspension overhaul,Scenario A – high-cost service task note.,in_progress,2026-06-17 02:35:39.789989,,True,,,
680,700,received,Re-torque cylinder head bolts to spec after initial run,Scenario A – high-cost service task note.,in_progress,2026-08-02 02:35:39.789989,,True,,,
681,701,received,Verify brake hydraulic pressure before final test,Scenario A – high-cost service task note.,completed,2026-05-29 02:35:39.789989,,True,,,
682,702,in_progress,Full alignment performed after suspension overhaul,Scenario A – high-cost service task note.,in_progress,,,True,,,
683,703,inspecting,Road test completed — no abnormal sounds detected,Scenario A – high-cost service task note.,in_progress,2026-06-12 02:35:39.789989,,True,,,
684,704,in_progress,Order OEM parts for transmission rebuild,Scenario A – high-cost service task note.,in_progress,,,True,,,
685,705,in_progress,Leak-down test performed on repaired engine,Scenario A – high-cost service task note.,in_progress,2026-07-07 02:35:39.789989,,True,,,
686,706,quotation,Leak-down test performed on repaired engine,Scenario A – high-cost service task note.,pending,,,True,,,
687,707,complete,Order OEM parts for transmission rebuild,Scenario A – high-cost service task note.,in_progress,,,True,,,
688,708,received,Verify brake hydraulic pressure before final test,Scenario A – high-cost service task note.,pending,2026-05-23 02:35:39.789989,,True,,,
689,709,received,Full alignment performed after suspension overhaul,Scenario A – high-cost service task note.,in_progress,,,True,,,
690,710,inspecting,Disassemble engine components for inspection,Scenario A – high-cost service task note.,pending,2026-07-12 02:35:39.789989,,True,,,
691,711,received,Road test completed — no abnormal sounds detected,Scenario A – high-cost service task note.,completed,2026-08-02 02:35:39.789989,,True,,,
692,712,received,Disassemble engine components for inspection,Scenario A – high-cost service task note.,completed,2026-06-20 02:35:39.789989,,True,,,
693,713,received,Verify brake hydraulic pressure before final test,Scenario A – high-cost service task note.,in_progress,2026-05-15 02:35:39.789989,,True,,,
694,714,inspecting,Road test completed — no abnormal sounds detected,Scenario A – high-cost service task note.,in_progress,,,True,,,
695,715,in_progress,Re-torque cylinder head bolts to spec after initial run,Scenario A – high-cost service task note.,completed,,,True,,,
696,716,quotation,Verify brake hydraulic pressure before final test,Scenario A – high-cost service task note.,completed,2026-05-22 02:35:39.789989,,True,,,
697,717,quotation,Final customer walk-through and sign-off obtained,Scenario A – high-cost service task note.,completed,2026-05-08 02:35:39.789989,,True,,,
698,718,received,Order OEM parts for transmission rebuild,Scenario A – high-cost service task note.,in_progress,2026-07-08 02:35:39.789989,,True,,,
699,719,quotation,Final customer walk-through and sign-off obtained,Scenario A – high-cost service task note.,completed,2026-05-07 02:35:39.789989,,True,,,
700,720,complete,Final customer walk-through and sign-off obtained,Scenario A – high-cost service task note.,pending,2026-05-14 02:35:39.789989,,True,,,
701,721,complete,Final customer walk-through and sign-off obtained,Scenario A – high-cost service task note.,pending,,,True,,,
702,722,quotation,Verify brake hydraulic pressure before final test,Scenario A – high-cost service task note.,in_progress,2026-07-11 02:35:39.789989,,True,,,
703,723,inspecting,Final customer walk-through and sign-off obtained,Scenario A – high-cost service task note.,in_progress,2026-05-18 02:35:39.789989,,True,,,
704,724,quotation,Disassemble engine components for inspection,Scenario A – high-cost service task note.,completed,,,True,,,
705,725,complete,Re-torque cylinder head bolts to spec after initial run,Scenario A – high-cost service task note.,completed,2026-08-03 02:35:39.789989,,True,,,
706,726,quotation,Final customer walk-through and sign-off obtained,Scenario A – high-cost service task note.,in_progress,2026-05-30 02:35:39.789989,,True,,,
707,727,in_progress,Full alignment performed after suspension overhaul,Scenario A – high-cost service task note.,in_progress,2026-07-09 02:35:39.789989,,True,,,
708,728,inspecting,Re-torque cylinder head bolts to spec after initial run,Scenario A – high-cost service task note.,pending,2026-06-07 02:35:39.789989,,True,,,
709,729,received,Full alignment performed after suspension overhaul,Scenario A – high-cost service task note.,completed,,,True,,,
710,730,complete,Verify brake hydraulic pressure before final test,Scenario A – high-cost service task note.,in_progress,2026-05-20 02:35:39.789989,,True,,,
711,731,in_progress,Road test completed — no abnormal sounds detected,Scenario A – high-cost service task note.,pending,,,True,,,
712,732,received,Re-torque cylinder head bolts to spec after initial run,Scenario A – high-cost service task note.,pending,,,True,,,
713,733,in_progress,Road test completed — no abnormal sounds detected,Scenario A – high-cost service task note.,pending,,,True,,,
714,734,quotation,Leak-down test performed on repaired engine,Scenario A – high-cost service task note.,completed,,,True,,,
715,735,received,Road test completed — no abnormal sounds detected,Scenario A – high-cost service task note.,pending,2026-05-26 02:35:39.789989,,True,,,
716,736,in_progress,Full alignment performed after suspension overhaul,Scenario A – high-cost service task note.,pending,2026-06-01 02:35:39.789989,,True,,,
717,737,in_progress,Final customer walk-through and sign-off obtained,Scenario A – high-cost service task note.,completed,2026-06-22 02:35:39.789989,,True,,,
718,738,complete,Full alignment performed after suspension overhaul,Scenario A – high-cost service task note.,completed,,,True,,,
719,739,inspecting,Leak-down test performed on repaired engine,Scenario A – high-cost service task note.,completed,,,True,,,
720,740,inspecting,Verify brake hydraulic pressure before final test,Scenario A – high-cost service task note.,completed,,,True,,,
721,741,in_progress,Road test completed — no abnormal sounds detected,Scenario A – high-cost service task note.,completed,2026-05-29 02:35:39.789989,,True,,,
722,742,in_progress,Road test completed — no abnormal sounds detected,Scenario A – high-cost service task note.,completed,2026-05-23 02:35:39.789989,,True,,,
723,743,complete,Leak-down test performed on repaired engine,Scenario A – high-cost service task note.,in_progress,2026-05-29 02:35:39.789989,,True,,,
724,744,inspecting,Re-torque cylinder head bolts to spec after initial run,Scenario A – high-cost service task note.,pending,2026-06-06 02:35:39.789989,,True,,,
725,745,in_progress,Re-torque cylinder head bolts to spec after initial run,Scenario A – high-cost service task note.,pending,2026-07-01 02:35:39.789989,,True,,,
726,746,in_progress,Disassemble engine components for inspection,Scenario A – high-cost service task note.,pending,2026-06-05 02:35:39.789989,,True,,,
727,747,quotation,Order OEM parts for transmission rebuild,Scenario A – high-cost service task note.,in_progress,,,True,,,
728,748,in_progress,Verify brake hydraulic pressure before final test,Scenario A – high-cost service task note.,completed,,,True,,,
729,749,quotation,Road test completed — no abnormal sounds detected,Scenario A – high-cost service task note.,completed,,,True,,,
730,750,in_progress,Disassemble engine components for inspection,Scenario A – high-cost service task note.,in_progress,,,True,,,
731,751,received,Order OEM parts for transmission rebuild,Scenario A – high-cost service task note.,completed,2026-05-07 02:35:39.789989,,True,,,
732,752,received,Leak-down test performed on repaired engine,Scenario A – high-cost service task note.,pending,2026-06-06 02:35:39.789989,,True,,,
733,753,complete,Final customer walk-through and sign-off obtained,Scenario A – high-cost service task note.,in_progress,,,True,,,
734,754,complete,Road test completed — no abnormal sounds detected,Scenario A – high-cost service task note.,pending,2026-07-25 02:35:39.789989,,True,,,
735,755,inspecting,Road test completed — no abnormal sounds detected,Scenario A – high-cost service task note.,in_progress,2026-05-09 02:35:39.789989,,True,,,
736,756,inspecting,Order OEM parts for transmission rebuild,Scenario A – high-cost service task note.,pending,2026-05-24 02:35:39.789989,,True,,,
737,757,received,Disassemble engine components for inspection,Scenario A – high-cost service task note.,completed,2026-07-10 02:35:39.789989,,True,,,
738,758,inspecting,Re-torque cylinder head bolts to spec after initial run,Scenario A – high-cost service task note.,pending,,,True,,,
739,759,received,Final customer walk-through and sign-off obtained,Scenario A – high-cost service task note.,completed,,,True,,,
740,760,received,Disassemble engine components for inspection,Scenario A – high-cost service task note.,completed,,,True,,,
741,761,in_progress,Re-torque cylinder head bolts to spec after initial run,Scenario A – high-cost service task note.,completed,,,True,,,
742,762,received,Re-torque cylinder head bolts to spec after initial run,Scenario A – high-cost service task note.,completed,2026-05-25 02:35:39.789989,,True,,,
743,763,in_progress,Order OEM parts for transmission rebuild,Scenario A – high-cost service task note.,pending,2026-07-27 02:35:39.789989,,True,,,
744,764,complete,Disassemble engine components for inspection,Scenario A – high-cost service task note.,completed,2026-06-24 02:35:39.789989,,True,,,
745,765,in_progress,Disassemble engine components for inspection,Scenario A – high-cost service task note.,in_progress,2026-06-08 02:35:39.789989,,True,,,
746,766,quotation,Verify brake hydraulic pressure before final test,Scenario A – high-cost service task note.,pending,2026-05-21 02:35:39.789989,,True,,,
747,767,received,Verify brake hydraulic pressure before final test,Scenario A – high-cost service task note.,pending,,,True,,,
748,768,quotation,Disassemble engine components for inspection,Scenario A – high-cost service task note.,completed,2026-06-18 02:35:39.789989,,True,,,
749,769,in_progress,Disassemble engine components for inspection,Scenario A – high-cost service task note.,completed,2026-07-12 02:35:39.789989,,True,,,
750,770,quotation,Order OEM parts for transmission rebuild,Scenario A – high-cost service task note.,in_progress,,,True,,,
751,771,quotation,Order OEM parts for transmission rebuild,Scenario A – high-cost service task note.,pending,2026-05-26 02:35:39.789989,,True,,,
752,772,received,Verify brake hydraulic pressure before final test,Scenario A – high-cost service task note.,completed,2026-07-21 02:35:39.789989,,True,,,
753,773,received,Full alignment performed after suspension overhaul,Scenario A – high-cost service task note.,in_progress,2026-05-22 02:35:39.789989,,True,,,
754,774,in_progress,Verify brake hydraulic pressure before final test,Scenario A – high-cost service task note.,in_progress,,,True,,,
755,775,received,Order OEM parts for transmission rebuild,Scenario A – high-cost service task note.,in_progress,2026-05-21 02:35:39.789989,,True,,,
756,776,inspecting,Re-torque cylinder head bolts to spec after initial run,Scenario A – high-cost service task note.,completed,2026-06-29 02:35:39.789989,,True,,,
757,777,received,Leak-down test performed on repaired engine,Scenario A – high-cost service task note.,completed,,,True,,,
758,778,inspecting,Full alignment performed after suspension overhaul,Scenario A – high-cost service task note.,completed,2026-06-30 02:35:39.789989,,True,,,
759,779,inspecting,Order OEM parts for transmission rebuild,Scenario A – high-cost service task note.,pending,,,True,,,
760,780,quotation,Order OEM parts for transmission rebuild,Scenario A – high-cost service task note.,completed,,,True,,,
761,781,complete,Final customer walk-through and sign-off obtained,Scenario A – high-cost service task note.,in_progress,2026-07-31 02:35:39.789989,,True,,,
762,782,quotation,Re-torque cylinder head bolts to spec after initial run,Scenario A – high-cost service task note.,completed,2026-06-16 02:35:39.789989,,True,,,
763,783,received,Order OEM parts for transmission rebuild,Scenario A – high-cost service task note.,pending,,,True,,,
764,784,quotation,Final customer walk-through and sign-off obtained,Scenario A – high-cost service task note.,in_progress,2026-06-24 02:35:39.789989,,True,,,
765,785,complete,Disassemble engine components for inspection,Scenario A – high-cost service task note.,in_progress,,,True,,,
766,786,complete,Full alignment performed after suspension overhaul,Scenario A – high-cost service task note.,completed,2026-06-22 02:35:39.789989,,True,,,
767,787,complete,Leak-down test performed on repaired engine,Scenario A – high-cost service task note.,completed,2026-08-01 02:35:39.789989,,True,,,
768,788,in_progress,Verify brake hydraulic pressure before final test,Scenario A – high-cost service task note.,completed,,,True,,,
769,789,received,Order OEM parts for transmission rebuild,Scenario A – high-cost service task note.,completed,,,True,,,
770,790,received,Verify brake hydraulic pressure before final test,Scenario A – high-cost service task note.,in_progress,2026-07-24 02:35:39.789989,,True,,,
771,791,received,Leak-down test performed on repaired engine,Scenario A – high-cost service task note.,pending,,,True,,,
772,792,quotation,Disassemble engine components for inspection,Scenario A – high-cost service task note.,pending,2026-07-07 02:35:39.789989,,True,,,
773,793,received,Re-torque cylinder head bolts to spec after initial run,Scenario A – high-cost service task note.,pending,,,True,,,
774,794,received,Order OEM parts for transmission rebuild,Scenario A – high-cost service task note.,pending,2026-06-26 02:35:39.789989,,True,,,
775,795,complete,Full alignment performed after suspension overhaul,Scenario A – high-cost service task note.,pending,,,True,,,
776,796,complete,Road test completed — no abnormal sounds detected,Scenario A – high-cost service task note.,completed,,,True,,,
777,797,quotation,Leak-down test performed on repaired engine,Scenario A – high-cost service task note.,in_progress,2026-06-06 02:35:39.789989,,True,,,
778,798,received,Order OEM parts for transmission rebuild,Scenario A – high-cost service task note.,completed,,,True,,,
779,799,complete,Re-torque cylinder head bolts to spec after initial run,Scenario A – high-cost service task note.,pending,2026-07-06 02:35:39.789989,,True,,,
780,800,received,Verify brake hydraulic pressure before final test,Scenario A – high-cost service task note.,completed,,,True,,,
781,801,inspecting,Final customer walk-through and sign-off obtained,Scenario A – high-cost service task note.,pending,2026-06-05 02:35:39.789989,,True,,,
782,802,complete,Full alignment performed after suspension overhaul,Scenario A – high-cost service task note.,completed,,,True,,,
783,803,complete,Order OEM parts for transmission rebuild,Scenario A – high-cost service task note.,completed,2026-06-01 02:35:39.789989,,True,,,
784,804,in_progress,Leak-down test performed on repaired engine,Scenario A – high-cost service task note.,in_progress,,,True,,,
785,805,received,Road test completed — no abnormal sounds detected,Scenario A – high-cost service task note.,pending,2026-05-15 02:35:39.789989,,True,,,
786,806,complete,Order OEM parts for transmission rebuild,Scenario A – high-cost service task note.,completed,2026-05-19 02:35:39.789989,,True,,,
787,807,complete,Re-torque cylinder head bolts to spec after initial run,Scenario A – high-cost service task note.,in_progress,2026-06-29 02:35:39.789989,,True,,,
788,808,quotation,Road test completed — no abnormal sounds detected,Scenario A – high-cost service task note.,completed,,,True,,,
789,809,quotation,Final customer walk-through and sign-off obtained,Scenario A – high-cost service task note.,pending,2026-06-24 02:35:39.789989,,True,,,
790,810,received,Verify brake hydraulic pressure before final test,Scenario A – high-cost service task note.,in_progress,2026-07-24 02:35:39.789989,,True,,,
791,811,received,Final customer walk-through and sign-off obtained,Scenario A – high-cost service task note.,completed,,,True,,,
792,812,received,Final customer walk-through and sign-off obtained,Scenario A – high-cost service task note.,completed,2026-07-05 02:35:39.789989,,True,,,
793,813,complete,Road test completed — no abnormal sounds detected,Scenario A – high-cost service task note.,completed,,,True,,,
794,814,complete,Full alignment performed after suspension overhaul,Scenario A – high-cost service task note.,completed,2026-08-01 02:35:39.789989,,True,,,
795,815,received,Re-torque cylinder head bolts to spec after initial run,Scenario A – high-cost service task note.,completed,,,True,,,
796,816,complete,Leak-down test performed on repaired engine,Scenario A – high-cost service task note.,pending,2026-05-22 02:35:39.789989,,True,,,
797,817,received,Re-torque cylinder head bolts to spec after initial run,Scenario A – high-cost service task note.,completed,,,True,,,
798,818,in_progress,Disassemble engine components for inspection,Scenario A – high-cost service task note.,in_progress,2026-06-03 02:35:39.789989,,True,,,
799,819,received,Full alignment performed after suspension overhaul,Scenario A – high-cost service task note.,pending,,,True,,,
800,820,in_progress,Re-torque cylinder head bolts to spec after initial run,Scenario A – high-cost service task note.,in_progress,2026-06-12 02:35:39.789989,,True,,,
