id,user_id,employees_id,action_performed,entity_type,entity_id,old_values,new_values,action_date
488,128,,approved,service_tickets,152,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-26 22:52:51.293298
489,344,,rejected,service_tickets,62,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-28 21:46:43.293298
490,248,,logged_in,users,248,,,2026-07-29 09:33:31.293298
491,21,,logged_in,users,21,,,2026-07-09 23:28:16.293298
492,467,,claimed,retention_offers,122,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 312}",2026-07-16 20:46:24.293298
493,368,,approved,service_tickets,423,"{""status"": ""pending""}","{""status"": ""approved""}",2026-08-01 22:17:22.293298
494,,386,updated,payments,492,"{""amount"": 1353.76, ""record_id"": 492}","{""amount"": 3054.60, ""record_id"": 492}",2026-07-29 19:41:32.293298
495,,246,approved,service_tickets,433,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-22 01:19:08.293298
496,,173,rejected,service_tickets,122,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-14 02:45:42.293298
497,,428,rejected,service_tickets,264,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-11 06:59:39.293298
498,,327,status_changed,job_orders,25,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-23 03:35:38.293298
499,,385,status_changed,job_orders,429,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-07 20:57:33.293298
500,230,,created,vehicles,170,,"{""id"": 170, ""is_active"": true}",2026-08-04 04:18:12.293298
501,,496,created,payments,95,,"{""id"": 95, ""is_active"": true}",2026-08-01 04:00:39.293298
502,,484,approved,service_tickets,264,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-17 14:08:55.293298
503,,298,updated,job_orders,499,"{""amount"": 537.76, ""record_id"": 499}","{""amount"": 3259.45, ""record_id"": 499}",2026-07-17 02:59:23.293298
504,,406,deleted,users,257,"{""id"": 257, ""is_active"": true}",,2026-07-19 14:37:57.293298
505,,7,created,users,441,,"{""id"": 441, ""is_active"": true}",2026-07-27 05:39:55.293298
506,,275,logged_in,employees,275,,,2026-07-09 11:09:15.293298
507,,306,deleted,job_orders,170,"{""id"": 170, ""is_active"": true}",,2026-07-10 07:46:48.293298
508,,314,rejected,service_tickets,498,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-24 13:09:18.293298
509,,172,logged_in,employees,172,,,2026-07-18 12:41:40.293298
510,,455,deleted,users,401,"{""id"": 401, ""is_active"": true}",,2026-07-19 19:25:44.293298
511,,470,updated,users,165,"{""amount"": 1074.39, ""record_id"": 165}","{""amount"": 1753.22, ""record_id"": 165}",2026-08-03 08:26:28.293298
512,,345,rejected,service_tickets,296,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-06 17:41:59.293298
513,,299,rejected,service_tickets,404,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-12 19:16:22.293298
514,,171,rejected,service_tickets,280,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-24 09:44:10.293298
515,,430,status_changed,job_orders,213,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-12 04:25:38.293298
516,,186,rejected,service_tickets,495,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-21 13:07:39.293298
517,76,,created,users,372,,"{""id"": 372, ""is_active"": true}",2026-08-03 05:19:20.293298
518,,105,approved,service_tickets,258,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-31 12:40:53.293298
519,420,,deleted,job_orders,378,"{""id"": 378, ""is_active"": true}",,2026-07-17 22:26:49.293298
520,,422,status_changed,job_orders,476,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-29 11:01:04.293298
521,,231,logged_in,employees,231,,,2026-08-02 15:55:31.293298
522,,1,status_changed,job_orders,62,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-30 13:42:59.293298
523,,231,logged_in,employees,231,,,2026-07-23 10:23:15.293298
524,,430,logged_in,employees,430,,,2026-07-29 11:08:56.293298
525,121,,deleted,users,363,"{""id"": 363, ""is_active"": true}",,2026-08-04 15:48:14.293298
526,,401,deleted,users,452,"{""id"": 452, ""is_active"": true}",,2026-07-17 06:04:04.293298
527,,91,claimed,retention_offers,55,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 37}",2026-07-16 10:06:37.293298
528,,292,deleted,job_orders,312,"{""id"": 312, ""is_active"": true}",,2026-08-01 03:50:08.293298
529,,68,logged_in,employees,68,,,2026-07-20 14:06:43.293298
530,,461,claimed,retention_offers,56,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 309}",2026-07-29 17:34:43.293298
531,,5,logged_in,employees,5,,,2026-07-14 01:54:03.293298
532,152,,logged_in,users,152,,,2026-07-24 07:01:28.293298
533,,149,status_changed,job_orders,404,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-20 23:05:07.293298
534,149,,approved,service_tickets,401,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-24 02:40:39.293298
535,,277,logged_in,employees,277,,,2026-08-01 19:46:26.293298
536,80,,created,job_orders,271,,"{""id"": 271, ""is_active"": true}",2026-07-23 20:12:15.293298
537,,203,rejected,service_tickets,426,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-20 22:10:06.293298
538,,63,claimed,retention_offers,128,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 107}",2026-07-23 21:43:49.293298
539,,243,updated,job_orders,14,"{""amount"": 1239.60, ""record_id"": 14}","{""amount"": 2320.68, ""record_id"": 14}",2026-07-22 08:25:34.293298
540,459,,status_changed,job_orders,430,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-28 19:35:38.293298
541,,225,deleted,users,55,"{""id"": 55, ""is_active"": true}",,2026-07-15 02:58:07.293298
542,,20,status_changed,job_orders,83,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-14 17:37:15.293298
543,268,,created,users,297,,"{""id"": 297, ""is_active"": true}",2026-08-02 01:12:49.293298
544,,292,logged_in,employees,292,,,2026-08-04 17:44:48.293298
545,,446,updated,vehicles,416,"{""amount"": 682.16, ""record_id"": 416}","{""amount"": 2755.49, ""record_id"": 416}",2026-07-09 16:40:01.293298
546,495,,status_changed,job_orders,460,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-10 01:52:41.293298
547,,324,status_changed,job_orders,158,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-08-04 13:01:19.293298
548,,9,claimed,retention_offers,129,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 471}",2026-08-03 23:48:58.293298
549,,206,status_changed,job_orders,335,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-06 18:55:36.293298
550,,11,created,vehicles,281,,"{""id"": 281, ""is_active"": true}",2026-07-17 23:39:17.293298
551,,1,updated,job_orders,187,"{""amount"": 565.89, ""record_id"": 187}","{""amount"": 2510.38, ""record_id"": 187}",2026-07-08 03:43:50.293298
552,300,,created,users,485,,"{""id"": 485, ""is_active"": true}",2026-07-09 18:54:57.293298
553,,53,logged_in,employees,53,,,2026-07-29 19:57:22.293298
554,,189,logged_in,employees,189,,,2026-07-28 21:28:44.293298
555,,436,claimed,retention_offers,240,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 184}",2026-08-01 18:37:54.293298
556,,430,deleted,payments,225,"{""id"": 225, ""is_active"": true}",,2026-07-29 21:29:55.293298
557,,268,updated,payments,444,"{""amount"": 518.20, ""record_id"": 444}","{""amount"": 2403.27, ""record_id"": 444}",2026-07-26 18:36:47.293298
558,466,,logged_in,users,466,,,2026-07-11 15:31:42.293298
559,,145,claimed,retention_offers,161,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 461}",2026-08-01 18:58:37.293298
560,156,,approved,service_tickets,150,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-25 03:27:22.293298
561,,181,approved,service_tickets,215,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-19 11:43:33.293298
562,405,,rejected,service_tickets,458,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-06 17:24:27.293298
563,463,,status_changed,job_orders,82,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-29 10:42:11.293298
564,,45,claimed,retention_offers,20,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 473}",2026-07-26 10:37:53.293298
565,,379,created,job_orders,5,,"{""id"": 5, ""is_active"": true}",2026-07-21 23:12:18.293298
566,,381,logged_in,employees,381,,,2026-07-17 17:03:48.293298
567,,299,claimed,retention_offers,117,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 490}",2026-08-01 18:21:59.293298
568,228,,deleted,users,404,"{""id"": 404, ""is_active"": true}",,2026-07-27 18:23:29.293298
569,,109,rejected,service_tickets,278,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-10 06:46:40.293298
570,,166,approved,service_tickets,436,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-22 03:48:10.293298
571,55,,claimed,retention_offers,427,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 169}",2026-07-23 15:47:20.293298
572,,226,logged_in,employees,226,,,2026-07-08 16:12:34.293298
573,,344,deleted,users,433,"{""id"": 433, ""is_active"": true}",,2026-08-05 01:53:05.293298
574,,399,rejected,service_tickets,16,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-25 05:55:58.293298
575,128,,logged_in,users,128,,,2026-07-15 04:30:46.293298
576,280,,claimed,retention_offers,40,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 446}",2026-07-30 20:34:00.293298
577,,408,deleted,job_orders,14,"{""id"": 14, ""is_active"": true}",,2026-07-15 02:49:32.293298
578,,248,logged_in,employees,248,,,2026-07-24 15:59:16.293298
579,,127,deleted,payments,183,"{""id"": 183, ""is_active"": true}",,2026-07-23 21:08:56.293298
580,,31,rejected,service_tickets,104,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-16 14:34:27.293298
581,181,,rejected,service_tickets,226,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-13 10:39:13.293298
582,,253,approved,service_tickets,472,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-12 06:18:30.293298
583,,478,approved,service_tickets,49,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-29 22:57:29.293298
584,,176,approved,service_tickets,359,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-22 22:48:43.293298
585,,164,deleted,vehicles,499,"{""id"": 499, ""is_active"": true}",,2026-07-09 15:46:20.293298
586,,88,claimed,retention_offers,276,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 346}",2026-07-11 21:40:04.293298
587,,75,logged_in,employees,75,,,2026-07-16 10:26:46.293298
588,,146,claimed,retention_offers,386,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 385}",2026-08-05 01:10:25.293298
589,,409,rejected,service_tickets,167,"{""status"": ""pending""}","{""status"": ""declined""}",2026-08-01 08:17:06.293298
590,,385,rejected,service_tickets,430,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-27 00:19:45.293298
591,6,,created,payments,459,,"{""id"": 459, ""is_active"": true}",2026-07-13 05:55:54.293298
592,,240,rejected,service_tickets,74,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-30 09:45:18.293298
593,,361,logged_in,employees,361,,,2026-07-16 17:18:12.293298
594,,175,deleted,users,278,"{""id"": 278, ""is_active"": true}",,2026-07-17 03:09:17.293298
595,,176,approved,service_tickets,181,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-08 05:02:06.293298
596,211,,logged_in,users,211,,,2026-07-29 06:20:58.293298
597,,458,status_changed,job_orders,381,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-16 22:03:19.293298
598,,337,status_changed,job_orders,271,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-16 00:13:53.293298
599,221,,rejected,service_tickets,267,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-22 20:45:54.293298
600,,331,deleted,job_orders,304,"{""id"": 304, ""is_active"": true}",,2026-07-18 02:31:39.293298
601,,220,claimed,retention_offers,235,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 461}",2026-07-13 04:21:33.293298
602,,39,updated,job_orders,418,"{""amount"": 1181.88, ""record_id"": 418}","{""amount"": 2209.15, ""record_id"": 418}",2026-07-19 11:49:44.293298
603,301,,deleted,users,358,"{""id"": 358, ""is_active"": true}",,2026-07-27 00:36:42.293298
604,,56,status_changed,job_orders,409,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-14 15:09:50.293298
605,,439,claimed,retention_offers,449,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 229}",2026-07-15 09:20:02.293298
606,,124,approved,service_tickets,412,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-27 07:35:14.293298
607,,105,deleted,job_orders,159,"{""id"": 159, ""is_active"": true}",,2026-07-10 16:33:15.293298
608,,203,logged_in,employees,203,,,2026-07-14 08:29:14.293298
609,,388,status_changed,job_orders,121,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-08-01 23:37:16.293298
610,,164,rejected,service_tickets,307,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-10 21:05:42.293298
611,,288,approved,service_tickets,164,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-17 12:16:34.293298
612,,302,deleted,payments,235,"{""id"": 235, ""is_active"": true}",,2026-08-03 09:17:45.293298
613,,417,logged_in,employees,417,,,2026-07-07 02:02:02.293298
614,369,,logged_in,users,369,,,2026-07-13 18:08:06.293298
615,,39,claimed,retention_offers,230,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 370}",2026-07-28 03:38:17.293298
616,455,,rejected,service_tickets,264,"{""status"": ""pending""}","{""status"": ""declined""}",2026-08-04 06:55:11.293298
617,,8,rejected,service_tickets,261,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-24 01:31:45.293298
618,,446,claimed,retention_offers,449,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 496}",2026-08-03 16:20:11.293298
619,20,,claimed,retention_offers,383,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 115}",2026-07-06 08:28:25.293298
620,,294,created,payments,393,,"{""id"": 393, ""is_active"": true}",2026-07-27 09:05:08.293298
621,190,,approved,service_tickets,127,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-31 12:13:29.293298
622,,10,status_changed,job_orders,414,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-20 16:47:42.293298
623,,278,created,vehicles,325,,"{""id"": 325, ""is_active"": true}",2026-07-23 15:53:45.293298
624,218,,updated,vehicles,70,"{""amount"": 1236.22, ""record_id"": 70}","{""amount"": 3143.74, ""record_id"": 70}",2026-07-10 23:19:32.293298
625,,340,logged_in,employees,340,,,2026-07-12 02:34:31.293298
626,79,,rejected,service_tickets,165,"{""status"": ""pending""}","{""status"": ""declined""}",2026-08-02 12:44:20.293298
627,,106,rejected,service_tickets,225,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-30 15:26:12.293298
628,,378,logged_in,employees,378,,,2026-07-21 21:50:01.293298
629,,303,created,payments,160,,"{""id"": 160, ""is_active"": true}",2026-07-17 02:06:26.293298
630,350,,logged_in,users,350,,,2026-07-14 21:11:52.293298
631,493,,updated,users,291,"{""amount"": 504.97, ""record_id"": 291}","{""amount"": 2009.25, ""record_id"": 291}",2026-07-21 22:52:16.293298
632,,313,approved,service_tickets,78,"{""status"": ""pending""}","{""status"": ""approved""}",2026-08-02 00:05:11.293298
633,,61,claimed,retention_offers,453,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 355}",2026-07-15 13:39:44.293298
634,159,,updated,payments,217,"{""amount"": 1303.91, ""record_id"": 217}","{""amount"": 2574.58, ""record_id"": 217}",2026-08-01 01:56:28.293298
635,66,,updated,job_orders,290,"{""amount"": 688.05, ""record_id"": 290}","{""amount"": 2093.72, ""record_id"": 290}",2026-07-27 21:53:43.293298
636,,229,deleted,payments,335,"{""id"": 335, ""is_active"": true}",,2026-07-24 04:46:53.293298
637,420,,rejected,service_tickets,51,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-06 16:22:03.293298
638,162,,logged_in,users,162,,,2026-07-16 00:02:09.293298
639,,201,deleted,vehicles,109,"{""id"": 109, ""is_active"": true}",,2026-07-30 12:39:00.293298
640,,92,deleted,vehicles,492,"{""id"": 492, ""is_active"": true}",,2026-07-27 01:23:49.293298
641,,190,approved,service_tickets,263,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-17 20:26:36.293298
642,,248,updated,payments,326,"{""amount"": 548.72, ""record_id"": 326}","{""amount"": 2865.17, ""record_id"": 326}",2026-07-28 17:58:45.293298
643,,297,created,job_orders,220,,"{""id"": 220, ""is_active"": true}",2026-07-12 05:56:51.293298
644,,63,approved,service_tickets,124,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-12 18:07:06.293298
645,267,,updated,users,458,"{""amount"": 1015.80, ""record_id"": 458}","{""amount"": 1943.42, ""record_id"": 458}",2026-07-26 23:29:52.293298
646,,20,rejected,service_tickets,253,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-08 00:39:12.293298
647,,331,claimed,retention_offers,93,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 45}",2026-07-16 07:22:20.293298
648,473,,logged_in,users,473,,,2026-07-08 05:26:12.293298
649,,120,rejected,service_tickets,446,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-06 03:15:20.293298
650,,226,claimed,retention_offers,118,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 2}",2026-07-19 07:47:44.293298
651,,100,updated,users,111,"{""amount"": 1079.83, ""record_id"": 111}","{""amount"": 1792.26, ""record_id"": 111}",2026-07-07 22:11:46.293298
652,260,,status_changed,job_orders,409,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-21 03:29:53.293298
653,,213,approved,service_tickets,360,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-29 10:35:54.293298
654,,7,deleted,users,361,"{""id"": 361, ""is_active"": true}",,2026-07-16 09:09:03.293298
655,,229,logged_in,employees,229,,,2026-07-23 06:46:45.293298
656,443,,approved,service_tickets,390,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-29 02:12:07.293298
657,,3,deleted,payments,488,"{""id"": 488, ""is_active"": true}",,2026-07-09 00:24:35.293298
658,,56,claimed,retention_offers,141,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 270}",2026-08-03 00:42:58.293298
659,,3,status_changed,job_orders,300,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-17 07:26:24.293298
660,,133,created,users,168,,"{""id"": 168, ""is_active"": true}",2026-07-12 18:49:26.293298
661,88,,claimed,retention_offers,157,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 195}",2026-07-08 02:07:30.293298
662,,421,updated,payments,255,"{""amount"": 781.44, ""record_id"": 255}","{""amount"": 3242.13, ""record_id"": 255}",2026-07-09 23:16:52.293298
663,317,,updated,job_orders,192,"{""amount"": 533.29, ""record_id"": 192}","{""amount"": 2666.42, ""record_id"": 192}",2026-07-22 02:39:17.293298
664,,458,claimed,retention_offers,135,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 410}",2026-07-07 17:36:42.293298
665,,68,created,users,386,,"{""id"": 386, ""is_active"": true}",2026-07-13 16:30:45.293298
666,,355,claimed,retention_offers,183,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 208}",2026-07-06 19:22:20.293298
667,,400,logged_in,employees,400,,,2026-07-20 10:59:05.293298
668,,241,status_changed,job_orders,448,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-21 04:33:14.293298
669,426,,approved,service_tickets,170,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-29 22:02:16.293298
670,,296,rejected,service_tickets,120,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-16 00:16:10.293298
671,,34,status_changed,job_orders,343,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-21 12:05:21.293298
672,,146,rejected,service_tickets,278,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-13 04:36:23.293298
673,,161,status_changed,job_orders,408,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-24 11:55:25.293298
674,,148,updated,payments,248,"{""amount"": 1261.87, ""record_id"": 248}","{""amount"": 2892.40, ""record_id"": 248}",2026-07-16 20:51:04.293298
675,,486,logged_in,employees,486,,,2026-07-13 07:32:37.293298
676,,455,claimed,retention_offers,301,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 143}",2026-07-13 04:14:25.293298
677,,275,rejected,service_tickets,321,"{""status"": ""pending""}","{""status"": ""declined""}",2026-08-04 12:08:30.293298
678,,412,deleted,users,396,"{""id"": 396, ""is_active"": true}",,2026-07-07 01:33:48.293298
679,472,,deleted,users,134,"{""id"": 134, ""is_active"": true}",,2026-07-20 16:50:23.293298
680,328,,claimed,retention_offers,424,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 107}",2026-07-25 06:59:19.293298
681,419,,approved,service_tickets,146,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-12 11:25:21.293298
682,,360,updated,users,469,"{""amount"": 826.45, ""record_id"": 469}","{""amount"": 3236.58, ""record_id"": 469}",2026-07-07 13:02:18.293298
683,405,,rejected,service_tickets,471,"{""status"": ""pending""}","{""status"": ""declined""}",2026-08-01 00:01:02.293298
684,,335,status_changed,job_orders,35,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-17 10:42:16.293298
685,,225,approved,service_tickets,160,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-25 00:54:59.293298
686,,193,rejected,service_tickets,388,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-19 12:08:20.293298
687,150,,rejected,service_tickets,127,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-31 09:23:40.293298
688,,348,approved,service_tickets,225,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-06 20:53:06.293298
689,467,,rejected,service_tickets,413,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-07 10:19:48.293298
690,,72,status_changed,job_orders,183,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-12 08:58:02.293298
691,164,,status_changed,job_orders,135,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-09 07:42:55.293298
692,431,,status_changed,job_orders,25,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-26 21:53:47.293298
693,,58,rejected,service_tickets,242,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-16 23:16:05.293298
694,48,,created,payments,413,,"{""id"": 413, ""is_active"": true}",2026-07-29 11:53:33.293298
695,,256,created,users,184,,"{""id"": 184, ""is_active"": true}",2026-07-13 04:47:33.293298
696,,446,approved,service_tickets,314,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-22 23:45:23.293298
697,314,,rejected,service_tickets,295,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-17 10:21:09.293298
698,,448,rejected,service_tickets,488,"{""status"": ""pending""}","{""status"": ""declined""}",2026-08-04 07:47:37.293298
699,,128,rejected,service_tickets,424,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-29 13:50:47.293298
700,,44,logged_in,employees,44,,,2026-07-06 08:00:27.293298
701,,459,approved,service_tickets,268,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-28 10:48:22.293298
702,456,,rejected,service_tickets,306,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-12 03:33:40.293298
703,,398,claimed,retention_offers,77,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 9}",2026-07-13 01:17:50.293298
704,,499,updated,vehicles,358,"{""amount"": 852.72, ""record_id"": 358}","{""amount"": 2868.97, ""record_id"": 358}",2026-07-31 04:08:48.293298
705,,195,logged_in,employees,195,,,2026-07-25 05:10:47.293298
706,,27,claimed,retention_offers,479,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 459}",2026-07-18 14:25:21.293298
707,497,,claimed,retention_offers,65,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 407}",2026-07-30 22:17:07.293298
708,,125,created,payments,465,,"{""id"": 465, ""is_active"": true}",2026-07-21 19:03:15.293298
709,,478,created,job_orders,316,,"{""id"": 316, ""is_active"": true}",2026-07-17 17:32:03.293298
710,426,,updated,vehicles,80,"{""amount"": 732.11, ""record_id"": 80}","{""amount"": 3355.10, ""record_id"": 80}",2026-07-25 01:48:09.293298
711,,204,approved,service_tickets,94,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-18 22:05:47.293298
712,218,,rejected,service_tickets,499,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-23 08:34:45.293298
713,,10,claimed,retention_offers,329,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 308}",2026-08-04 02:16:00.293298
714,430,,created,payments,143,,"{""id"": 143, ""is_active"": true}",2026-07-17 14:16:31.293298
715,,336,status_changed,job_orders,494,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-06 09:03:44.293298
716,,51,rejected,service_tickets,294,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-16 02:29:05.293298
717,,140,status_changed,job_orders,173,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-08-02 21:28:48.293298
718,,200,approved,service_tickets,65,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-15 23:32:12.293298
719,,347,created,job_orders,27,,"{""id"": 27, ""is_active"": true}",2026-07-20 00:30:14.293298
720,,220,status_changed,job_orders,11,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-13 16:18:36.293298
721,,195,deleted,payments,285,"{""id"": 285, ""is_active"": true}",,2026-07-23 19:01:18.293298
722,215,,logged_in,users,215,,,2026-07-27 12:43:11.293298
723,51,,logged_in,users,51,,,2026-07-19 12:38:48.293298
724,99,,rejected,service_tickets,198,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-14 23:25:57.293298
725,,500,rejected,service_tickets,357,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-21 12:52:33.293298
726,32,,approved,service_tickets,211,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-07 21:12:12.293298
727,,415,rejected,service_tickets,321,"{""status"": ""pending""}","{""status"": ""declined""}",2026-08-03 20:08:05.293298
728,,329,updated,job_orders,474,"{""amount"": 1377.31, ""record_id"": 474}","{""amount"": 2391.56, ""record_id"": 474}",2026-07-29 11:48:18.293298
729,,312,deleted,job_orders,265,"{""id"": 265, ""is_active"": true}",,2026-07-06 13:02:32.293298
730,,75,deleted,job_orders,204,"{""id"": 204, ""is_active"": true}",,2026-07-21 14:37:33.293298
731,,245,deleted,vehicles,180,"{""id"": 180, ""is_active"": true}",,2026-07-21 09:37:37.293298
732,,235,created,payments,233,,"{""id"": 233, ""is_active"": true}",2026-07-20 18:30:53.293298
733,,445,rejected,service_tickets,299,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-06 17:09:10.293298
